Significant	-Log(P-value)	Difference	Gene names	Symbol color	Symbol type	Symbol size	Show label	riBAQ 17	riBAQ 18	riBAQ 35	riBAQ 36	riBAQ 19	riBAQ 20	riBAQ 21	riBAQ 22	riBAQ 23	riBAQ 37	riBAQ 38	riBAQ 39	riBAQ 40	riBAQ 41	riBAQ 24	riBAQ 25	riBAQ 26	riBAQ 42	riBAQ 43
	-0	NaN	ITGAX	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-2.592635154724121	-2.9755032062530518	-3.769179105758667	-2.3462002277374268	-3.1134066581726074	-4.1887407302856445	-4.255972862243652	-4.959632396697998	-3.4952821731567383	-3.613079309463501	-1.6964541673660278	-2.3560986518859863	-1.3161020278930664	-2.284883499145508	-2.8765015602111816
+	4.272200223190495	2.4170498445630075	ITGB1	Color2 [DarkGray]	1	4		1.0235995054244995	0.05150066316127777	-0.09201093018054962	0.29467982053756714	1.332337498664856	0.6036146879196167	1.4810775518417358	1.016789197921753	1.4332612752914429	1.4252597093582153	1.2140847444534302	1.741003394126892	1.2891712188720703	1.0462807416915894	2.182115316390991	2.9610390663146973	3.0424680709838867	2.830289840698242	2.666548252105713
+	3.9928823518643313	1.7471830427646637	ITGB2	Color2 [DarkGray]	1	4		-1.2771283388137817	-0.7804533243179321	-1.12577486038208	-1.0280663967132568	-0.3171290159225464	-0.1769191175699234	-0.40885797142982483	0.10267805308103561	-0.45360812544822693	-0.19609054923057556	-0.19511018693447113	-0.5895801782608032	-0.6449757218360901	-0.34095776081085205	0.4657629430294037	0.6530622243881226	1.1107463836669922	1.067832112312317	0.17423290014266968
	-0	NaN	ITGB3	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	-3.5487887859344482	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.5134079456329346	-2.908237934112549	NaN	-1.925510287284851	-3.7729458808898926
+	2.2643421270267248	2.0689219772815703	ITGB4	Color2 [DarkGray]	1	4		-2.715542793273926	-2.6066033840179443	-3.9937243461608887	NaN	-2.634657859802246	-3.0276548862457275	-2.113851308822632	-2.390594720840454	-1.803550362586975	-2.2608907222747803	-2.289597272872925	-3.0264012813568115	-2.537510871887207	-2.9434454441070557	-1.8973227739334106	-0.9171158075332642	-0.18521210551261902	-1.1297224760055542	-1.0524678230285645
	-0	1.1602494716644287	ITGB5	Color2 [DarkGray]	1	4		-2.8174219131469727	NaN	NaN	NaN	-3.191469192504883	NaN	NaN	NaN	NaN	NaN	-3.198063611984253	-3.454149007797241	NaN	NaN	-1.7391749620437622	-1.7062193155288696	-1.1307039260864258	-2.0180225372314453	-1.6917414665222168
	0.6919026234925707	0.33087087571620943	ITGB8	Color2 [DarkGray]	1	4		-1.1834527254104614	-0.41134703159332275	-0.42073577642440796	-0.6155584454536438	-0.8222359418869019	-1.010060429573059	-0.009457270614802837	-0.5132009983062744	-1.2749019861221313	-0.06098731607198715	-0.3134172856807709	-0.3871074914932251	-0.6277657151222229	-0.814712643623352	-0.7195998430252075	-0.5880810022354126	-0.18469807505607605	0.14816100895404816	-0.29029518365859985
	-0	NaN	ITPKB	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.171626567840576	-3.8703489303588867	-4.72037410736084	-4.083597660064697
	-0	NaN	ITPR2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-3.9789211750030518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.986436367034912	-3.9343156814575195	-2.7565813064575195	-4.931206226348877
	0.8531968870199369	0.6843012223427649	JAM2	Color2 [DarkGray]	1	4		-0.5060892701148987	-0.8042351007461548	0.4637904763221741	-0.9470089077949524	-1.016905665397644	-0.28161823749542236	-1.4488073587417603	-0.8715193271636963	-0.7834850549697876	-0.41015610098838806	-0.4616888463497162	-0.26553595066070557	-1.025796890258789	-1.111568570137024	-0.7022057771682739	0.0003751713957171887	0.6106500625610352	0.7524357438087463	0.5183224081993103
+	2.4448647322858417	1.2088179998099804	JAM3	Color2 [DarkGray]	1	4		-0.6871338486671448	-1.1326719522476196	-2.0670981407165527	-1.7056329250335693	-1.1707104444503784	-0.42509758472442627	-0.48349729180336	0.0234448853880167	-0.4970613420009613	-0.6096552014350891	-0.8690575361251831	-0.4398571252822876	0.3259277045726776	-0.6764098405838013	-0.11830629408359528	-0.28611239790916443	0.030965831130743027	-0.4140767455101013	-0.15905147790908813
	0.09653878751314605	0.189138013869524	JUP	Color2 [DarkGray]	1	4		-1.8620911836624146	-0.05711807310581207	-0.6837696433067322	-0.8770750164985657	-0.6065071821212769	-0.08987058699131012	0.21770890057086945	NaN	-2.3885130882263184	-1.242512583732605	-1.7494229078292847	1.2997115850448608	0.33380600810050964	0.9544724225997925	-2.115323305130005	-1.5880810022354126	-0.8874320983886719	0.24547965824604034	0.9409794211387634
+	1.9170043063892694	1.30216760635376	KARS	Color2 [DarkGray]	1	4		NaN	NaN	-3.489121913909912	-4.254676818847656	NaN	-2.9417545795440674	-3.20564341545105	NaN	NaN	NaN	-3.4705893993377686	NaN	-3.5232973098754883	NaN	-2.915024995803833	-2.5020785331726074	-2.919443130493164	-2.4620113372802734	-2.050100803375244
	1.030153807934814	-0.2151380515191704	KBTBD11	Color2 [DarkGray]	1	4		-0.010884351097047329	0.128468856215477	0.17393450438976288	0.37085264921188354	-0.20048798620700836	-0.4619971513748169	-0.046924274414777756	0.21667265892028809	-0.23764000833034515	0.2162887156009674	0.4407321512699127	0.06103932857513428	0.24082276225090027	0.027824275195598602	-0.15089239180088043	0.20568980276584625	0.030068423599004745	-0.22635357081890106	-0.10623794794082642
	-0	-0.41149091720581055	KCNA1	Color2 [DarkGray]	1	4		-3.367619514465332	-3.2339999675750732	-3.142199993133545	NaN	NaN	NaN	NaN	NaN	NaN	-3.650667905807495	-2.8526761531829834	NaN	-3.9251928329467773	NaN	-3.659430742263794	NaN	NaN	NaN	NaN
+	1.4363943012227516	-1.2990041673183441	KCNA2	Color2 [DarkGray]	1	4		-0.3952551484107971	-0.3517223596572876	-0.3411516547203064	-1.0664727687835693	-1.3516262769699097	-0.864629864692688	-1.131248116493225	-0.8381998538970947	-0.8259502649307251	-0.1887405812740326	0.007728711701929569	-1.2299343347549438	-1.2213077545166016	-1.7628737688064575	-0.7510491609573364	-1.7893606424331665	-1.8472929000854492	NaN	-2.9629158973693848
+	3.225672203204983	-1.1419330444186926	KCNAB2	Color2 [DarkGray]	1	4		0.9785718321800232	0.9114516973495483	0.7850375771522522	0.6572429537773132	0.3465195894241333	0.3071650266647339	0.4090665280818939	0.3404042720794678	0.5847734212875366	0.9708845019340515	1.2119284868240356	-0.1142803430557251	0.2396983802318573	-0.24448692798614502	-0.05158819258213043	-0.08338890224695206	-0.3656415641307831	NaN	-0.7348094582557678
	-0	-1.7097372213999429	KCNMA1	Color2 [DarkGray]	1	4		-3.0875120162963867	NaN	-4.144404888153076	-3.9877049922943115	-4.928434371948242	NaN	NaN	-3.5540926456451416	NaN	-4.26583194732666	-4.40633487701416	NaN	NaN	NaN	NaN	-5.449611186981201	NaN	NaN	NaN
	-0	NaN	KCNN3	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-3.0332069396972656	-3.5950233936309814	NaN	-2.1481010913848877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.2569661140441895	-2.204845428466797	-2.0037622451782227	-2.1428942680358887
+	1.438106636704638	0.5230701774358749	KCTD12	Color2 [DarkGray]	1	4		-0.6731367707252502	-0.5552564859390259	-0.5944227576255798	-0.3991439938545227	0.25392353534698486	-0.4060174226760864	-0.5454527735710144	0.1906602382659912	-0.15820179879665375	0.427499920129776	-0.3118170201778412	-0.6340833902359009	-0.016185790300369263	-0.3267747163772583	-0.3509933054447174	0.2774929106235504	-0.5448493957519531	0.2708349823951721	0.18541568517684937
	-0	NaN	KCTD16	Color2 [DarkGray]	1	4		-1.0226889848709106	-0.06170906126499176	0.11357741057872772	-0.014462278224527836	-0.6205137968063354	-1.1002579927444458	-1.378862977027893	-0.7121202945709229	-1.0714432001113892	-0.19609054923057556	-0.2039879411458969	-1.810804009437561	-1.7240467071533203	-1.2865687608718872	NaN	NaN	NaN	NaN	NaN
	-0	NaN	KHDRBS1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.7352381944656372	-1.5188738107681274	NaN	-2.4046783447265625	-2.0787644386291504
	0.7024085476718809	0.442466449737549	KHSRP	Color2 [DarkGray]	1	4		NaN	NaN	-3.4751830101013184	-4.007495880126953	-3.266571044921875	NaN	NaN	NaN	-3.007206439971924	-3.840315580368042	-3.6677310466766357	-3.7382752895355225	-2.516242027282715	-3.1169817447662354	-2.8973228931427	-3.19087553024292	-3.636507987976074	-3.695712089538574	-3.073946475982666
	-0	-3.761566177010536	KIAA0513	Color2 [DarkGray]	1	4		-0.4402647614479065	0.8315547704696655	1.0875821113586426	1.3480379581451416	-0.6816080808639526	-0.047045838087797165	-0.9027964472770691	-0.6224100589752197	-0.7874761819839478	0.3153316080570221	0.07378877699375153	-1.0795713663101196	-2.910320281982422	-0.2683831453323364	NaN	NaN	NaN	NaN	-3.0548386573791504
+	1.840524507000498	-2.037638653255999	KIAA1045	Color2 [DarkGray]	1	4		-1.3015300035476685	-0.34298765659332275	0.06198172643780708	0.10668964684009552	-1.5720738172531128	-1.196473240852356	-2.902796506881714	-2.56132435798645	-2.2118687629699707	-0.958827793598175	-0.5049189329147339	-1.9982038736343384	-1.9717206954956055	-1.6447879076004028	-3.384509325027466	-2.542720317840576	-3.1173830032348633	-0.5559872984886169	-2.432401180267334
	-0	NaN	KIAA1107	Color2 [DarkGray]	1	4		NaN	-5.264465808868408	-4.83577299118042	-5.176425933837891	NaN	NaN	NaN	-5.46459436416626	NaN	NaN	-5.217108726501465	NaN	-5.659668922424316	NaN	NaN	NaN	NaN	NaN	NaN
	-0	NaN	KIAA1468	Color2 [DarkGray]	1	4		NaN	-3.266667127609253	-3.1312289237976074	-2.5272023677825928	NaN	NaN	NaN	NaN	NaN	-3.7286689281463623	-3.45637583732605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
+	2.967771361907208	-0.9609918594360352	KIAA1598	Color2 [DarkGray]	1	4		NaN	-3.1301658153533936	-2.9372172355651855	-2.937486410140991	-4.212532043457031	-2.499865770339966	NaN	-3.377769708633423	NaN	-4.050171852111816	-3.387333631515503	NaN	NaN	NaN	NaN	-4.0128397941589355	-4.094231605529785	NaN	-3.780773639678955
	-0	NaN	KIF1A	Color2 [DarkGray]	1	4		-4.789542198181152	-3.7439677715301514	-3.489121913909912	-3.711301565170288	-4.602331161499023	-4.376381874084473	NaN	-5.211538791656494	-5.486318111419678	-3.93945574760437	-3.750288724899292	NaN	NaN	-4.537090301513672	NaN	NaN	NaN	NaN	NaN
+	3.1777574750945785	-1.9845991134643555	KIF21A	Color2 [DarkGray]	1	4		-3.329483985900879	-2.4863088130950928	-2.2448859214782715	-2.0509870052337646	-3.736225128173828	-3.662137269973755	NaN	-3.7583258152008057	-3.814095973968506	-2.5843608379364014	-2.834179639816284	NaN	-4.091385841369629	-4.070026397705078	NaN	-4.138024806976318	-4.6625871658325195	-4.638775825500488	-4.6106743812561035
+	2.5102674136869663	-2.428133835395177	KIF2A	Color2 [DarkGray]	1	4		-2.8262462615966797	-1.7113758325576782	-1.4648165702819824	-1.0382087230682373	-3.005373001098633	-2.4280149936676025	-3.259281873703003	-2.931162118911743	-2.9082913398742676	-2.0175130367279053	-2.036043882369995	-3.803466558456421	NaN	-3.8850138187408447	NaN	-4.129745006561279	NaN	-4.31626033782959	-4.118881702423096
	0.04923301562508571	0.04935274124145517	KIF5B	Color2 [DarkGray]	1	4		-3.896988868713379	-2.4113471508026123	-3.0157523155212402	-3.0055043697357178	-3.2999935150146484	-2.7616732120513916	-3.0182740688323975	-2.7550060749053955	-3.5690855979919434	-2.9024360179901123	-2.719409704208374	-4.310853481292725	-3.838170051574707	-3.3909056186676025	-2.969473123550415	-3.1380248069763184	-3.085904121398926	-2.355560302734375	-3.616264820098877
+	3.3695616788030227	-2.377097419532947	KIF5C	Color2 [DarkGray]	1	4		-1.5167628526687622	-0.28141653537750244	0.3180127739906311	-0.0005758260376751423	-2.0520668029785156	-1.3735677003860474	-2.084507703781128	-1.3275845050811768	-1.6394745111465454	-0.8070753216743469	-0.6329458951950073	-2.5194413661956787	-2.551865577697754	-1.4443446397781372	-2.3722317218780518	-2.7023768424987793	-2.6123876571655273	-3.086503028869629	-2.9629158973693848
+	2.006406045201344	-1.4220604002475739	KLC1	Color2 [DarkGray]	1	4		-2.1470680236816406	-0.663465142250061	-0.2884020209312439	-0.3636396527290344	-2.2447118759155273	-0.8606826066970825	-1.95937979221344	-1.5468971729278564	-2.103421688079834	-0.9096687436103821	-1.0735186338424683	-2.325960874557495	-2.0510635375976562	-1.7756596803665161	-2.183412790298462	-2.1962695121765137	-2.6812829971313477	-1.9756563901901245	-2.4018988609313965
	0.2089655807549978	-0.38584867119789124	KPNA4	Color2 [DarkGray]	1	4		-3.174973487854004	-1.39620840549469	-1.818070888519287	-1.3243262767791748	-2.648941993713379	-1.5950223207473755	-2.226860761642456	-2.1481010913848877	-2.952414035797119	-2.369704008102417	-1.4813421964645386	NaN	NaN	NaN	-2.820246934890747	NaN	-1.8082399368286133	NaN	NaN
	0.05505338883719353	-0.037954236194491384	KPNB1	Color2 [DarkGray]	1	4		-0.7848053574562073	0.159413680434227	0.27438217401504517	0.36447638273239136	-0.47503554821014404	-0.03401864692568779	-0.028937021270394325	-0.23649907112121582	-0.616219162940979	0.026395000517368317	0.1911870390176773	-0.6161171197891235	-0.7424517273902893	-0.2548924684524536	-0.1931392103433609	-0.017868617549538612	0.1899280846118927	-0.07789890468120575	-0.07395893335342407
	0.24643556674545403	0.5149906973044078	KPRP	Color2 [DarkGray]	1	4		NaN	-0.4593120813369751	-0.998203694820404	-2.24289870262146	-2.4545040130615234	-1.5371791124343872	-0.4882923662662506	NaN	NaN	NaN	NaN	0.3538707494735718	-0.0683470070362091	0.4075888395309448	NaN	NaN	NaN	-1.287760615348816	-0.14920097589492798
	0.2688774007119405	-0.6085174679756165	KTN1	Color2 [DarkGray]	1	4		NaN	NaN	-4.133416652679443	-2.015488386154175	NaN	-4.261599540710449	NaN	-4.60399866104126	NaN	-4.658768653869629	-4.329195976257324	NaN	NaN	-4.31428337097168	-2.5966637134552	NaN	-4.322201728820801	-3.4362478256225586	-4.376766681671143
	0.7428528211941486	-0.4945683181285858	L1CAM	Color2 [DarkGray]	1	4		-0.5750609040260315	-0.8284145593643188	-0.526366651058197	-1.308896780014038	-0.33333003520965576	-0.11473383009433746	1.4008678197860718	-1.237947702407837	-0.9749923944473267	-0.28890499472618103	-0.11129651963710785	-0.12927496433258057	-0.8403711915016174	-0.5798074007034302	-0.7372056245803833	-1.8732610940933228	-1.669569969177246	-1.6161822080612183	-0.6250463128089905
+	2.046914701307879	2.3950964291890458	LAMA2	Color2 [DarkGray]	1	4		-2.9753007888793945	NaN	-4.439559459686279	-5.501716613769531	-3.0711746215820312	-3.920233964920044	-1.0917879343032837	-4.339968204498291	-3.425349712371826	-2.655522108078003	-3.020275831222534	-2.0746562480926514	-1.6373014450073242	-3.3393747806549072	-1.1995927095413208	-2.7651124000549316	-1.786992073059082	-1.8727225065231323	-1.9277262687683105
	-0	NaN	LAMA4	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	-4.460697650909424	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.943808555603027	-5.326228618621826	-6.034920692443848	-4.5868330001831055	-4.856510639190674
+	1.859287024401697	2.344650161266327	LAMA5	Color2 [DarkGray]	1	4		-2.965519905090332	-5.007307529449463	NaN	NaN	-3.334209442138672	-3.81719708442688	-1.9907928705215454	-4.050236225128174	-3.0354037284851074	-2.451775312423706	-3.3606154918670654	-2.9797074794769287	-2.6411333084106445	-3.875807046890259	-2.089967966079712	-1.80575430393219	-1.8739280700683594	-1.4717921018600464	-0.9673753380775452
+	2.787898703875136	2.4708878707140682	LAMB2	Color2 [DarkGray]	1	4		-0.5329228043556213	-2.12018084526062	-2.1699986457824707	-3.163045644760132	-0.573776125907898	-1.2889195680618286	0.6570284962654114	-1.303131341934204	-0.4986959397792816	-0.2779463231563568	-0.8410881757736206	-0.2687736749649048	0.3074474036693573	-1.1088696718215942	0.7055395841598511	0.017249485477805138	0.5036611557006836	0.4657822251319885	0.6795219779014587
+	2.7505553875494244	2.592661163210869	LAMC1	Color2 [DarkGray]	1	4		-0.7217035889625549	-2.8406589031219482	-2.4008355140686035	-3.290595769882202	-0.8487824201583862	-1.6690236330032349	0.5042584538459778	-1.6861965656280518	-0.7383667230606079	-0.0025003785267472267	-0.7088402509689331	-0.2700096368789673	0.2590913474559784	-1.2957478761672974	0.44625839591026306	-0.35308417677879333	0.20390895009040833	0.4453125596046448	0.6536678671836853
+	3.9036407922943592	2.397897180914879	LAMP1	Color2 [DarkGray]	1	4		0.4649457335472107	-0.5089269876480103	-0.5335716605186462	-0.8366859555244446	0.4964677095413208	1.272006869316101	0.9646962285041809	0.45206141471862793	0.8103107213973999	0.5770179629325867	0.20503629744052887	0.8699477910995483	0.03038880228996277	0.41129767894744873	1.9265726804733276	2.544421672821045	1.8564252853393555	1.5832253694534302	2.311042308807373
	-0	1.582172079384327	LAMP2	Color2 [DarkGray]	1	4		0.07343953102827072	NaN	NaN	NaN	0.7080708742141724	1.042413592338562	0.8228867650032043	0.9520204067230225	0.744900107383728	0.23284640908241272	0.2721215784549713	0.5712636709213257	0.352204293012619	0.0826338455080986	1.1847742795944214	2.1605916023254395	1.6182994842529297	1.1289016008377075	2.1854910850524902
+	2.5352301902026038	0.6565264438589413	LAMTOR1	Color2 [DarkGray]	1	4		-1.1498347520828247	NaN	-1.2777771949768066	-0.8884971737861633	NaN	-1.068043828010559	NaN	NaN	-1.241672158241272	-0.6334035992622375	NaN	NaN	-0.740394651889801	NaN	NaN	-0.405216783285141	-0.5573863983154297	-0.5421819090843201	-0.2905879616737366
+	2.976615114719591	-0.9680037736892699	LANCL1	Color2 [DarkGray]	1	4		2.6974878311157227	2.415428400039673	2.4112000465393066	2.2701780796051025	2.798342704772949	2.004318952560425	2.107048273086548	2.137150526046753	2.2796006202697754	2.575942277908325	2.6533501148223877	2.3832132816314697	2.295783042907715	2.192014455795288	1.8297375440597534	1.6291688680648804	1.179560661315918	1.1015368700027466	1.6628451347351074
+	4.7483155513729915	-1.3580794155597686	LANCL2	Color2 [DarkGray]	1	4		0.35292333364486694	0.6773475408554077	0.7148614525794983	1.002514123916626	0.5919800996780396	-0.39674293994903564	0.20252259075641632	0.11593126505613327	-0.24119244515895844	0.6400691866874695	0.5745059251785278	-0.24508249759674072	-0.42919352650642395	0.09866129606962204	-0.5218592882156372	-0.6312566995620728	-0.8276348114013672	-0.7605723738670349	-0.6145158410072327
+	4.787345478264355	2.224569834023714	LAP3	Color2 [DarkGray]	1	4		0.22977346181869507	-0.0850302129983902	-0.4717192053794861	-0.6404493451118469	0.43223297595977783	0.44387614727020264	0.5674822926521301	0.973703145980835	1.186524748802185	0.640704333782196	0.2352248579263687	0.21891629695892334	0.9855231642723083	0.8625134229660034	1.7850035429000854	2.020592212677002	2.324570655822754	1.696121335029602	2.087279796600342
+	3.035665879689335	-1.4415818206965922	LASP1	Color2 [DarkGray]	1	4		-0.27561670541763306	0.03512130677700043	0.8072925209999084	0.8067886233329773	-0.040226828306913376	-0.5498343706130981	-0.4195057451725006	0.06847452372312546	-0.3077121675014496	0.07928196340799332	-0.23853670060634613	-0.5177723169326782	-0.618293821811676	0.0879133865237236	-0.9442616701126099	-1.3321529626846313	-1.227564811706543	-0.8364667296409607	-1.1504807472229004
	-0	NaN	LCMT1	Color2 [DarkGray]	1	4		NaN	-2.565380811691284	-1.8810019493103027	-1.3877522945404053	-2.6134939193725586	NaN	NaN	NaN	NaN	-2.125631093978882	-2.3806073665618896	NaN	-3.2415266036987305	-2.0481436252593994	NaN	NaN	NaN	NaN	NaN
+	4.326356918375106	1.6992200136184692	LCP1	Color2 [DarkGray]	1	4		-2.651412010192871	-3.2339999675750732	-3.3427329063415527	-3.512988805770874	-1.4894226789474487	-2.3540146350860596	-2.3036763668060303	-1.2701714038848877	-2.53513765335083	-1.730376124382019	-2.252283811569214	-2.2575204372406006	-1.9336271286010742	-2.212263345718384	-1.4315072298049927	-1.6095072031021118	-1.2979545593261719	-1.331614375114441	-1.7597336769104004
+	2.386657598951422	-0.9359776496887209	LDHA	Color2 [DarkGray]	1	4		4.690432548522949	4.090437412261963	4.379832744598389	4.351741790771484	4.08116340637207	3.906827688217163	3.8691980838775635	4.335695743560791	4.334289073944092	4.395293235778809	4.218223571777344	4.126830577850342	4.1297197341918945	4.5324296951293945	3.9680449962615967	3.2910447120666504	3.7257423400878906	3.1156797409057617	3.1101555824279785
	1.0674908317956364	-0.33026688098907453	LDHB	Color2 [DarkGray]	1	4		5.708861827850342	5.1152024269104	5.286346435546875	5.44907808303833	5.211920261383057	5.089059352874756	5.127324104309082	5.52383279800415	5.648726940155029	5.422354698181152	5.316717624664307	5.393338680267334	5.496752738952637	5.688261985778809	5.418173313140869	5.011964321136475	5.137965679168701	4.765037536621094	4.964885711669922
+	2.298288465353316	1.1484821796417233	LGALS1	Color2 [DarkGray]	1	4		4.491538047790527	4.5801825523376465	4.554784297943115	4.119992256164551	4.061246871948242	4.835173606872559	4.321798801422119	4.194899082183838	4.336093425750732	4.719516754150391	4.761837005615234	4.558974742889404	4.808015823364258	4.296268463134766	5.294561862945557	5.884045600891113	4.786734580993652	5.926056861877441	6.034133434295654
+	2.816208690673888	1.5794622510671616	LGALS3	Color2 [DarkGray]	1	4		1.0083388090133667	0.837612509727478	0.6934543251991272	1.6221868991851807	1.1134597063064575	1.0641077756881714	1.4529470205307007	0.9731462001800537	0.6462081670761108	1.339224934577942	0.7719756364822388	1.308998465538025	0.7690009474754333	1.2152146100997925	2.4413583278656006	1.824790358543396	2.7618789672851562	3.0977439880371094	2.9735302925109863
+	2.091765403695493	1.876655001938343	LGALS3BP	Color2 [DarkGray]	1	4		-0.09394366294145584	-0.7435842752456665	-1.4648165702819824	-2.24289870262146	-0.6926640272140503	0.33546531200408936	1.4254688024520874	0.2601602077484131	0.517544150352478	0.9230911135673523	0.565705418586731	0.5316814184188843	0.7980937361717224	0.6112087965011597	1.5918892621994019	0.3742479383945465	1.036667823791504	-0.017401622608304024	0.7163175940513611
+	3.2725515848516973	-2.00033821053803	LGALSL	Color2 [DarkGray]	1	4		2.1610307693481445	2.005774736404419	2.1182055473327637	2.2957422733306885	1.9201241731643677	1.7700079679489136	1.5162395238876343	2.0054233074188232	1.9116872549057007	2.111037492752075	2.334207773208618	1.7193492650985718	1.627115249633789	2.0725038051605225	0.994078516960144	-0.018859485164284706	0.2648477852344513	-0.8010997176170349	0.28528350591659546
	0.6119827350456221	-0.39816713333129883	LGI1	Color2 [DarkGray]	1	4		-2.808651924133301	-2.865462064743042	NaN	-3.6201207637786865	NaN	-2.5246336460113525	-2.1438043117523193	-3.1867220401763916	NaN	-3.50044322013855	NaN	NaN	NaN	NaN	NaN	-3.6261534690856934	-3.6259069442749023	NaN	-3.23667573928833
+	4.09616674662079	1.6499425023794174	LHPP	Color2 [DarkGray]	1	4		0.6278170943260193	0.384299635887146	0.16520647704601288	-0.01883678138256073	0.9137240648269653	0.285974383354187	0.9276888966560364	1.1779916286468506	1.0019267797470093	0.6503087878227234	0.7619801759719849	0.7196286916732788	2.385099411010742	0.6145027875900269	1.6396435499191284	2.0211501121520996	1.5762691497802734	2.2743005752563477	2.1864571571350098
	-0	0.7380612194538116	LIMS1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	-2.872530698776245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.1021475791931152	-2.0911026000976562	-1.8684099912643433	-2.476217746734619
	0.006597242882455562	0.007031782437115913	LIN7C	Color2 [DarkGray]	1	4		0.060297898948192596	0.42958199977874756	-0.11444039642810822	0.1861564666032791	0.148690328001976	0.1561192125082016	-0.4534889757633209	-0.1637556552886963	0.01689567230641842	0.0034019118174910545	-0.18043313920497894	0.4392646551132202	-0.25614264607429504	-0.37460339069366455	-0.7352381944656372	-0.05234585329890251	0.0015831259079277515	1.1181994676589966	0.40495532751083374
+	1.278899102336426	0.6785682737827301	LLGL1	Color2 [DarkGray]	1	4		-1.7032986879348755	-2.1968019008636475	-2.699889659881592	-1.460900068283081	-2.019223213195801	-1.9459296464920044	-0.7919232249259949	-1.1372530460357666	-2.5690855979919434	-1.663650393486023	-1.9047993421554565	-1.5843302011489868	-1.5846977233886719	-1.9101697206497192	-1.7234936952590942	-0.8412243127822876	-1.2800321578979492	-1.4426459074020386	-1.3958754539489746
	-0	NaN	LMAN1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-1.318390965461731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.1359341144561768	-1.4177623987197876	-1.193617820739746	0.09478767216205597	-1.3254857063293457
	-0	NaN	LMAN2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-0.9067403078079224	NaN	NaN	NaN	-2.523925542831421	NaN	NaN	NaN	NaN	-1.767034649848938	-1.2345978021621704	-1.3974905014038086	0.3311062455177307	-0.34856945276260376
	-0	NaN	LMNA	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	-2.022905111312866	-3.8796331882476807	-3.425349712371826	NaN	-3.3086211681365967	-2.403963804244995	-1.8250350952148438	-3.1498968601226807	-2.4735147953033447	-2.4431843757629395	-2.268207550048828	-1.9849642515182495	-2.2206168174743652
	-0	1.691601800918579	LNPEP	Color2 [DarkGray]	1	4		NaN	NaN	-4.7096476554870605	NaN	-4.293247222900391	-2.95011830329895	-3.904505491256714	-4.738518238067627	NaN	-3.93158221244812	-4.580365180969238	NaN	NaN	NaN	-3.3241379261016846	-2.657052516937256	-3.227564811706543	-3.44907283782959	-2.432401180267334
+	4.827082892232629	2.9598680555820467	LRP1	Color2 [DarkGray]	1	4		-3.1976938247680664	-3.7031543254852295	-3.759458065032959	-3.8366849422454834	-2.7842941284179688	-1.7361375093460083	-2.3967854976654053	-3.4165899753570557	-3.0165438652038574	-2.599874258041382	-2.815917730331421	-3.3318135738372803	-4.173354148864746	-3.896141290664673	-1.172725796699524	-0.43041762709617615	-1.1797056198120117	-0.46852487325668335	-0.07052475214004517
	-0	NaN	LRPAP1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-1.422186017036438	NaN	NaN	-2.690873622894287	-1.9563301801681519	-3.0413386821746826	NaN	NaN	NaN	-2.074965715408325	-1.0043007135391235	-1.0755615234375	0.45179468393325806	-0.6057983040809631
	-0	-1.9273717999458313	LRRC16A	Color2 [DarkGray]	1	4		-3.649844169616699	-4.2513298988342285	-3.3301329612731934	-3.2081334590911865	-4.644641876220703	NaN	-4.4234795570373535	-4.197948932647705	NaN	NaN	NaN	NaN	NaN	-4.928138732910156	NaN	NaN	NaN	NaN	-5.537231922149658
	-0	-1.838325341542562	LRRC40	Color2 [DarkGray]	1	4		NaN	-3.12018084526062	-3.164395809173584	-3.025542974472046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.9416985511779785
