GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
558 Ensembl source identifiers supplied in the input file:black_Module.txt
558 source identifiers meeting the filter linked to a Ensembl ID.
281 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 281 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	4	27	112	14.8148148148	24.1071428571	-1.62571149363	0.145	0.754095238095
Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	5	32	88	15.625	36.3636363636	-1.67166352054	0.135	0.740769230769
Type I diabetes mellitus:KEGG-hsa04940	0	7	167	0.0	4.19161676647	-1.68752492827	0.1015	0.621194444444
Glutathione metabolism:KEGG-hsa00480	3	24	57	12.5	42.1052631579	-1.78377887601	0.147	0.754095238095
Hematopoietic cell lineage:KEGG-hsa04640	1	14	126	7.14285714286	11.1111111111	-1.80095707365	0.0815	0.621194444444
mTOR signaling pathway:KEGG-hsa04150	0	8	62	0.0	12.9032258065	-1.80497163068	0.121	0.681421052632
Peroxisome:KEGG-hsa04146	1	15	85	6.66666666667	17.6470588235	-1.90616447003	0.1025	0.621194444444
Cell adhesion molecules (CAMs):KEGG-hsa04514	5	35	254	14.2857142857	13.7795275591	-1.92917475671	0.0695	0.572038461538
Collecting duct acid secretion:KEGG-hsa04966	0	12	36	0.0	33.3333333333	-2.21521136865	0.073	0.578592592593
Cardiac muscle contraction:KEGG-hsa04260	2	25	90	8.0	27.7777777778	-2.32467018232	0.0325	0.386130434783
Rheumatoid arthritis:KEGG-hsa05323	0	15	191	0.0	7.85340314136	-2.48054437825	0.0295	0.386130434783
Alzheimer's disease:KEGG-hsa05010	7	52	200	13.4615384615	26.0	-2.5078334175	0.04	0.386130434783
Parkinson's disease:KEGG-hsa05012	4	38	150	10.5263157895	25.3333333333	-2.5351795351	0.0365	0.386130434783
Oxidative phosphorylation:KEGG-hsa00190	2	40	159	5.0	25.1572327044	-3.3916500254	0.003	0.1284
Ribosome:KEGG-hsa03010	0	35	109	0.0	32.1100917431	-3.82914908823	0.0	0.107
