GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
166 Ensembl source identifiers supplied in the input file:green_Module.txt
166 source identifiers meeting the filter linked to a Ensembl ID.
84 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 84 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling:WP732	0	5	19	0.0	26.3157894737	-0.789140235132	0.686	1.0
Pentose Phosphate Pathway:WP134	0	5	8	0.0	62.5	-0.789140235132	0.693	1.0
PDGF Pathway:WP2526	0	5	9	0.0	55.5555555556	-0.789140235132	0.702	1.0
Nicotine Activity on Dopaminergic Neurons:WP1602	0	5	21	0.0	23.8095238095	-0.789140235132	0.6735	1.0
Inflammatory Response Pathway:WP453	0	5	32	0.0	15.625	-0.789140235132	0.674	1.0
Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412:WP2118	2	31	77	6.45161290323	40.2597402597	-0.829319846269	0.543	1.0
p38 MAPK Signaling Pathway:WP400	0	6	32	0.0	18.75	-0.865031359376	0.6525	1.0
Parkinsons Disease Pathway:WP2371	0	6	39	0.0	15.3846153846	-0.865031359376	0.6575	1.0
Notch Signaling Pathway:WP61	0	6	58	0.0	10.3448275862	-0.865031359376	0.653	1.0
Neural Crest Differentiation:WP2064	0	6	102	0.0	5.88235294118	-0.865031359376	0.6605	1.0
Monoamine Transport:WP727	0	6	32	0.0	18.75	-0.865031359376	0.626	1.0
EGF/EGFR Signaling Pathway:WP437	3	43	168	6.97674418605	25.5952380952	-0.871731399672	0.4975	1.0
MAPK Signaling Pathway:WP382	2	32	170	6.25	18.8235294118	-0.88034803565	0.4185	1.0
TGF Beta Signaling Pathway:WP560	0	7	55	0.0	12.7272727273	-0.93495921991	0.6335	1.0
Signal Transduction of S1P Receptor:WP26	0	7	25	0.0	28.0	-0.93495921991	0.6445	1.0
RANKL/RANK Signaling Pathway:WP2018	0	7	55	0.0	12.7272727273	-0.93495921991	0.6405	1.0
Prostaglandin Synthesis and Regulation:WP98	0	7	30	0.0	23.3333333333	-0.93495921991	0.64	1.0
IL-9 Signaling Pathway:WP22	0	7	18	0.0	38.8888888889	-0.93495921991	0.6415	1.0
IL-7 Signaling Pathway:WP205	0	7	25	0.0	28.0	-0.93495921991	0.649	1.0
IL-4 Signaling Pathway:WP395	0	7	55	0.0	12.7272727273	-0.93495921991	0.629	1.0
Glial Cell Differentiation:WP2276	0	7	8	0.0	87.5	-0.93495921991	0.6235	1.0
Copper homeostasis:WP3286	0	7	55	0.0	12.7272727273	-0.93495921991	0.638	1.0
Cell Cycle:WP179	0	7	104	0.0	6.73076923077	-0.93495921991	0.614	1.0
Amyotrophic lateral sclerosis (ALS):WP2447	0	7	32	0.0	21.875	-0.93495921991	0.631	1.0
Alanine and aspartate metabolism:WP106	0	7	12	0.0	58.3333333333	-0.93495921991	0.638	1.0
TSH signaling pathway:WP2032	1	22	69	4.54545454545	31.884057971	-0.9838762188	0.4105	1.0
Integrated Breast Cancer Pathway:WP1984	0	8	69	0.0	11.5942028986	-1.00017603671	0.628	1.0
IL-1 signaling pathway:WP195	0	8	55	0.0	14.5454545455	-1.00017603671	0.625	1.0
Corticotropin-releasing hormone:WP2355	1	23	93	4.34782608696	24.7311827957	-1.03737926461	0.3065	1.0
Toll-like receptor signaling pathway:WP75	0	9	99	0.0	9.09090909091	-1.0615510668	0.6155	1.0
Physiological and Pathological Hypertrophy  of the Heart:WP1528	0	9	23	0.0	39.1304347826	-1.0615510668	0.623	1.0
Oxidative Stress:WP408	0	9	30	0.0	30.0	-1.0615510668	0.61	1.0
FAS pathway and Stress induction of HSP regulation:WP314	0	9	41	0.0	21.9512195122	-1.0615510668	0.6105	1.0
NRF2 pathway:WP2884	2	37	143	5.40540540541	25.8741258741	-1.1179519823	0.343	1.0
miRNA targets in ECM and membrane receptors:WP2911	0	10	45	0.0	22.2222222222	-1.11971682543	0.422	1.0
TSLP Signaling Pathway:WP2203	0	10	46	0.0	21.7391304348	-1.11971682543	0.437	1.0
Regulation of toll-like receptor signaling pathway:WP1449	0	10	141	0.0	7.09219858156	-1.11971682543	0.4325	1.0
MAPK Cascade:WP422	0	10	30	0.0	33.3333333333	-1.11971682543	0.439	1.0
IL-6 signaling pathway:WP364	0	10	43	0.0	23.2558139535	-1.11971682543	0.4335	1.0
IL-5 Signaling Pathway:WP127	0	10	41	0.0	24.3902439024	-1.11971682543	0.4315	1.0
Pathogenic Escherichia coli infection:KEGG-hsa05130:WP2272	1	25	55	4.0	45.4545454545	-1.13943670025	0.2925	1.0
IL-3 Signaling Pathway:WP286	0	11	49	0.0	22.4489795918	-1.17515052397	0.4095	1.0
DNA Damage Response (only ATM dependent):WP710	0	11	101	0.0	10.8910891089	-1.17515052397	0.4065	1.0
TCA Cycle:WP78	0	12	20	0.0	60.0	-1.22822268887	0.3805	1.0
Senescence and Autophagy in Cancer:WP615	0	12	110	0.0	10.9090909091	-1.22822268887	0.3925	1.0
IL-2 Signaling Pathway:WP49	0	12	43	0.0	27.9069767442	-1.22822268887	0.4065	1.0
Hypothetical Network for Drug Addiction:WP666	0	12	31	0.0	38.7096774194	-1.22822268887	0.403	1.0
Interleukin-11 Signaling Pathway:WP2332	0	13	44	0.0	29.5454545455	-1.2792278086	0.405	1.0
TCA Cycle and PDHc:WP2453	0	14	16	0.0	87.5	-1.32840451615	0.2835	1.0
Signaling of Hepatocyte Growth Factor Receptor:WP313	0	14	36	0.0	38.8888888889	-1.32840451615	0.2805	1.0
Oxidative phosphorylation:WP623	0	14	66	0.0	21.2121212121	-1.32840451615	0.307	1.0
Parkin-Ubiquitin Proteasomal System pathway:WP2359	1	31	71	3.22580645161	43.661971831	-1.41445107114	0.225	1.0
MicroRNAs in cardiomyocyte hypertrophy:WP1544	0	16	103	0.0	15.5339805825	-1.42202654048	0.2685	1.0
Leptin signaling pathway:WP2034	0	18	78	0.0	23.0769230769	-1.51031282148	0.2645	1.0
BDNF signaling pathway:WP2380	1	36	145	2.77777777778	24.8275862069	-1.61737556757	0.138	1.0
TGF beta Signaling Pathway:WP366	0	23	136	0.0	16.9117647059	-1.71300576002	0.111	1.0
Focal Adhesion:WP306	2	54	190	3.7037037037	28.4210526316	-1.780653006	0.125	1.0
Electron Transport Chain:WP111	0	27	109	0.0	24.7706422018	-1.86103841166	0.1125	1.0
Synaptic Vesicle Pathway:WP2267	0	29	51	0.0	56.862745098	-1.93136401812	0.069	1.0
Integrin-mediated Cell Adhesion:WP185	0	38	103	0.0	36.8932038835	-2.22453703109	0.034	1.0
