GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
420 Ensembl source identifiers supplied in the input file:grey_Module.txt
420 source identifiers meeting the filter linked to a Ensembl ID.
176 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 176 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Acetylcholine Synthesis:WP528	0	1	7	0.0	14.2857142857	-0.548034028988	1.0	1.0
ACE Inhibitor Pathway:WP554	0	1	18	0.0	5.55555555556	-0.548034028988	1.0	1.0
Prostaglandin Synthesis and Regulation:WP98	1	7	30	14.2857142857	23.3333333333	-0.555344593996	0.547	0.927088235294
Dopamine metabolism:WP2436	1	7	14	14.2857142857	50.0	-0.555344593996	0.5485	0.927088235294
Aryl Hydrocarbon Receptor Pathway:WP2873	1	7	46	14.2857142857	15.2173913043	-0.555344593996	0.5305	0.927088235294
Integrin-mediated Cell Adhesion:WP185	7	38	103	18.4210526316	36.8932038835	-0.701204620905	0.583	0.927088235294
Complement and Coagulation Cascades:WP558	1	8	60	12.5	13.3333333333	-0.714478291801	0.59	0.927088235294
eIF5A regulation in response to inhibition of the nuclear export system:WP3302	0	2	4	0.0	50.0	-0.775546881685	1.0	1.0
TarBasePathway:WP1992	0	2	13	0.0	15.3846153846	-0.775546881685	1.0	1.0
Synthesis and Degradation of Ketone Bodies:WP311	0	2	5	0.0	40.0	-0.775546881685	1.0	1.0
Serotonin Receptor 2 and STAT3 Signaling:WP733	0	2	4	0.0	50.0	-0.775546881685	1.0	1.0
SREBF and miR33 in cholesterol and lipid homeostasis:WP2011	0	2	19	0.0	10.5263157895	-0.775546881685	1.0	1.0
Preimplantation Embryo:WP3527	0	2	59	0.0	3.38983050847	-0.775546881685	1.0	1.0
Pilocytic astrocytoma:WP2253	0	2	4	0.0	50.0	-0.775546881685	1.0	1.0
Osteoclast Signaling:WP12	0	2	16	0.0	12.5	-0.775546881685	1.0	1.0
Notch Signaling Pathway:WP268	0	2	45	0.0	4.44444444444	-0.775546881685	1.0	1.0
Mitochondrial Gene Expression:WP391	0	2	19	0.0	10.5263157895	-0.775546881685	1.0	1.0
Irinotecan Pathway:WP229	0	2	13	0.0	15.3846153846	-0.775546881685	1.0	1.0
Hypertrophy Model:WP516	0	2	20	0.0	10.0	-0.775546881685	1.0	1.0
GPCRs, Other:WP117	0	2	96	0.0	2.08333333333	-0.775546881685	1.0	1.0
Fatty Acid Omega Oxidation:WP206	0	2	15	0.0	13.3333333333	-0.775546881685	1.0	1.0
Estrogen Receptor Pathway:WP2881	0	2	13	0.0	15.3846153846	-0.775546881685	1.0	1.0
Dopaminergic Neurogenesis:WP2855	0	2	30	0.0	6.66666666667	-0.775546881685	1.0	1.0
Glycogen Metabolism:WP500	2	14	36	14.2857142857	38.8888888889	-0.789042185982	0.5225	0.927088235294
Serotonin Transporter Activity:WP1455	0	3	11	0.0	27.2727272727	-0.950472582606	0.5655	0.927088235294
Phase I biotransformations, non P450:WP136	0	3	8	0.0	37.5	-0.950472582606	0.5775	0.927088235294
Osteoblast Signaling:WP322	0	3	14	0.0	21.4285714286	-0.950472582606	0.591	0.927088235294
Non-homologous end joining:WP438	0	3	7	0.0	42.8571428571	-0.950472582606	0.597	0.927088235294
NOTCH1 regulation of human endothelial cell calcification:WP3413	0	3	17	0.0	17.6470588235	-0.950472582606	0.5965	0.927088235294
Initiation of transcription and translation elongation at the HIV-1 LTR:WP3414	0	3	31	0.0	9.67741935484	-0.950472582606	0.5855	0.927088235294
Deregulation of Rab and Rab Effector Genes in Bladder Cancer:WP2291	0	3	16	0.0	18.75	-0.950472582606	0.5665	0.927088235294
Blood Clotting Cascade:WP272	0	3	22	0.0	13.6363636364	-0.950472582606	0.5755	0.927088235294
Apoptosis Modulation by HSP70:WP384	0	3	20	0.0	15.0	-0.950472582606	0.583	0.927088235294
SIDS Susceptibility Pathways:WP706	6	37	157	16.2162162162	23.5668789809	-1.01746399802	0.33	0.812731132075
EGF/EGFR Signaling Pathway:WP437	7	43	168	16.2790697674	25.5952380952	-1.09136917251	0.361	0.812731132075
miRNA Regulation of DNA Damage Response:WP1530	0	4	99	0.0	4.0404040404	-1.09823491622	0.5665	0.927088235294
DNA Damage Response:WP707	0	4	69	0.0	5.79710144928	-1.09823491622	0.5665	0.927088235294
Apoptosis:WP254	0	4	89	0.0	4.49438202247	-1.09823491622	0.5905	0.927088235294
T-Cell Receptor and Co-stimulatory Signaling:WP2583	0	5	30	0.0	16.6666666667	-1.22867470289	0.34	0.812731132075
Glucuronidation:WP698	0	5	16	0.0	31.25	-1.22867470289	0.3395	0.812731132075
Primary Focal Segmental Glomerulosclerosis FSGS:WP2572	3	25	73	12.0	34.2465753425	-1.33779146596	0.232	0.726517857143
Cytoplasmic Ribosomal Proteins:WP477	3	26	97	11.5384615385	26.8041237113	-1.42199178572	0.1645	0.726517857143
TCA Cycle and PDHc:WP2453	1	14	16	7.14285714286	87.5	-1.42867000058	0.1885	0.726517857143
Cell Cycle:WP179	0	7	104	0.0	6.73076923077	-1.45571178682	0.1955	0.726517857143
AMPK Signaling:WP1403	0	7	69	0.0	10.1449275362	-1.45571178682	0.2185	0.726517857143
miRs in Muscle Cell Differentiation:WP2012	0	8	41	0.0	19.512195122	-1.55725299513	0.2115	0.726517857143
Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368	0	8	18	0.0	44.4444444444	-1.55725299513	0.2095	0.726517857143
Calcium Regulation in the Cardiac Cell:WP536	8	56	153	14.2857142857	36.6013071895	-1.62434646401	0.1715	0.726517857143
Fatty Acid Biosynthesis:WP357	0	10	22	0.0	45.4545454545	-1.74337548202	0.1275	0.726517857143
G Protein Signaling Pathways:WP35	3	31	94	9.67741935484	32.9787234043	-1.80886815577	0.0835	0.65965
Tryptophan metabolism:WP465	0	11	45	0.0	24.4444444444	-1.82968458153	0.067	0.567107142857
TCA Cycle:WP78	0	12	20	0.0	60.0	-1.91231682297	0.063	0.567107142857
Oxidative phosphorylation:WP623	0	14	66	0.0	21.2121212121	-2.06829781517	0.0495	0.567107142857
Glycolysis and Gluconeogenesis:WP534	2	29	52	6.89655172414	55.7692307692	-2.10920711098	0.047	0.567107142857
Fatty Acid Beta Oxidation:WP143	0	15	33	0.0	45.4545454545	-2.14232414687	0.0585	0.567107142857
Synaptic Vesicle Pathway:WP2267	1	29	51	3.44827586207	56.862745098	-2.55815007707	0.0085	0.4029
Electron Transport Chain:WP111	0	27	109	0.0	24.7706422018	-2.89759755706	0.0055	0.325875
