GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
166 Ensembl source identifiers supplied in the input file:green_Module.txt
166 source identifiers meeting the filter linked to a Ensembl ID.
103 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 103 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Nucleotide excision repair:KEGG-hsa03420	0	3	67	0.0	4.4776119403	-0.595549693643	1.0	1.0
Hedgehog signaling pathway:KEGG-hsa04340	0	3	61	0.0	4.91803278689	-0.595549693643	1.0	1.0
Cyanoamino acid metabolism:KEGG-hsa00460	0	3	7	0.0	42.8571428571	-0.595549693643	1.0	1.0
ABC transporters:KEGG-hsa02010	0	3	62	0.0	4.83870967742	-0.595549693643	1.0	1.0
Adherens junction:KEGG-hsa04520	2	28	88	7.14285714286	31.8181818182	-0.595674901473	0.7075	1.0
Salivary secretion:KEGG-hsa04970	2	29	96	6.89655172414	30.2083333333	-0.65034369622	0.5675	1.0
Lysosome:KEGG-hsa04142	2	29	146	6.89655172414	19.8630136986	-0.65034369622	0.5415	1.0
Long-term potentiation:KEGG-hsa04720	2	29	76	6.89655172414	38.1578947368	-0.65034369622	0.558	1.0
Vitamin B6 metabolism:KEGG-hsa00750	0	4	6	0.0	66.6666666667	-0.688035206599	1.0	1.0
Taurine and hypotaurine metabolism:KEGG-hsa00430	0	4	11	0.0	36.3636363636	-0.688035206599	1.0	1.0
Taste transduction:KEGG-hsa04742	0	4	73	0.0	5.47945205479	-0.688035206599	1.0	1.0
Synthesis and degradation of ketone bodies:KEGG-hsa00072	0	4	11	0.0	36.3636363636	-0.688035206599	1.0	1.0
Phototransduction:KEGG-hsa04744	0	4	29	0.0	13.7931034483	-0.688035206599	1.0	1.0
Graft-versus-host disease:KEGG-hsa05332	0	4	284	0.0	1.40845070423	-0.688035206599	1.0	1.0
Folate biosynthesis:KEGG-hsa00790	0	4	13	0.0	30.7692307692	-0.688035206599	1.0	1.0
Autoimmune thyroid disease:KEGG-hsa05320	0	4	165	0.0	2.42424242424	-0.688035206599	1.0	1.0
Allograft rejection:KEGG-hsa05330	0	4	157	0.0	2.54777070064	-0.688035206599	1.0	1.0
Gastric acid secretion:KEGG-hsa04971	2	30	82	6.66666666667	36.5853658537	-0.703416643862	0.533	1.0
Wnt signaling pathway:KEGG-hsa04310	2	31	167	6.45161290323	18.5628742515	-0.755008087915	0.5495	1.0
Purine metabolism:KEGG-hsa00230	2	31	178	6.45161290323	17.4157303371	-0.755008087915	0.533	1.0
Amoebiasis:KEGG-hsa05146	2	31	138	6.45161290323	22.4637681159	-0.755008087915	0.551	1.0
Vasopressin-regulated water reabsorption:KEGG-hsa04962	1	19	48	5.26315789474	39.5833333333	-0.757552632412	0.41	1.0
Ubiquitin mediated proteolysis:KEGG-hsa04120	1	19	151	5.26315789474	12.582781457	-0.757552632412	0.4035	1.0
T cell receptor signaling pathway:KEGG-hsa04660	1	19	138	5.26315789474	13.768115942	-0.757552632412	0.3605	1.0
Bile secretion:KEGG-hsa04976	1	19	75	5.26315789474	25.3333333333	-0.757552632412	0.403	1.0
Terpenoid backbone biosynthesis:KEGG-hsa00900	0	5	18	0.0	27.7777777778	-0.769642755081	0.678	1.0
RNA degradation:KEGG-hsa03018	0	5	92	0.0	5.4347826087	-0.769642755081	0.6895	1.0
Nitrogen metabolism:KEGG-hsa00910	0	5	25	0.0	20.0	-0.769642755081	0.6825	1.0
Glycerophospholipid metabolism:KEGG-hsa00564	0	5	100	0.0	5.0	-0.769642755081	0.6805	1.0
Ether lipid metabolism:KEGG-hsa00565	0	5	38	0.0	13.1578947368	-0.769642755081	0.678	1.0
Arginine and proline metabolism:KEGG-hsa00330	1	20	59	5.0	33.8983050847	-0.816322772382	0.4045	1.0
Phenylalanine metabolism:KEGG-hsa00360	0	6	19	0.0	31.5789473684	-0.843535872756	0.6655	1.0
Jak-STAT signaling pathway:KEGG-hsa04630	0	6	184	0.0	3.26086956522	-0.843535872756	0.6685	1.0
Fatty acid elongation in mitochondria:KEGG-hsa00062	0	6	16	0.0	37.5	-0.843535872756	0.66	1.0
Natural killer cell mediated cytotoxicity:KEGG-hsa04650	1	21	409	4.7619047619	5.13447432763	-0.87280245557	0.404	1.0
Type I diabetes mellitus:KEGG-hsa04940	0	7	167	0.0	4.19161676647	-0.911592891268	0.6325	1.0
Olfactory transduction:KEGG-hsa04740	0	7	522	0.0	1.34099616858	-0.911592891268	0.637	1.0
Valine, leucine and isoleucine degradation:KEGG-hsa00280	1	22	50	4.54545454545	44.0	-0.92721565625	0.3955	1.0
Cell adhesion molecules (CAMs):KEGG-hsa04514	2	35	254	5.71428571429	13.7795275591	-0.948463436366	0.4195	1.0
TGF-beta signaling pathway:KEGG-hsa04350	0	8	94	0.0	8.51063829787	-0.975037037911	0.616	1.0
Systemic lupus erythematosus:KEGG-hsa05322	0	8	247	0.0	3.23886639676	-0.975037037911	0.612	1.0
Nicotinate and nicotinamide metabolism:KEGG-hsa00760	0	8	27	0.0	29.6296296296	-0.975037037911	0.6075	1.0
Malaria:KEGG-hsa05144	0	8	66	0.0	12.1212121212	-0.975037037911	0.618	1.0
Shigellosis:KEGG-hsa05131	1	24	68	4.16666666667	35.2941176471	-1.03058560521	0.294	1.0
mRNA surveillance pathway:KEGG-hsa03015	0	9	92	0.0	9.78260869565	-1.03471755177	0.628	1.0
Thyroid cancer:KEGG-hsa05216	0	9	42	0.0	21.4285714286	-1.03471755177	0.6195	1.0
Spliceosome:KEGG-hsa03040	0	9	176	0.0	5.11363636364	-1.03471755177	0.6245	1.0
Pyrimidine metabolism:KEGG-hsa00240	0	9	111	0.0	8.10810810811	-1.03471755177	0.617	1.0
Neuroactive ligand-receptor interaction:KEGG-hsa04080	0	9	291	0.0	3.09278350515	-1.03471755177	0.6135	1.0
