GO-Elite ORA Results
File:
Table:
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
59 Ensembl source identifiers supplied in the input file:pink_Module.txt
59 source identifiers meeting the filter linked to a Ensembl ID.
30 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
976 Genes linked to a term.
The z score is based on an N of 976 and a R of 30 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Steroid hormone biosynthesis:KEGG-hsa00140	0	3	71	0.0	4.22535211268	-0.308760385316	1.0	1.0
Riboflavin metabolism:KEGG-hsa00740	0	3	12	0.0	25.0	-0.308760385316	1.0	1.0
Renin-angiotensin system:KEGG-hsa04614	0	3	17	0.0	17.6470588235	-0.308760385316	1.0	1.0
RIG-I-like receptor signaling pathway:KEGG-hsa04622	0	3	87	0.0	3.44827586207	-0.308760385316	1.0	1.0
One carbon pool by folate:KEGG-hsa00670	0	3	23	0.0	13.0434782609	-0.308760385316	1.0	1.0
Nucleotide excision repair:KEGG-hsa03420	0	3	67	0.0	4.4776119403	-0.308760385316	1.0	1.0
Non-homologous end-joining:KEGG-hsa03450	0	3	18	0.0	16.6666666667	-0.308760385316	1.0	1.0
Hedgehog signaling pathway:KEGG-hsa04340	0	3	61	0.0	4.91803278689	-0.308760385316	1.0	1.0
Drug metabolism - other enzymes:KEGG-hsa00983	0	3	60	0.0	5.0	-0.308760385316	1.0	1.0
Cytokine-cytokine receptor interaction:KEGG-hsa04060	0	3	334	0.0	0.898203592814	-0.308760385316	1.0	1.0
Cyanoamino acid metabolism:KEGG-hsa00460	0	3	7	0.0	42.8571428571	-0.308760385316	1.0	1.0
ABC transporters:KEGG-hsa02010	0	3	62	0.0	4.83870967742	-0.308760385316	1.0	1.0
Vitamin B6 metabolism:KEGG-hsa00750	0	4	6	0.0	66.6666666667	-0.356709134045	1.0	1.0
Taurine and hypotaurine metabolism:KEGG-hsa00430	0	4	11	0.0	36.3636363636	-0.356709134045	1.0	1.0
Taste transduction:KEGG-hsa04742	0	4	73	0.0	5.47945205479	-0.356709134045	1.0	1.0
Synthesis and degradation of ketone bodies:KEGG-hsa00072	0	4	11	0.0	36.3636363636	-0.356709134045	1.0	1.0
Phototransduction:KEGG-hsa04744	0	4	29	0.0	13.7931034483	-0.356709134045	1.0	1.0
N-Glycan biosynthesis:KEGG-hsa00510	0	4	50	0.0	8.0	-0.356709134045	1.0	1.0
Graft-versus-host disease:KEGG-hsa05332	0	4	284	0.0	1.40845070423	-0.356709134045	1.0	1.0
Folate biosynthesis:KEGG-hsa00790	0	4	13	0.0	30.7692307692	-0.356709134045	1.0	1.0
Fat digestion and absorption:KEGG-hsa04975	0	4	53	0.0	7.54716981132	-0.356709134045	1.0	1.0
Autoimmune thyroid disease:KEGG-hsa05320	0	4	165	0.0	2.42424242424	-0.356709134045	1.0	1.0
Allograft rejection:KEGG-hsa05330	0	4	157	0.0	2.54777070064	-0.356709134045	1.0	1.0
Terpenoid backbone biosynthesis:KEGG-hsa00900	0	5	18	0.0	27.7777777778	-0.399018245078	1.0	1.0
RNA degradation:KEGG-hsa03018	0	5	92	0.0	5.4347826087	-0.399018245078	1.0	1.0
Nitrogen metabolism:KEGG-hsa00910	0	5	25	0.0	20.0	-0.399018245078	1.0	1.0
Glycerophospholipid metabolism:KEGG-hsa00564	0	5	100	0.0	5.0	-0.399018245078	1.0	1.0
Ether lipid metabolism:KEGG-hsa00565	0	5	38	0.0	13.1578947368	-0.399018245078	1.0	1.0
Ascorbate and aldarate metabolism:KEGG-hsa00053	0	5	32	0.0	15.625	-0.399018245078	1.0	1.0
Phenylalanine metabolism:KEGG-hsa00360	0	6	19	0.0	31.5789473684	-0.437327839943	1.0	1.0
Pentose and glucuronate interconversions:KEGG-hsa00040	0	6	38	0.0	15.7894736842	-0.437327839943	1.0	1.0
Jak-STAT signaling pathway:KEGG-hsa04630	0	6	184	0.0	3.26086956522	-0.437327839943	1.0	1.0
Fatty acid elongation in mitochondria:KEGG-hsa00062	0	6	16	0.0	37.5	-0.437327839943	1.0	1.0
Dorso-ventral axis formation:KEGG-hsa04320	0	6	34	0.0	17.6470588235	-0.437327839943	1.0	1.0
Bladder cancer:KEGG-hsa05219	0	6	52	0.0	11.5384615385	-0.437327839943	1.0	1.0
Type II diabetes mellitus:KEGG-hsa04930	0	7	63	0.0	11.1111111111	-0.472611732259	1.0	1.0
Type I diabetes mellitus:KEGG-hsa04940	0	7	167	0.0	4.19161676647	-0.472611732259	1.0	1.0
Porphyrin and chlorophyll metabolism:KEGG-hsa00860	0	7	50	0.0	14.0	-0.472611732259	1.0	1.0
NOD-like receptor signaling pathway:KEGG-hsa04621	0	7	78	0.0	8.97435897436	-0.472611732259	1.0	1.0
Glycerolipid metabolism:KEGG-hsa00561	0	7	60	0.0	11.6666666667	-0.472611732259	1.0	1.0
Alzheimer's disease:KEGG-hsa05010	1	52	200	1.92307692308	26.0	-0.49382298689	0.562	1.0
mTOR signaling pathway:KEGG-hsa04150	0	8	62	0.0	12.9032258065	-0.505504099383	1.0	1.0
TGF-beta signaling pathway:KEGG-hsa04350	0	8	94	0.0	8.51063829787	-0.505504099383	1.0	1.0
Systemic lupus erythematosus:KEGG-hsa05322	0	8	247	0.0	3.23886639676	-0.505504099383	1.0	1.0
Nicotinate and nicotinamide metabolism:KEGG-hsa00760	0	8	27	0.0	29.6296296296	-0.505504099383	1.0	1.0
Melanoma:KEGG-hsa05218	0	8	89	0.0	8.98876404494	-0.505504099383	1.0	1.0
Malaria:KEGG-hsa05144	0	8	66	0.0	12.1212121212	-0.505504099383	1.0	1.0
Adipocytokine signaling pathway:KEGG-hsa04920	0	8	92	0.0	8.69565217391	-0.505504099383	1.0	1.0
mRNA surveillance pathway:KEGG-hsa03015	0	9	92	0.0	9.78260869565	-0.536445225962	1.0	1.0
Tyrosine metabolism:KEGG-hsa00350	0	9	42	0.0	21.4285714286	-0.536445225962	1.0	1.0
Thyroid cancer:KEGG-hsa05216	0	9	42	0.0	21.4285714286	-0.536445225962	1.0	1.0
Spliceosome:KEGG-hsa03040	0	9	176	0.0	5.11363636364	-0.536445225962	1.0	1.0
