GO-Elite ORA Results
File:
Table:
Database: Based on OBO-Database version: 6/14/2011
colors:
10/23/2023
Homo sapiens
Pvalues = true
Calculation Summary:
540 Ensembl source identifiers supplied in the input file:turquoise_Module.txt
540 source identifiers meeting the filter linked to a Ensembl ID.
537 genes meeting the criterion linked to a term.
1739 source identifiers in this dataset.
1739 source identifiers linked to a Ensembl ID.
1730 Genes linked to a term.
The z score is based on an N of 1730 and a R of 537 distinct genes in all terms.

Ontology-ID	Ontology Name	Ontology Type	Number Changed	Number Measured	Number in Ontology	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
GO:0007155	cell adhesion	biological_process	66	171	1024	38.5964912281	16.69921875	2.2490796565	0.0325	0.524945652174
GO:0044249	cellular biosynthetic process	biological_process	111	305	4194	36.393442623	7.27229375298	2.22573963286	0.032	0.522991539763
GO:0014070	response to organic cyclic compound	biological_process	46	114	647	40.350877193	17.6197836167	2.22247564842	0.024	0.452765625
GO:0006414	translational elongation	biological_process	20	43	130	46.511627907	33.0769230769	2.21991299214	0.0305	0.516256896552
GO:1901659	glycosyl compound biosynthetic process	biological_process	12	23	121	52.1739130435	19.0082644628	2.20472184822	0.0455	0.626939372325
GO:0042455	ribonucleoside biosynthetic process	biological_process	12	23	111	52.1739130435	20.7207207207	2.20472184822	0.0455	0.626939372325
GO:0009163	nucleoside biosynthetic process	biological_process	12	23	120	52.1739130435	19.1666666667	2.20472184822	0.0455	0.626939372325
GO:0033218	amide binding	molecular_function	18	38	262	47.3684210526	14.5038167939	2.19917477413	0.041	0.595517293233
GO:0007568	aging	biological_process	18	38	213	47.3684210526	17.8403755869	2.19917477413	0.0365	0.553459183673
GO:0005840	ribosome	cellular_component	18	38	232	47.3684210526	16.3793103448	2.19917477413	0.0355	0.547754792332
GO:0022610	biological adhesion	biological_process	66	172	1027	38.3720930233	16.7478091529	2.18936064316	0.0335	0.52785725938
GO:2001056	positive regulation of cysteine-type endopeptidase activity	biological_process	9	16	133	56.25	12.030075188	2.18905007843	0.031	0.516256896552
GO:1901568	fatty acid derivative metabolic process	biological_process	9	16	89	56.25	17.9775280899	2.18905007843	0.034	0.533126623377
GO:0051262	protein tetramerization	biological_process	9	16	94	56.25	17.0212765957	2.18905007843	0.033	0.525985148515
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	9	16	61	56.25	26.2295081967	2.18905007843	0.033	0.525985148515
GO:0006690	icosanoid metabolic process	biological_process	9	16	89	56.25	17.9775280899	2.18905007843	0.034	0.533126623377
