Significant	-Log(P-value)	Difference	Proteins	Symbol color	Symbol type	Symbol size	Show label	riBAQ.17	riBAQ.18	riBAQ.35	riBAQ.36	riBAQ.19	riBAQ.20	riBAQ.21	riBAQ.22	riBAQ.23	riBAQ.37	riBAQ.38	riBAQ.39	riBAQ.40	riBAQ.41	riBAQ.24	riBAQ.25	riBAQ.26	riBAQ.42	riBAQ.43
	-0	NaN	ITGAX	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-2.4048986434936523	-2.8989481925964355	-3.4491662979125977	-2.185473918914795	-3.0880651473999023	-3.995594024658203	-4.020473480224609	-4.696354866027832	-3.332005500793457	-3.3544082641601562	-1.5549306869506836	-2.5506410598754883	-1.4803962707519531	-2.1331915855407715	-3.1515512466430664
	2.4159608916261	-0.7928290843963623	ITGB1	Color2 [DarkGray]	1	4		1.2531299591064453	0.32158565521240234	0.3936138153076172	0.6472034454345703	1.5200738906860352	0.6801695823669434	1.8010902404785156	1.1775155067443848	1.4586029052734375	1.6184062957763672	1.4495840072631836	2.0042810440063477	1.4524478912353516	1.3049516677856445	2.323638916015625	2.7664966583251953	2.878173828125	2.9819817543029785	2.391498565673828
	3.0358596578054966	-0.5847840309143066	ITGB2	Color2 [DarkGray]	1	4		-1.047597885131836	-0.5103683471679688	-0.6401500701904297	-0.6755428314208984	-0.1293926239013672	-0.10036420822143555	-0.08884525299072266	0.26340436935424805	-0.4282665252685547	-0.0029439926147460938	0.040389060974121094	-0.32630252838134766	-0.48169898986816406	-0.08228683471679688	0.6072864532470703	0.45851993560791016	0.9464521408081055	1.2195239067077637	-0.10081672668457031
	0.8226389403544127	-0.4624856313069663	ITGB4	Color2 [DarkGray]	1	4		-2.4860124588012695	-2.3365182876586914	-3.5080995559692383	NaN	-2.4469213485717773	-2.9510998725891113	-1.7938385009765625	-2.2298684120178223	-1.7782087326049805	-2.067744255065918	-2.054098129272461	-2.7631235122680664	-2.374234199523926	-2.684774398803711	-1.7557992935180664	-1.1116580963134766	-0.3495063781738281	-0.9780306816101074	-1.3275175094604492
	-0	0.4644978841145835	ITGB5	Color2 [DarkGray]	1	4		-2.5878915786743164	NaN	NaN	NaN	-3.003732681274414	NaN	NaN	NaN	NaN	NaN	-2.962564468383789	-3.190871238708496	NaN	NaN	-1.597651481628418	-1.900761604309082	-1.2949981689453125	-1.866330623626709	-1.9667911529541016
	-0	NaN	ITPKB	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.366168975830078	-4.034643173217773	-4.5686821937561035	-4.358647346496582
	0.875297268701661	0.4653391361236572	JAM2	Color2 [DarkGray]	1	4		-0.27655887603759766	-0.5341501235961914	0.9494152069091797	-0.5944852828979492	-0.8291692733764648	-0.2050633430480957	-1.1287946701049805	-0.7107930183410645	-0.758143424987793	-0.2170095443725586	-0.22618961334228516	-0.00225830078125	-0.8625202178955078	-0.8528976440429688	-0.5606822967529297	-0.1941671371459961	0.44635581970214844	0.9041275978088379	0.2432727813720703
	0.4781667827604203	-0.3663398027420044	KARS	Color2 [DarkGray]	1	4		NaN	NaN	-3.0034971237182617	-3.9021530151367188	NaN	-2.865199565887451	-2.8856306076049805	NaN	NaN	NaN	-3.2350902557373047	NaN	-3.360020637512207	NaN	-2.773501396179199	-2.6966209411621094	-3.083737373352051	-2.310319423675537	-2.325150489807129
	1.0886781377791968	0.5480443477630615	KCNA2	Color2 [DarkGray]	1	4		-0.1657247543334961	-0.08163738250732422	0.14447307586669922	-0.7139492034912109	-1.1638898849487305	-0.7880749702453613	-0.8112354278564453	-0.6774735450744629	-0.8006086349487305	0.004405975341796875	0.24322795867919922	-0.9666566848754883	-1.0580310821533203	-1.5042028427124023	-0.6095256805419922	-1.983902931213379	-2.011587142944336	NaN	-3.2379655838012695
	1.5943448531345337	0.5739253520965576	KCNAB2	Color2 [DarkGray]	1	4		1.2081022262573242	1.1815366744995117	1.2706623077392578	1.0097665786743164	0.5342559814453125	0.38371992111206055	0.7290792465209961	0.5011305809020996	0.6101150512695312	1.1640310287475586	1.447427749633789	0.14899730682373047	0.40297508239746094	0.014183998107910156	0.089935302734375	-0.27793121337890625	-0.5299358367919922	NaN	-1.0098590850830078
	-0	NaN	KCNN3	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	-2.845470428466797	-3.5184683799743652	NaN	-1.9873747825622559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.4515085220336914	-2.3691396713256836	-1.8520703315734863	-2.4179439544677734
	-0	NaN	KHDRBS1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.593714714050293	-1.7134160995483398	NaN	-2.252986431121826	-2.353814125061035
	-0	NaN	LAMA4	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	-4.140685081481934	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.802285194396973	-5.520771026611328	-6.199214935302734	-4.435141086578369	-5.131560325622559
	0.6158028180751386	-0.7713426589965819	LAMA5	Color2 [DarkGray]	1	4		-2.735989570617676	-4.737222671508789	NaN	NaN	-3.146472930908203	-3.7406420707702637	-1.6707801818847656	-3.889509677886963	-3.0100622177124023	-2.2586288452148438	-3.1251163482666016	-2.7164297103881836	-2.4778566360473633	-3.617136001586914	-1.9484443664550781	-2.0002965927124023	-2.038222312927246	-1.3201003074645996	-1.2424249649047852
	2.272234396061003	-0.816466236114502	LAMP1	Color2 [DarkGray]	1	4		0.6944761276245117	-0.23884201049804688	-0.047946929931640625	-0.4841623306274414	0.6842041015625	1.3485617637634277	1.2847089767456055	0.6127877235412598	0.8356523513793945	0.7701644897460938	0.4405355453491211	1.133225440979004	0.1936655044555664	0.6699686050415039	2.068096160888672	2.349879264831543	1.6921310424804688	1.734917163848877	2.0359926223754883
	-0	-0.46359052658081057	LAMP2	Color2 [DarkGray]	1	4		0.30296993255615234	NaN	NaN	NaN	0.8958072662353516	1.1189684867858887	1.142899513244629	1.1127467155456543	0.7702417373657227	0.4259929656982422	0.5076208114624023	0.8345413208007812	0.5154809951782227	0.3413047790527344	1.3262977600097656	1.9660491943359375	1.454005241394043	1.2805933952331543	1.9104413986206055
	0.08774774076612826	0.056821862856547	LAMTOR1	Color2 [DarkGray]	1	4		-0.9203042984008789	NaN	-0.7921524047851562	-0.5359735488891602	NaN	-0.9914889335632324	NaN	NaN	-1.2163305282592773	-0.44025707244873047	NaN	NaN	-0.577117919921875	NaN	NaN	-0.5997591018676758	-0.7216806411743164	-0.3904900550842285	-0.5656375885009766
	0.8996278066799359	0.25191378593444824	LANCL1	Color2 [DarkGray]	1	4		2.927018165588379	2.685513496398926	2.896824836730957	2.622701644897461	2.986079216003418	2.080873966217041	2.427061080932617	2.2978768348693848	2.3049421310424805	2.7690887451171875	2.8888492584228516	2.646491050720215	2.459059715270996	2.450685501098633	1.9712610244750977	1.434626579284668	1.0152664184570312	1.2532286643981934	1.3877954483032227
	2.886327106887811	-0.7505098342895508	LAP3	Color2 [DarkGray]	1	4		0.4593038558959961	0.18505477905273438	0.013905525207519531	-0.28792572021484375	0.619969367980957	0.5204310417175293	0.8874950408935547	1.1344294548034668	1.2118663787841797	0.8338508605957031	0.47072410583496094	0.4821939468383789	1.1487998962402344	1.1211843490600586	1.9265270233154297	1.8260498046875	2.160276412963867	1.8478131294250488	1.812230110168457
	1.4997291045338514	0.3311606407165524	LDHA	Color2 [DarkGray]	1	4		4.9199628829956055	4.360522270202637	4.865457534790039	4.704265594482422	4.268899917602539	3.9833827018737793	4.189210891723633	4.496422290802002	4.359630584716797	4.58843994140625	4.453722953796387	4.390108108520508	4.292996406555176	4.79110050201416	4.1095685958862305	3.0965023040771484	3.561448097229004	3.267371654510498	2.8351058959960938
	0.24095812988503787	0.09325847625732386	LGALS1	Color2 [DarkGray]	1	4		4.721068382263184	4.85026741027832	5.040409088134766	4.472516059875488	4.248983383178711	4.911728382110596	4.641811370849609	4.355625629425049	4.3614349365234375	4.912663459777832	4.997336387634277	4.82225227355957	4.971292495727539	4.554939270019531	5.436085224151611	5.689503192901611	4.622440338134766	6.077748775482178	5.7590837478637695
	0.23965594566162696	0.12098641395568843	LGALS3	Color2 [DarkGray]	1	4		1.2378692626953125	1.1076974868774414	1.1790790557861328	1.974710464477539	1.3011960983276367	1.140662670135498	1.7729597091674805	1.1338725090026855	0.6715497970581055	1.5323715209960938	1.0074748992919922	1.5722761154174805	0.9322776794433594	1.4738855361938477	2.5828819274902344	1.6302480697631836	2.5975847244262695	3.2494359016418457	2.6984806060791016
	1.7808035076906634	0.3924354076385499	LGALSL	Color2 [DarkGray]	1	4		2.390561103820801	2.275859832763672	2.603830337524414	2.648265838623047	2.107860565185547	1.8465628623962402	1.836252212524414	2.166149616241455	1.9370288848876953	2.3041839599609375	2.569706916809082	1.9826269149780273	1.7903919219970703	2.331174850463867	1.1356019973754883	-0.21340179443359375	0.10055351257324219	-0.6494078636169434	0.010233879089355469
	-0	NaN	LIMS1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	-2.5200071334838867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.296689987182617	-2.255396842956543	-1.7167181968688965	-2.751267433166504
	-0	-0.35324621200561523	LNPEP	Color2 [DarkGray]	1	4		NaN	NaN	-4.22402286529541	NaN	-4.105510711669922	-2.873563289642334	-3.5844926834106445	-4.577791690826416	NaN	-3.738435745239258	-4.344865798950195	NaN	NaN	NaN	-3.182614326477051	-2.851594924926758	-3.3918590545654297	-3.2973809242248535	-2.7074508666992188
	0.6260243893795113	-0.4614859580993653	LRP1	Color2 [DarkGray]	1	4		-2.96816349029541	-3.4330692291259766	-3.2738332748413086	-3.484161376953125	-2.5965576171875	-1.6595826148986816	-2.076772689819336	-3.255863666534424	-2.9912023544311523	-2.4067277908325195	-2.580418586730957	-3.068535804748535	-4.010077476501465	-3.637470245361328	-1.0312023162841797	-0.6249599456787109	-1.3439998626708984	-0.3168330192565918	-0.34557437896728516
	0.4812053587076017	-0.3811254024505615	LSAMP	Color2 [DarkGray]	1	4		1.6719226837158203	1.0631351470947266	1.3558635711669922	0.35598278045654297	0.7484264373779297	1.7542986869812012	2.590683937072754	0.6917433738708496	0.9567852020263672	0.8260412216186523	1.504603385925293	2.1397790908813477	1.8885583877563477	1.8275947570800781	1.6130495071411133	1.7077045440673828	1.3486871719360352	1.3115134239196777	2.058809280395508
	1.0406093055326637	-0.8521128760443792	MAG	Color2 [DarkGray]	1	4		-1.2380847930908203	-1.8550796508789062	-2.432610511779785	NaN	NaN	-1.2774596214294434	-0.6195287704467773	-1.5860114097595215	-1.3510990142822266	-1.989741325378418	-0.4420900344848633	-0.7326011657714844	0.3563575744628906	-1.2661352157592773	0.7371015548706055	0.9988374710083008	0.0859212875366211	NaN	-0.7769155502319336
	2.116736467245827	-1.6893132209777832	MAOA	Color2 [DarkGray]	1	4		-2.605593681335449	NaN	-2.2470550537109375	NaN	0.1502246856689453	-0.2932915687561035	0.5334358215332031	-1.0065560340881348	-1.3784065246582031	-0.5076560974121094	-0.9596109390258789	-1.503255844116211	-1.3147687911987305	-1.090226173400879	0.3216209411621094	0.3264293670654297	0.5952377319335938	0.23104619979858398	0.22652530670166016
+	2.58176658813922	-1.9774667263031005	MAOB	Color2 [DarkGray]	1	4		0.4253530502319336	-0.4563579559326172	-0.4208717346191406	-0.5042152404785156	3.596207618713379	2.8296456336975098	2.2355480194091797	1.9516892433166504	2.2545433044433594	1.1388673782348633	0.9296998977661133	0.7042675018310547	0.8986978530883789	0.845271110534668	4.240418434143066	5.233159065246582	5.5773820877075195	4.674126148223877	5.156398296356201
	0.01654681268413972	0.009765768051147483	MAP1A	Color2 [DarkGray]	1	4		0.30338573455810547	0.9816761016845703	1.1256332397460938	0.8083667755126953	0.3185920715332031	0.5266575813293457	0.6995067596435547	1.2843842506408691	0.46442508697509766	0.9848318099975586	1.2078733444213867	0.4787874221801758	0.9750862121582031	1.009852409362793	-0.17524242401123047	-1.624959945678711	-1.1596860885620117	-1.3666434288024902	-2.315720558166504
	0.023983518515179283	-0.01536569595336923	MAP1B	Color2 [DarkGray]	1	4		1.5189743041992188	2.069293975830078	2.2764997482299805	1.9340734481811523	1.340230941772461	1.6506047248840332	1.5053215026855469	2.1429944038391113	1.8851547241210938	2.334456443786621	2.491382598876953	1.7425966262817383	2.234551429748535	2.323467254638672	1.2814702987670898	0.13092517852783203	0.7657680511474609	0.4361386299133301	-0.4139270782470703
	0.1763608403609986	0.13439331054687498	MAP2	Color2 [DarkGray]	1	4		-0.5574264526367188	0.9979076385498047	1.2838354110717773	1.0732412338256836	-0.034506797790527344	0.8386168479919434	0.3768329620361328	0.9085793495178223	0.5088462829589844	0.7523431777954102	0.7441110610961914	0.033179283142089844	0.7576751708984375	0.7642841339111328	-0.7646236419677734	-2.0939559936523438	-1.9386863708496094	-1.6088805198669434	-1.9741888046264648
	1.4902591951709168	0.5304872512817382	MAP6	Color2 [DarkGray]	1	4		1.0726451873779297	0.5575008392333984	0.879582405090332	1.094954490661621	0.30664920806884766	-0.5924687385559082	0.2753028869628906	0.667665958404541	0.6295356750488281	0.7345466613769531	0.3439445495605469	0.11733055114746094	0.4500999450683594	0.7742280960083008	-0.5397043228149414	-2.222689628601074	-1.5299358367919922	-2.150538921356201	-3.1348724365234375
	1.7594670862752992	0.4879087924957277	MAPT	Color2 [DarkGray]	1	4		2.7266321182250977	2.6526756286621094	3.0374221801757812	3.0678768157958984	2.361445426940918	1.7257580757141113	2.0995569229125977	2.8096442222595215	2.4414358139038086	2.71136474609375	2.349062919616699	2.168705940246582	2.5256881713867188	2.6397666931152344	1.5652580261230469	0.5823144912719727	0.8091020584106445	0.9753756523132324	0.00894927978515625
	1.1900478441542282	-0.34633517265319824	MARCKSL1	Color2 [DarkGray]	1	4		1.335240364074707	1.3106908798217773	1.755192756652832	1.7691726684570312	2.2756357192993164	1.818422794342041	1.4433040618896484	1.823744297027588	1.9049997329711914	1.6909656524658203	2.372422218322754	2.18503475189209	1.6973791122436523	1.67718505859375	2.1987571716308594	2.3145484924316406	1.8609561920166016	2.581651210784912	1.8499975204467773
	0.8103518618753583	0.2515902996063233	MAT2B	Color2 [DarkGray]	1	4		-0.9314231872558594	-1.35052490234375	-0.7563076019287109	-0.8300752639770508	-1.5965576171875	-1.6133275032043457	-1.1763086318969727	-1.4042277336120605	-1.4282665252685547	-0.7532339096069336	-1.0045585632324219	-0.9831447601318359	-1.186955451965332	-1.0401496887207031	-1.3418617248535156	-1.9757747650146484	-1.4926223754882812	-1.686882495880127	-2.5778160095214844
	-0	NaN	MCCC2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.2715988159179688	-3.450275421142578	-3.3498482704162598	-2.5721912384033203
	0.6443174020566657	0.24464426040649379	MDH1	Color2 [DarkGray]	1	4		5.793216705322266	5.3943376541137695	5.885725021362305	5.716008186340332	5.358039379119873	4.79331636428833	5.059239387512207	5.433649063110352	5.239838123321533	5.859070777893066	5.849081039428711	5.461705684661865	5.729692459106445	5.7431440353393555	5.286378383636475	3.8825979232788086	4.571964263916016	4.130439281463623	3.822085380554199
	-0	NaN	ME2	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.6787233352661133	-2.4857234954833984	-2.130734443664551	-2.782806873321533	-1.937570571899414
	0.05584311701865428	-0.100580883026123	MFGE8	Color2 [DarkGray]	1	4		-0.5595808029174805	NaN	NaN	-1.5567655563354492	NaN	-1.2017951011657715	-0.8673191070556641	NaN	NaN	0.3045530319213867	NaN	-1.3386249542236328	NaN	-1.6847753524780273	-1.0580692291259766	-0.14184951782226562	-1.8812990188598633	-1.2529864311218262	1.7839641571044922
	1.2262223622977588	0.7694482803344727	MFI2	Color2 [DarkGray]	1	4		-2.2107343673706055	-2.7632179260253906	-1.5051231384277344	NaN	-2.9523868560791016	-3.0424399375915527	-2.398700714111328	-3.545370578765869	-2.8656721115112305	NaN	-2.974437713623047	-2.519197463989258	-2.2315454483032227	-3.832509994506836	-2.113351821899414	-1.0961570739746094	-1.9056148529052734	-2.4753785133361816	-1.2854938507080078
	0.521486564550892	0.38710050582885724	MGEA5	Color2 [DarkGray]	1	4		-2.461627960205078	-2.4300918579101562	-2.0317869186401367	-2.341036796569824	-1.7903289794921875	-2.807974338531494	-3.1381731033325195	-3.1668572425842285	-2.7741737365722656	-1.5938129425048828	-2.67413330078125	-3.556546211242676	-3.4932870864868164	-2.037076950073242	-3.182614326477051	NaN	-4.011587142944336	NaN	NaN
	0.6529612790245948	0.5437383651733398	MLC1	Color2 [DarkGray]	1	4		0.40219974517822266	-1.0874900817871094	-0.5658769607543945	0.19549942016601562	NaN	NaN	-0.6730499267578125	NaN	-1.1468534469604492	-1.0432910919189453	NaN	0.0660858154296875	NaN	-1.2411680221557617	-0.26786136627197266	0.7126064300537109	0.3654346466064453	0.794553279876709	1.0608510971069336
	-0	1.356476147969564	MLLT4	Color2 [DarkGray]	1	4		NaN	-3.2885379791259766	-3.577298164367676	-3.942930221557617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.95939826965332	NaN	-2.508993148803711	-2.3918590545654297	-2.9348111152648926	-3.490353584289551
	-0	NaN	MOXD1	Color2 [DarkGray]	1	4		NaN	NaN	NaN	NaN	NaN	-1.7645525932312012	-3.113297462463379	NaN	NaN	NaN	-2.67413330078125	NaN	NaN	-3.7638473510742188	-2.3854312896728516	-0.8221511840820312	-2.574723243713379	-2.0014472007751465	-1.5778160095214844
	0.06428478063022083	0.0441422939300537	MPI	Color2 [DarkGray]	1	4		0	-0.8327884674072266	0.3057270050048828	0.1885061264038086	0.13498210906982422	-0.5005459785461426	-0.26598644256591797	0.05808210372924805	-0.24743366241455078	0.517115592956543	-0.2785921096801758	-0.42985057830810547	-0.6530675888061523	0.3774852752685547	-0.030936241149902344	-0.44659900665283203	0.72357177734375	0.08203458786010742	-0.35769081115722656
	-0	0.24598293304443364	MPST	Color2 [DarkGray]	1	4		-1.316086769104004	NaN	NaN	NaN	-1.6005048751831055	NaN	NaN	NaN	NaN	NaN	-1.9507865905761719	-1.6360111236572266	-1.342447280883789	-1.2805986404418945	-0.6315517425537109	-0.1768035888671875	-0.3869161605834961	-0.5655770301818848	-0.23704147338867188
