ID	Symbol	Name	Species	Date	Remarks
84456	L3MBTL3	l(3)mbt-like 3 (Drosophila)	Hs	11/03/2015	
84457	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein-like	Hs	11/03/2015	
84455	EFCAB7	EF-hand calcium binding domain 7	Hs	11/03/2015	
729927	RPS20P27	ribosomal protein S20 pseudogene 27	Hs	11/03/2015	
338917	VSX2	visual system homeobox 2	Hs	11/03/2015	
388524	RPSAP58	ribosomal protein SA pseudogene 58	Hs	11/03/2015	
285463	LOC285463	hypothetical protein LOC285463	Hs	11/03/2015	
285464	CRIPAK	cysteine-rich PAK1 inhibitor	Hs	11/03/2015	
729926	RPL7AP68	ribosomal protein L7a pseudogene 68	Hs	11/03/2015	
8218	CLTCL1	clathrin, heavy chain-like 1	Hs	11/03/2015	
284338	PRR19	proline rich 19	Hs	11/03/2015	
284339	TMEM145	transmembrane protein 145	Hs	11/03/2015	
283104	LOC283104	hypothetical protein LOC283104	Hs	11/03/2015	
283106	CSNK2A1P	casein kinase 2, alpha 1 polypeptide pseudogene	Hs	11/03/2015	
8214	DGCR6	DiGeorge syndrome critical region gene 6	Hs	11/03/2015	
283102	FLJ46111	FLJ46111 protein	Hs	11/03/2015	
8216	LZTR1	leucine-zipper-like transcription regulator 1	Hs	11/03/2015	
7652	ZNF99	zinc finger protein 99	Hs	11/03/2015	
283345	RPL13P5	ribosomal protein L13 pseudogene 5	Hs	11/03/2015	
286076	BREA2	breast cancer estrogen-induced apoptosis 2	Hs	11/03/2015	
100130733	LRRC70	leucine rich repeat containing 70	Hs	11/03/2015	
6249	CLIP1	CAP-GLY domain containing linker protein 1	Hs	11/03/2015	
79651	RHBDF2	rhomboid 5 homolog 2 (Drosophila)	Hs	11/03/2015	
6240	RRM1	ribonucleotide reductase M1	Hs	11/03/2015	
283209	PGM2L1	phosphoglucomutase 2-like 1	Hs	11/03/2015	
202018	TAPT1	transmembrane anterior posterior transformation 1	Hs	11/03/2015	
5757	PTMA	prothymosin, alpha	Hs	11/03/2015	
399975	FLJ45950	FLJ45950 protein	Hs	11/03/2015	
399972	FLJ39051	Hypothetical gene supported by AK096370	Hs	11/03/2015	
399979	SNX19	sorting nexin 19	Hs	11/03/2015	
692247	LOC692247	hypothetical locus LOC692247	Hs	11/03/2015	
100131068	LOC100131068	hypothetical LOC100131068	Hs	11/03/2015	
100131067	LOC100131067	Hypothetical protein LOC100131067	Hs	11/03/2015	
170302	ARX	aristaless related homeobox	Hs	11/03/2015	
286887	KRT6C	keratin 6C	Hs	11/03/2015	
9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	Hs	11/03/2015	
100130418	CECR7	cat eye syndrome chromosome region, candidate 7	Hs	11/03/2015	
256979	SUNC1	Sad1 and UNC84 domain containing 1	Hs	11/03/2015	
153768	PRELID2	PRELI domain containing 2	Hs	11/03/2015	
153769	SH3RF2	SH3 domain containing ring finger 2	Hs	11/03/2015	
64663	SPANXC	SPANX family, member C	Hs	11/03/2015	
120114	FAT3	FAT tumor suppressor homolog 3 (Drosophila)	Hs	11/03/2015	
114819	CROCCL2	ciliary rootlet coiled-coil, rootletin-like 2	Hs	11/03/2015	
401251	C6orf26	chromosome 6 open reading frame 26	Hs	11/03/2015	
401253	C6orf227	chromosome 6 open reading frame 227	Hs	11/03/2015	
401258	RAB44	RAB44, member RAS oncogene family	Hs	11/03/2015	
140732	SPAG4L	sperm associated antigen 4-like	Hs	11/03/2015	
162394	SLFN5	schlafen family member 5	Hs	11/03/2015	
262	AMD1	adenosylmethionine decarboxylase 1	Hs	11/03/2015	
267	AMFR	autocrine motility factor receptor	Hs	11/03/2015	
286223	C9orf47	chromosome 9 open reading frame 47	Hs	11/03/2015	
265	AMELX	amelogenin (amelogenesis imperfecta 1, X-linked)	Hs	11/03/2015	
269	AMHR2	anti-Mullerian hormone receptor, type II	Hs	11/03/2015	
268	AMH	anti-Mullerian hormone	Hs	11/03/2015	
9263	STK17A	serine/threonine kinase 17a	Hs	11/03/2015	
9262	STK17B	serine/threonine kinase 17b	Hs	11/03/2015	
9261	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2	Hs	11/03/2015	
9260	PDLIM7	PDZ and LIM domain 7 (enigma)	Hs	11/03/2015	
9267	CYTH1	cytohesin 1	Hs	11/03/2015	
9266	CYTH2	cytohesin 2	Hs	11/03/2015	
10739	RFPL2	ret finger protein-like 2	Hs	11/03/2015	
10734	STAG3	stromal antigen 3	Hs	11/03/2015	
10735	STAG2	stromal antigen 2	Hs	11/03/2015	
10732	TCFL5	transcription factor-like 5 (basic helix-loop-helix)	Hs	11/03/2015	
10733	PLK4	polo-like kinase 4 (Drosophila)	Hs	11/03/2015	
10730	YME1L1	YME1-like 1 (S. cerevisiae)	Hs	11/03/2015	
63036	CELA2A	chymotrypsin-like elastase family, member 2A	Hs	11/03/2015	
63035	BCORL1	BCL6 co-repressor-like 1	Hs	11/03/2015	
353274	ZNF445	zinc finger protein 445	Hs	11/03/2015	
168090	C6orf118	chromosome 6 open reading frame 118	Hs	11/03/2015	
824	CAPN2	calpain 2, (m/II) large subunit	Hs	11/03/2015	
387841	RPL13AP20	ribosomal protein L13a pseudogene 20	Hs	11/03/2015	
2928	GSC2	goosecoid homeobox 2	Hs	11/03/2015	
2921	CXCL3	chemokine (C-X-C motif) ligand 3	Hs	11/03/2015	
2920	CXCL2	chemokine (C-X-C motif) ligand 2	Hs	11/03/2015	
2923	PDIA3	protein disulfide isomerase family A, member 3	Hs	11/03/2015	
2922	GRP	gastrin-releasing peptide	Hs	11/03/2015	
2925	GRPR	gastrin-releasing peptide receptor	Hs	11/03/2015	
2926	GRSF1	G-rich RNA sequence binding factor 1	Hs	11/03/2015	
79109	MAPKAP1	mitogen-activated protein kinase associated protein 1	Hs	11/03/2015	
79100	MGC4473	hypothetical LOC79100	Hs	11/03/2015	
79101	TAF1D	TATA box binding protein (TBP)-associated factor, RNA polymerase I, D, 41kDa	Hs	11/03/2015	
79102	RNF26	ring finger protein 26	Hs	11/03/2015	
54165	DCUN1D1	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)	Hs	11/03/2015	
285141	LOC285141	similar to CG14853-PB	Hs	11/03/2015	
285148	IAH1	isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae)	Hs	11/03/2015	
642406	LOC642406	hypothetical LOC642406	Hs	11/03/2015	
26231	LRRC29	leucine rich repeat containing 29	Hs	11/03/2015	
26236	C6orf54	chromosome 6 open reading frame 54	Hs	11/03/2015	
29796	UCRC	ubiquinol-cytochrome c reductase complex (7.2 kD)	Hs	11/03/2015	
29797	POM121L8P	POM121 membrane glycoprotein-like 8 (rat) pseudogene	Hs	11/03/2015	
29798	C2orf27A	chromosome 2 open reading frame 27A	Hs	11/03/2015	
29799	YPEL1	yippee-like 1 (Drosophila)	Hs	11/03/2015	
1164	CKS2	CDC28 protein kinase regulatory subunit 2	Hs	11/03/2015	
23533	PIK3R5	phosphoinositide-3-kinase, regulatory subunit 5	Hs	11/03/2015	
23530	NNT	nicotinamide nucleotide transhydrogenase	Hs	11/03/2015	
23531	MMD	monocyte to macrophage differentiation-associated	Hs	11/03/2015	
23536	ADAT1	adenosine deaminase, tRNA-specific 1	Hs	11/03/2015	
1161	ERCC8	excision repair cross-complementing rodent repair deficiency, complementation group 8	Hs	11/03/2015	
23534	TNPO3	transportin 3	Hs	11/03/2015	
1163	CKS1B	CDC28 protein kinase regulatory subunit 1B	Hs	11/03/2015	
23538	OR52A1	olfactory receptor, family 52, subfamily A, member 1	Hs	11/03/2015	
23539	SLC16A8	solute carrier family 16, member 8 (monocarboxylic acid transporter 3)	Hs	11/03/2015	
390168	OR5M1	olfactory receptor, family 5, subfamily M, member 1	Hs	11/03/2015	
338811	FAM19A2	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2	Hs	11/03/2015	
388646	GBP7	guanylate binding protein 7	Hs	11/03/2015	
388649	C1orf146	chromosome 1 open reading frame 146	Hs	11/03/2015	
729252	KRT14P	keratin 14 pseudogene	Hs	11/03/2015	
729250	LOC729250	FLJ40296 protein family member	Hs	11/03/2015	
28755	TRAC	T cell receptor alpha constant	Hs	11/03/2015	
219438	OR5D18	olfactory receptor, family 5, subfamily D, member 18	Hs	11/03/2015	
283665	LOC283665	hypothetical protein LOC283665	Hs	11/03/2015	
27199	OXGR1	oxoglutarate (alpha-ketoglutarate) receptor 1	Hs	11/03/2015	
8550	MAPKAPK5	mitogen-activated protein kinase-activated protein kinase 5	Hs	11/03/2015	
8551	INE2	inactivation escape 2 (non-protein coding)	Hs	11/03/2015	
8556	CDC14A	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	Hs	11/03/2015	
8557	TCAP	titin-cap (telethonin)	Hs	11/03/2015	
8554	PIAS1	protein inhibitor of activated STAT, 1	Hs	11/03/2015	
8555	CDC14B	CDC14 cell division cycle 14 homolog B (S. cerevisiae)	Hs	11/03/2015	
27190	IL17B	interleukin 17B	Hs	11/03/2015	
5256	PHKA2	phosphorylase kinase, alpha 2 (liver)	Hs	11/03/2015	
8558	CDK10	cyclin-dependent kinase 10	Hs	11/03/2015	
8559	PRPF18	PRP18 pre-mRNA processing factor 18 homolog (S. cerevisiae)	Hs	11/03/2015	
27197	GPR82	G protein-coupled receptor 82	Hs	11/03/2015	
92270	ATP6AP1L	ATPase, H+ transporting, lysosomal accessory protein 1-like	Hs	11/03/2015	
353149	TBC1D26	TBC1 domain family, member 26	Hs	11/03/2015	
219432	OR4C6	olfactory receptor, family 4, subfamily C, member 6	Hs	11/03/2015	
219431	OR4S2	olfactory receptor, family 4, subfamily S, member 2	Hs	11/03/2015	
57052	C6orf50	chromosome 6 open reading frame 50	Hs	11/03/2015	
353144	LCE3C	late cornified envelope 3C	Hs	11/03/2015	
353145	LCE3E	late cornified envelope 3E	Hs	11/03/2015	
55619	DOCK10	dedicator of cytokinesis 10	Hs	11/03/2015	
55616	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	Hs	11/03/2015	
55617	TASP1	taspase, threonine aspartase, 1	Hs	11/03/2015	
55614	KIF16B	kinesin family member 16B	Hs	11/03/2015	
55615	PRR5	proline rich 5 (renal)	Hs	11/03/2015	
55612	FERMT1	fermitin family homolog 1 (Drosophila)	Hs	11/03/2015	
55613	MTMR8	myotubularin related protein 8	Hs	11/03/2015	
55610	CCDC132	coiled-coil domain containing 132	Hs	11/03/2015	
55611	OTUB1	OTU domain, ubiquitin aldehyde binding 1	Hs	11/03/2015	
389064	FLJ46347	hypothetical LOC389064	Hs	11/03/2015	
149934	C20orf191	chromosome 20 open reading frame 191	Hs	11/03/2015	
196074	METT5D1	methyltransferase 5 domain containing 1	Hs	11/03/2015	
728705	LOC728705	hypothetical protein LOC728705	Hs	11/03/2015	
26579	MYEOV	myeloma overexpressed (in a subset of t(11;14) positive multiple myelomas)	Hs	11/03/2015	
26578	OSTF1	osteoclast stimulating factor 1	Hs	11/03/2015	
26575	RGS17	regulator of G-protein signaling 17	Hs	11/03/2015	
26574	AATF	apoptosis antagonizing transcription factor	Hs	11/03/2015	
26577	PCOLCE2	procollagen C-endopeptidase enhancer 2	Hs	11/03/2015	
26576	SRPK3	SFRS protein kinase 3	Hs	11/03/2015	
127703	C1orf216	chromosome 1 open reading frame 216	Hs	11/03/2015	
4935	GPR143	G protein-coupled receptor 143	Hs	11/03/2015	
79931	TNIP3	TNFAIP3 interacting protein 3	Hs	11/03/2015	
79930	DOK3	docking protein 3	Hs	11/03/2015	
3773	KCNJ16	potassium inwardly-rectifying channel, subfamily J, member 16	Hs	11/03/2015	
3772	KCNJ15	potassium inwardly-rectifying channel, subfamily J, member 15	Hs	11/03/2015	
3770	KCNJ14	potassium inwardly-rectifying channel, subfamily J, member 14	Hs	11/03/2015	
3777	KCNK3	potassium channel, subfamily K, member 3	Hs	11/03/2015	
3776	KCNK2	potassium channel, subfamily K, member 2	Hs	11/03/2015	
3775	KCNK1	potassium channel, subfamily K, member 1	Hs	11/03/2015	
3779	KCNMB1	potassium large conductance calcium-activated channel, subfamily M, beta member 1	Hs	11/03/2015	
3778	KCNMA1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	Hs	11/03/2015	
57614	KIAA1468	KIAA1468	Hs	11/03/2015	
57615	ZNF492	zinc finger protein 492	Hs	11/03/2015	
57616	TSHZ3	teashirt zinc finger homeobox 3	Hs	11/03/2015	
57617	VPS18	vacuolar protein sorting 18 homolog (S. cerevisiae)	Hs	11/03/2015	
57610	RANBP10	RAN binding protein 10	Hs	11/03/2015	
57611	ISLR2	immunoglobulin superfamily containing leucine-rich repeat 2	Hs	11/03/2015	
57612	KIAA1466	KIAA1466 gene	Hs	11/03/2015	
57613	KIAA1467	KIAA1467	Hs	11/03/2015	
57619	SHROOM3	shroom family member 3	Hs	11/03/2015	
474171	STGC3	hypothetical STGC3	Hs	11/03/2015	
474170	LRRC37A2	leucine rich repeat containing 37, member A2	Hs	11/03/2015	
113174	SAAL1	serum amyloid A-like 1	Hs	11/03/2015	
113177	C19orf36	chromosome 19 open reading frame 36	Hs	11/03/2015	
113179	ADAT3	adenosine deaminase, tRNA-specific 3, TAD3 homolog (S. cerevisiae)	Hs	11/03/2015	
113178	SCAMP4	secretory carrier membrane protein 4	Hs	11/03/2015	
285596	FAM153A	family with sequence similarity 153, member A	Hs	11/03/2015	
343263	MYBPHL	myosin binding protein H-like	Hs	11/03/2015	
285593	LOC285593	hypothetical LOC285593	Hs	11/03/2015	
387103	C6orf173	chromosome 6 open reading frame 173	Hs	11/03/2015	
387104	C6orf174	chromosome 6 open reading frame 174	Hs	11/03/2015	
6809	STX3	syntaxin 3	Hs	11/03/2015	
648000	RPL7P23	ribosomal protein L7 pseudogene 23	Hs	11/03/2015	
6804	STX1A	syntaxin 1A (brain)	Hs	11/03/2015	
6801	STRN	striatin, calmodulin binding protein	Hs	11/03/2015	
9744	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	Hs	11/03/2015	
9745	ZNF536	zinc finger protein 536	Hs	11/03/2015	
9747	FAM115A	family with sequence similarity 115, member A	Hs	11/03/2015	
113791	PIK3IP1	phosphoinositide-3-kinase interacting protein 1	Hs	11/03/2015	
9741	LAPTM4A	lysosomal protein transmembrane 4 alpha	Hs	11/03/2015	
9743	RICS	Rho GTPase-activating protein	Hs	11/03/2015	
9748	SLK	STE20-like kinase (yeast)	Hs	11/03/2015	
9749	PHACTR2	phosphatase and actin regulator 2	Hs	11/03/2015	
100129098	LOC100129098	hypothetical protein LOC100129098	Hs	11/03/2015	
24150	TP53TG3	TP53 target 3	Hs	11/03/2015	
730013	ABCC6P2	ATP-binding cassette, sub-family C, member 6 pseudogene 2	Hs	11/03/2015	
730011	LOC730011	hypothetical LOC730011	Hs	11/03/2015	
3013	HIST1H2AD	histone cluster 1, H2ad	Hs	11/03/2015	
115795	C3orf24	chromosome 3 open reading frame 24	Hs	11/03/2015	
339184	CCDC144NL	coiled-coil domain containing 144 family, N-terminal like	Hs	11/03/2015	
100128988	LOC100128988	similar to hCG2018847	Hs	11/03/2015	
646360	hCG_25653	hCG25653	Hs	11/03/2015	
8720	MBTPS1	membrane-bound transcription factor peptidase, site 1	Hs	11/03/2015	
338588	LOC338588	Hypothetical LOC338588	Hs	11/03/2015	
284424	C19orf30	chromosome 19 open reading frame 30	Hs	11/03/2015	
339145	FAM92B	family with sequence similarity 92, member B	Hs	11/03/2015	
284422	LOC284422	similar to HSPC323	Hs	11/03/2015	
342615	SLFN12L	schlafen family member 12-like	Hs	11/03/2015	
283431	GAS2L3	growth arrest-specific 2 like 3	Hs	11/03/2015	
8727	CTNNAL1	catenin (cadherin-associated protein), alpha-like 1	Hs	11/03/2015	
440944	LOC440944	hypothetical LOC440944	Hs	11/03/2015	
391769	LOC391769	hypothetical LOC391769	Hs	11/03/2015	
114880	OSBPL6	oxysterol binding protein-like 6	Hs	11/03/2015	
646093	RPS8P7	ribosomal protein S8 pseudogene 7	Hs	11/03/2015	
114881	OSBPL7	oxysterol binding protein-like 7	Hs	11/03/2015	
642780	DKFZP434B2016	similar to hypothetical protein LOC284701	Hs	11/03/2015	
114884	OSBPL10	oxysterol binding protein-like 10	Hs	11/03/2015	
10488	CREB3	cAMP responsive element binding protein 3	Hs	11/03/2015	
10489	LRRC41	leucine rich repeat containing 41	Hs	11/03/2015	
732160	LOC732160	similar to NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 10, 42kDa precursor	Hs	11/03/2015	
114224	PRO2852	hypothetical protein PRO2852	Hs	11/03/2015	
339456	TMEM52	transmembrane protein 52	Hs	11/03/2015	
143425	SYT9	synaptotagmin IX	Hs	11/03/2015	
339451	KLHL17	kelch-like 17 (Drosophila)	Hs	11/03/2015	
338324	S100A7A	S100 calcium binding protein A7A	Hs	11/03/2015	
338321	NLRP9	NLR family, pyrin domain containing 9	Hs	11/03/2015	
338323	NLRP14	NLR family, pyrin domain containing 14	Hs	11/03/2015	
338322	NLRP10	NLR family, pyrin domain containing 10	Hs	11/03/2015	
93432	LOC93432	maltase-glucoamylase-like pseudogene	Hs	11/03/2015	
23275	POFUT2	protein O-fucosyltransferase 2	Hs	11/03/2015	
10480	EIF3M	eukaryotic translation initiation factor 3, subunit M	Hs	11/03/2015	
23277	KIAA0664	KIAA0664	Hs	11/03/2015	
23276	KLHL18	kelch-like 18 (Drosophila)	Hs	11/03/2015	
23271	CAMSAP1L1	calmodulin regulated spectrin-associated protein 1-like 1	Hs	11/03/2015	
23270	TSPYL4	TSPY-like 4	Hs	11/03/2015	
23272	C3orf63	chromosome 3 open reading frame 63	Hs	11/03/2015	
23279	NUP160	nucleoporin 160kDa	Hs	11/03/2015	
57646	USP28	ubiquitin specific peptidase 28	Hs	11/03/2015	
128861	C20orf71	chromosome 20 open reading frame 71	Hs	11/03/2015	
128864	C20orf144	chromosome 20 open reading frame 144	Hs	11/03/2015	
128866	CHMP4B	chromatin modifying protein 4B	Hs	11/03/2015	
392364	LOC392364	chromosome 15 open reading frame 2 pseudogene	Hs	11/03/2015	
392360	CTSL3	cathepsin L family member 3	Hs	11/03/2015	
55753	OGDHL	oxoglutarate dehydrogenase-like	Hs	11/03/2015	
6781	STC1	stanniocalcin 1	Hs	11/03/2015	
6780	STAU1	staufen, RNA binding protein, homolog 1 (Drosophila)	Hs	11/03/2015	
6783	SULT1E1	sulfotransferase family 1E, estrogen-preferring, member 1	Hs	11/03/2015	
6782	HSPA13	heat shock protein 70kDa family, member 13	Hs	11/03/2015	
6785	ELOVL4	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4	Hs	11/03/2015	
6787	NEK4	NIMA (never in mitosis gene a)-related kinase 4	Hs	11/03/2015	
6786	STIM1	stromal interaction molecule 1	Hs	11/03/2015	
6789	STK4	serine/threonine kinase 4	Hs	11/03/2015	
6788	STK3	serine/threonine kinase 3 (STE20 homolog, yeast)	Hs	11/03/2015	
402026	LOC402026	hypothetical LOC402026	Hs	11/03/2015	
55586	MIOX	myo-inositol oxygenase	Hs	11/03/2015	
51603	METTL13	methyltransferase like 13	Hs	11/03/2015	
51602	NOP58	NOP58 ribonucleoprotein homolog (yeast)	Hs	11/03/2015	
55582	KIF27	kinesin family member 27	Hs	11/03/2015	
51604	PIGT	phosphatidylinositol glycan anchor biosynthesis, class T	Hs	11/03/2015	
51606	ATP6V1H	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H	Hs	11/03/2015	
121551	BTBD11	BTB (POZ) domain containing 11	Hs	11/03/2015	
219333	USP12	ubiquitin specific peptidase 12	Hs	11/03/2015	
401640	RPL7AP53	ribosomal protein L7a pseudogene 53	Hs	11/03/2015	
401647	GOLGA7B	golgi autoantigen, golgin subfamily a, 7B	Hs	11/03/2015	
133688	UGT3A1	UDP glycosyltransferase 3 family, polypeptide A1	Hs	11/03/2015	
133686	C5orf33	chromosome 5 open reading frame 33	Hs	11/03/2015	
391104	VHLL	von Hippel-Lindau tumor suppressor-like	Hs	11/03/2015	
391107	OR10K2	olfactory receptor, family 10, subfamily K, member 2	Hs	11/03/2015	
200772	LOC200772	hypothetical protein LOC200772	Hs	11/03/2015	
391109	OR10K1	olfactory receptor, family 10, subfamily K, member 1	Hs	11/03/2015	
134083	OR2Y1	olfactory receptor, family 2, subfamily Y, member 1	Hs	11/03/2015	
4539	ND4L	NADH dehydrogenase, subunit 4L (complex I)	Hs	11/03/2015	
204474	PDILT	protein disulfide isomerase-like, testis expressed	Hs	11/03/2015	
285780	RP3-398D13.1	hypothetical LOC285780	Hs	11/03/2015	
148304	C1orf74	chromosome 1 open reading frame 74	Hs	11/03/2015	
285782	CAGE1	cancer antigen 1	Hs	11/03/2015	
619383	SCARNA9	small Cajal body-specific RNA 9	Hs	11/03/2015	
400511	FLJ45256	hypothetical LOC400511	Hs	11/03/2015	
400512	FLJ21408	hypothetical gene supported by AK025061	Hs	11/03/2015	
89978	ATPBD4	ATP binding domain 4	Hs	11/03/2015	
280664	WFDC10B	WAP four-disulfide core domain 10B	Hs	11/03/2015	
280665	LOC280665	anti-CNG alpha 1 cation channel translation product-like	Hs	11/03/2015	
280660	SSX9	synovial sarcoma, X breakpoint 9	Hs	11/03/2015	
280661	EIF1AP1	eukaryotic translation initiation factor 1A pseudogene 1	Hs	11/03/2015	
89970	RSPRY1	ring finger and SPRY domain containing 1	Hs	11/03/2015	
284788	LOC284788	hypothetical LOC284788	Hs	11/03/2015	
390271	OR8B3	olfactory receptor, family 8, subfamily B, member 3	Hs	11/03/2015	
85329	LGALS12	lectin, galactoside-binding, soluble, 12	Hs	11/03/2015	
379025	FLJ31306	hypothetical protein FLJ31306	Hs	11/03/2015	
83608	C18orf21	chromosome 18 open reading frame 21	Hs	11/03/2015	
29800	ZDHHC1	zinc finger, DHHC-type containing 1	Hs	11/03/2015	
29801	ZDHHC8	zinc finger, DHHC-type containing 8	Hs	11/03/2015	
29803	REPIN1	replication initiator 1	Hs	11/03/2015	
83606	C22orf13	chromosome 22 open reading frame 13	Hs	11/03/2015	
83607	AMMECR1L	AMME chromosomal region gene 1-like	Hs	11/03/2015	
83604	TMEM47	transmembrane protein 47	Hs	11/03/2015	
83605	CCM2	cerebral cavernous malformation 2	Hs	11/03/2015	
729013	LOC729013	hypothetical protein LOC729013	Hs	11/03/2015	
164284	APCDD1L	adenomatosis polyposis coli down-regulated 1-like	Hs	11/03/2015	
100131454	ELP2P	endozepine-like peptide 2 pseudogene	Hs	11/03/2015	
647065	LOC647065	hypothetical LOC647065	Hs	11/03/2015	
727826	RPS11P5	ribosomal protein S11 pseudogene 5	Hs	11/03/2015	
23230	VPS13A	vacuolar protein sorting 13 homolog A (S. cerevisiae)	Hs	11/03/2015	
100129633	LOC100129633	similar to hCG1651427	Hs	11/03/2015	
23232	TBC1D12	TBC1 domain family, member 12	Hs	11/03/2015	
23237	ARC	activity-regulated cytoskeleton-associated protein	Hs	11/03/2015	
121273	C12orf54	chromosome 12 open reading frame 54	Hs	11/03/2015	
8028	MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	Hs	11/03/2015	
8029	CUBN	cubilin (intrinsic factor-cobalamin receptor)	Hs	11/03/2015	
360132	FKBP9L	FK506 binding protein 9-like	Hs	11/03/2015	
8022	LHX3	LIM homeobox 3	Hs	11/03/2015	
283314	UNQ2963	hypothetical LOC283314	Hs	11/03/2015	
8021	NUP214	nucleoporin 214kDa	Hs	11/03/2015	
283310	C12orf64	chromosome 12 open reading frame 64	Hs	11/03/2015	
7441	VPREB1	pre-B lymphocyte 1	Hs	11/03/2015	
7443	VRK1	vaccinia related kinase 1	Hs	11/03/2015	
7442	TRPV1	transient receptor potential cation channel, subfamily V, member 1	Hs	11/03/2015	
7444	VRK2	vaccinia related kinase 2	Hs	11/03/2015	
7447	VSNL1	visinin-like 1	Hs	11/03/2015	
7448	VTN	vitronectin	Hs	11/03/2015	
123041	SLC24A4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	Hs	11/03/2015	
643955	LOC643955	zinc finger protein 479 pseudogene	Hs	11/03/2015	
100130507	LOC100130507	hypothetical LOC100130507	Hs	11/03/2015	
100130506	LOC100130506	hypothetical protein LOC100130506	Hs	11/03/2015	
283298	OLFML1	olfactomedin-like 1	Hs	11/03/2015	
100124538	SNORA70C	small nucleolar RNA, H/ACA box 70C (retrotransposed)	Hs	11/03/2015	
339287	MSL1	male-specific lethal 1 homolog (Drosophila)	Hs	11/03/2015	
150378	FLJ30901	hypothetical protein FLJ30901	Hs	11/03/2015	
259285	TAS2R39	taste receptor, type 2, member 39	Hs	11/03/2015	
259286	TAS2R40	taste receptor, type 2, member 40	Hs	11/03/2015	
259287	TAS2R41	taste receptor, type 2, member 41	Hs	11/03/2015	
150372	NFAM1	NFAT activating protein with ITAM motif 1	Hs	11/03/2015	
259282	BOD1L	biorientation of chromosomes in cell division 1-like	Hs	11/03/2015	
65072	ALS2CR10	Amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 10	Hs	11/03/2015	
100124535	SNORA36C	small nucleolar RNA, H/ACA box 36C (retrotransposed)	Hs	11/03/2015	
100124537	SNORA70B	small nucleolar RNA, H/ACA box 70B (retrotransposed)	Hs	11/03/2015	
100124536	SNORA38B	small nucleolar RNA, H/ACA box 38B (retrotransposed)	Hs	11/03/2015	
6873	TAF2	TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa	Hs	11/03/2015	
154872	LOC154872	hypothetical LOC154872	Hs	11/03/2015	
7761	ZNF214	zinc finger protein 214	Hs	11/03/2015	
732416	LOC732416	similar to tripartite motif protein 17	Hs	11/03/2015	
5872	RAB13	RAB13, member RAS oncogene family	Hs	11/03/2015	
5873	RAB27A	RAB27A, member RAS oncogene family	Hs	11/03/2015	
5870	RAB6A	RAB6A, member RAS oncogene family	Hs	11/03/2015	
5877	RABIF	RAB interacting factor	Hs	11/03/2015	
5874	RAB27B	RAB27B, member RAS oncogene family	Hs	11/03/2015	
5875	RABGGTA	Rab geranylgeranyltransferase, alpha subunit	Hs	11/03/2015	
5878	RAB5C	RAB5C, member RAS oncogene family	Hs	11/03/2015	
5879	RAC1	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	Hs	11/03/2015	
56851	C15orf24	chromosome 15 open reading frame 24	Hs	11/03/2015	
56850	GRIPAP1	GRIP1 associated protein 1	Hs	11/03/2015	
56853	BRUNOL4	bruno-like 4, RNA binding protein (Drosophila)	Hs	11/03/2015	
56852	RAD18	RAD18 homolog (S. cerevisiae)	Hs	11/03/2015	
161835	FSIP1	fibrous sheath interacting protein 1	Hs	11/03/2015	
116328	C8orf34	chromosome 8 open reading frame 34	Hs	11/03/2015	
90806	ANGEL2	angel homolog 2 (Drosophila)	Hs	11/03/2015	
414059	TBC1D3B	TBC1 domain family, member 3B	Hs	11/03/2015	
90809	TMEM55B	transmembrane protein 55B	Hs	11/03/2015	
348751	LOC348751	Hypothetical protein LOC348751	Hs	11/03/2015	
63910	SLC17A9	solute carrier family 17, member 9	Hs	11/03/2015	
63914	C6orf164	chromosome 6 open reading frame 164	Hs	11/03/2015	
63915	MUTED	muted homolog (mouse)	Hs	11/03/2015	
63916	ELMO2	engulfment and cell motility 2	Hs	11/03/2015	
222658	KCTD20	potassium channel tetramerisation domain containing 20	Hs	11/03/2015	
163486	DENND1B	DENN/MADD domain containing 1B	Hs	11/03/2015	
100132832	LOC100132832	postmeiotic segregation increased 2-like 5-like	Hs	11/03/2015	
6745	SSR1	signal sequence receptor, alpha	Hs	11/03/2015	
