Ensembl	symbol	GeneOntology
ENSG00000111716	LDHB	GO:0044237
ENSG00000103257	SLC7A5	GO:0044237
ENSG00000198755	RPL10A	GO:0044237
ENSG00000111275	ALDH2	GO:0044237
ENSG00000106588	PSMA2	GO:0044237
ENSG00000167815	PRDX2	GO:0044237
ENSG00000188846	RPL14	GO:0044237
ENSG00000143621	ILF2	GO:0044237
ENSG00000112294	ALDH5A1	GO:0044237
ENSG00000165916	PSMC3	GO:0044237
ENSG00000129084	PSMA1	GO:0044237
ENSG00000169764	UGP2	GO:0044237
ENSG00000140374	ETFA	GO:0044237
ENSG00000167468	GPX4	GO:0044237
ENSG00000104325	DECR1	GO:0044237
ENSG00000100902	PSMA6	GO:0044237
ENSG00000136930	PSMB7	GO:0044237
ENSG00000091140	DLD	GO:0044237
ENSG00000183044	ABAT	GO:0044237
ENSG00000105379	ETFB	GO:0044237
ENSG00000148672	GLUD1	GO:0044237
ENSG00000074800	ENO1	GO:0044237
ENSG00000100412	ACO2	GO:0044237
ENSG00000125166	GOT2	GO:0044237
ENSG00000143106	PSMA5	GO:0044237
ENSG00000100567	PSMA3	GO:0044237
ENSG00000126067	PSMB2	GO:0044237
ENSG00000129351	ILF3	GO:0044237
ENSG00000106049	HIBADH	GO:0044237
ENSG00000146701	MDH2	GO:0044237
ENSG00000101182	PSMA7	GO:0044237
ENSG00000113013	HSPA9	GO:0044237
ENSG00000144827	ABHD10	GO:1901658
ENSG00000165916	PSMC3	GO:1901658
ENSG00000198755	RPL10A	GO:0006886
ENSG00000188846	RPL14	GO:0006886
ENSG00000186432	KPNA4	GO:0006886
ENSG00000113013	HSPA9	GO:0006886
ENSG00000148672	GLUD1	GO:0032024
ENSG00000072110	ACTN1	GO:0006887
ENSG00000108561	C1QBP	GO:0070131
ENSG00000075239	ACAT1	GO:0071840
ENSG00000185627	PSMD13	GO:0071840
ENSG00000111640	GAPDH	GO:0071840
ENSG00000108561	C1QBP	GO:0071840
ENSG00000099204	ABLIM1	GO:0071840
ENSG00000116288	PARK7	GO:0071840
ENSG00000198755	RPL10A	GO:0071840
ENSG00000188846	RPL14	GO:0071840
ENSG00000112294	ALDH5A1	GO:0071840
ENSG00000072110	ACTN1	GO:0071840
ENSG00000167468	GPX4	GO:0071840
ENSG00000104325	DECR1	GO:0071840
ENSG00000148798	INA	GO:0071840
ENSG00000115271	GCA	GO:0071840
ENSG00000113013	HSPA9	GO:0071840
ENSG00000148672	GLUD1	GO:0043650
ENSG00000125166	GOT2	GO:0043650
ENSG00000008018	PSMB1	GO:0032446
ENSG00000185627	PSMD13	GO:0032446
ENSG00000106588	PSMA2	GO:0032446
ENSG00000165916	PSMC3	GO:0032446
ENSG00000129084	PSMA1	GO:0032446
ENSG00000100902	PSMA6	GO:0032446
ENSG00000136930	PSMB7	GO:0032446
ENSG00000143106	PSMA5	GO:0032446
ENSG00000100567	PSMA3	GO:0032446
ENSG00000126067	PSMB2	GO:0032446
ENSG00000101182	PSMA7	GO:0032446
ENSG00000008018	PSMB1	GO:0070003
ENSG00000106588	PSMA2	GO:0070003
ENSG00000129084	PSMA1	GO:0070003
ENSG00000100902	PSMA6	GO:0070003
ENSG00000136930	PSMB7	GO:0070003
ENSG00000143106	PSMA5	GO:0070003
ENSG00000100567	PSMA3	GO:0070003
ENSG00000126067	PSMB2	GO:0070003
ENSG00000101182	PSMA7	GO:0070003
ENSG00000198755	RPL10A	GO:0019058
ENSG00000188846	RPL14	GO:0019058
ENSG00000188846	RPL14	GO:0034470
ENSG00000091140	DLD	GO:0034470
ENSG00000108561	C1QBP	GO:0019901
ENSG00000108561	C1QBP	GO:0019900
ENSG00000111716	LDHB	GO:0019900
ENSG00000072110	ACTN1	GO:0019904
ENSG00000148672	GLUD1	GO:0043531
ENSG00000111640	GAPDH	GO:0055114
ENSG00000127884	ECHS1	GO:0055114
ENSG00000138796	HADH	GO:0055114
ENSG00000104687	GSR	GO:0055114
ENSG00000104823	ECH1	GO:0055114
ENSG00000116288	PARK7	GO:0055114
ENSG00000111716	LDHB	GO:0055114
ENSG00000111275	ALDH2	GO:0055114
ENSG00000167815	PRDX2	GO:0055114
ENSG00000112294	ALDH5A1	GO:0055114
ENSG00000169764	UGP2	GO:0055114
ENSG00000140374	ETFA	GO:0055114
ENSG00000167468	GPX4	GO:0055114
ENSG00000104325	DECR1	GO:0055114
ENSG00000091140	DLD	GO:0055114
ENSG00000105379	ETFB	GO:0055114
ENSG00000148672	GLUD1	GO:0055114
ENSG00000106049	HIBADH	GO:0055114
ENSG00000146701	MDH2	GO:0055114
ENSG00000099204	ABLIM1	GO:0003008
ENSG00000077380	DYNC1I2	GO:0002504
ENSG00000198130	HIBCH	GO:0016054
ENSG00000144827	ABHD10	GO:0016054
ENSG00000075239	ACAT1	GO:0016054
ENSG00000127884	ECHS1	GO:0016054
ENSG00000138796	HADH	GO:0016054
ENSG00000104823	ECH1	GO:0016054
ENSG00000112294	ALDH5A1	GO:0016054
ENSG00000104325	DECR1	GO:0016054
ENSG00000091140	DLD	GO:0016054
ENSG00000183044	ABAT	GO:0016054
ENSG00000148672	GLUD1	GO:0016054
ENSG00000125166	GOT2	GO:0016054
ENSG00000106049	HIBADH	GO:0016054
ENSG00000144827	ABHD10	GO:0016052
ENSG00000111640	GAPDH	GO:0016052
ENSG00000067225	PKM	GO:0016052
ENSG00000111716	LDHB	GO:0016052
ENSG00000074800	ENO1	GO:0016052
ENSG00000169764	UGP2	GO:0016053
ENSG00000148672	GLUD1	GO:0016053
ENSG00000125166	GOT2	GO:0016053
ENSG00000111640	GAPDH	GO:0016051
ENSG00000169764	UGP2	GO:0016051
ENSG00000074800	ENO1	GO:0016051
ENSG00000125166	GOT2	GO:0016051
ENSG00000146701	MDH2	GO:0016051
