GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
66 Ensembl source identifiers supplied in the input file:greenyellow_Module.txt
66 source identifiers meeting the filter linked to a Ensembl ID.
27 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
762 Genes linked to a term.
The z score is based on an N of 762 and a R of 27 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Type III interferon signaling:WP2113	0	1	11	0.0	9.09090909091	-0.1916629695	1.0	1.0
Triacylglyceride Synthesis:WP325	0	1	22	0.0	4.54545454545	-0.1916629695	1.0	1.0
TFs Regulate miRNAs related to cardiac hypertrophy:WP1559	0	1	15	0.0	6.66666666667	-0.1916629695	1.0	1.0
Steroid Biosynthesis:WP496	0	1	11	0.0	9.09090909091	-0.1916629695	1.0	1.0
Sphingolipid Metabolism:WP1422	0	1	19	0.0	5.26315789474	-0.1916629695	1.0	1.0
SRF and miRs in Smooth Muscle Differentiation and Proliferation:WP1991	0	1	17	0.0	5.88235294118	-0.1916629695	1.0	1.0
Peptide GPCRs:WP24	0	1	75	0.0	1.33333333333	-0.1916629695	1.0	1.0
Nuclear Receptors in Lipid Metabolism and Toxicity:WP299	0	1	36	0.0	2.77777777778	-0.1916629695	1.0	1.0
NLR Proteins:WP288	0	1	9	0.0	11.1111111111	-0.1916629695	1.0	1.0
NAD Biosynthesis II (from tryptophan):WP2485	0	1	8	0.0	12.5	-0.1916629695	1.0	1.0
Metastatic brain tumor:WP2249	0	1	12	0.0	8.33333333333	-0.1916629695	1.0	1.0
Matrix Metalloproteinases:WP129	0	1	32	0.0	3.125	-0.1916629695	1.0	1.0
Liver X Receptor Pathway:WP2874	0	1	10	0.0	10.0	-0.1916629695	1.0	1.0
Histone Modifications:WP2369	0	1	66	0.0	1.51515151515	-0.1916629695	1.0	1.0
Heme Biosynthesis:WP561	0	1	9	0.0	11.1111111111	-0.1916629695	1.0	1.0
Gene regulatory network modelling somitogenesis :WP2854	0	1	12	0.0	8.33333333333	-0.1916629695	1.0	1.0
GPCRs, Class B Secretin-like:WP334	0	1	24	0.0	4.16666666667	-0.1916629695	1.0	1.0
Farnesoid X Receptor  Pathway:WP2879	0	1	20	0.0	5.0	-0.1916629695	1.0	1.0
Eukaryotic Transcription Initiation:WP405	0	1	42	0.0	2.38095238095	-0.1916629695	1.0	1.0
Effects of Nitric Oxide:WP1995	0	1	9	0.0	11.1111111111	-0.1916629695	1.0	1.0
Dual hijack model of Vif in HIV infection:WP3300	0	1	7	0.0	14.2857142857	-0.1916629695	1.0	1.0
DDX1 as a regulatory component of the Drosha microprocessor:WP2942	0	1	7	0.0	14.2857142857	-0.1916629695	1.0	1.0
Complement Activation:WP545	0	1	19	0.0	5.26315789474	-0.1916629695	1.0	1.0
Codeine and Morphine Metabolism:WP1604	0	1	10	0.0	10.0	-0.1916629695	1.0	1.0
Cell Differentiation - Index:WP2029	0	1	54	0.0	1.85185185185	-0.1916629695	1.0	1.0
Angiogenesis:WP1539	0	1	20	0.0	5.0	-0.1916629695	1.0	1.0
Acetylcholine Synthesis:WP528	0	1	7	0.0	14.2857142857	-0.1916629695	1.0	1.0
ACE Inhibitor Pathway:WP554	0	1	18	0.0	5.55555555556	-0.1916629695	1.0	1.0
eIF5A regulation in response to inhibition of the nuclear export system:WP3302	0	2	4	0.0	50.0	-0.271230636179	1.0	1.0
Type II diabetes mellitus:WP1584	0	2	22	0.0	9.09090909091	-0.271230636179	1.0	1.0
TarBasePathway:WP1992	0	2	13	0.0	15.3846153846	-0.271230636179	1.0	1.0
Synthesis and Degradation of Ketone Bodies:WP311	0	2	5	0.0	40.0	-0.271230636179	1.0	1.0
Serotonin Receptor 2 and STAT3 Signaling:WP733	0	2	4	0.0	50.0	-0.271230636179	1.0	1.0
SREBF and miR33 in cholesterol and lipid homeostasis:WP2011	0	2	19	0.0	10.5263157895	-0.271230636179	1.0	1.0
Preimplantation Embryo:WP3527	0	2	59	0.0	3.38983050847	-0.271230636179	1.0	1.0
Polyol Pathway:WP690	0	2	4	0.0	50.0	-0.271230636179	1.0	1.0
Pilocytic astrocytoma:WP2253	0	2	4	0.0	50.0	-0.271230636179	1.0	1.0
Osteoclast Signaling:WP12	0	2	16	0.0	12.5	-0.271230636179	1.0	1.0
Mitochondrial Gene Expression:WP391	0	2	19	0.0	10.5263157895	-0.271230636179	1.0	1.0
Irinotecan Pathway:WP229	0	2	13	0.0	15.3846153846	-0.271230636179	1.0	1.0
Hypertrophy Model:WP516	0	2	20	0.0	10.0	-0.271230636179	1.0	1.0
GPCRs, Other:WP117	0	2	96	0.0	2.08333333333	-0.271230636179	1.0	1.0
GPCRs, Class A Rhodopsin-like:WP455	0	2	258	0.0	0.77519379845	-0.271230636179	1.0	1.0
Fatty Acid Omega Oxidation:WP206	0	2	15	0.0	13.3333333333	-0.271230636179	1.0	1.0
Estrogen Receptor Pathway:WP2881	0	2	13	0.0	15.3846153846	-0.271230636179	1.0	1.0
EBV LMP1 signaling:WP262	0	2	23	0.0	8.69565217391	-0.271230636179	1.0	1.0
Drug Induction of Bile Acid Pathway:WP2289	0	2	18	0.0	11.1111111111	-0.271230636179	1.0	1.0
Dopaminergic Neurogenesis:WP2855	0	2	30	0.0	6.66666666667	-0.271230636179	1.0	1.0
