GO-Elite ORA Results
File:
Table:
colors:
11/7/2023
Homo sapiens
Pvalues = true
Calculation Summary:
167 Ensembl source identifiers supplied in the input file:grey_Module.txt
167 source identifiers meeting the filter linked to a Ensembl ID.
85 genes meeting the criterion linked to a term.
1741 source identifiers in this dataset.
1741 source identifiers linked to a Ensembl ID.
977 Genes linked to a term.
The z score is based on an N of 977 and a R of 85 distinct genes in all terms.

Gene-Set Name	Number Changed	Number Measured	Number in Gene-Set	Percent Changed	Percent Present	Z Score	PermuteP	AdjustedP
Pancreatic cancer:KEGG-hsa05212	1	11	87	9.09090909091	12.6436781609	0.0462271802609	0.6635	1.0
Toxoplasmosis:KEGG-hsa05145	2	23	252	8.69565217391	9.12698412698	-0.000765940287424	0.904	1.0
Leishmaniasis:KEGG-hsa05140	1	12	167	8.33333333333	7.18562874251	-0.045336417044	0.7095	1.0
Butanoate metabolism:KEGG-hsa00650	1	12	32	8.33333333333	37.5	-0.045336417044	0.688	1.0
Long-term depression:KEGG-hsa04730	2	24	79	8.33333333333	30.3797468354	-0.0645177775597	0.917	1.0
Glutathione metabolism:KEGG-hsa00480	2	24	57	8.33333333333	42.1052631579	-0.0645177775597	0.91	1.0
Progesterone-mediated oocyte maturation:KEGG-hsa04914	1	13	94	7.69230769231	13.829787234	-0.129727722993	0.748	1.0
Hepatitis C:KEGG-hsa05160	1	13	165	7.69230769231	7.87878787879	-0.129727722993	0.7245	1.0
Fructose and mannose metabolism:KEGG-hsa00051	1	13	39	7.69230769231	33.3333333333	-0.129727722993	0.732	1.0
Apoptosis:KEGG-hsa04210	1	13	114	7.69230769231	11.4035087719	-0.129727722993	0.7335	1.0
MAPK signaling pathway:KEGG-hsa04010	4	50	323	8.0	15.479876161	-0.180232976742	0.996	1.0
beta-Alanine metabolism:KEGG-hsa00410	1	14	28	7.14285714286	50.0	-0.208130372176	0.7725	1.0
Hematopoietic cell lineage:KEGG-hsa04640	1	14	126	7.14285714286	11.1111111111	-0.208130372176	0.749	1.0
Amyotrophic lateral sclerosis (ALS):KEGG-hsa05014	1	14	68	7.14285714286	20.5882352941	-0.208130372176	0.7495	1.0
Insulin signaling pathway:KEGG-hsa04910	2	27	165	7.40740740741	16.3636363636	-0.241570397014	0.9455	1.0
GnRH signaling pathway:KEGG-hsa04912	2	27	107	7.40740740741	25.2336448598	-0.241570397014	0.933	1.0
Peroxisome:KEGG-hsa04146	1	15	85	6.66666666667	17.6470588235	-0.281459633175	0.786	1.0
Vascular smooth muscle contraction:KEGG-hsa04270	2	28	125	7.14285714286	22.4	-0.296503958625	0.949	1.0
alpha-Linolenic acid metabolism:KEGG-hsa00592	0	1	21	0.0	4.7619047619	-0.308693180716	1.0	1.0
Sulfur metabolism:KEGG-hsa00920	0	1	14	0.0	7.14285714286	-0.308693180716	1.0	1.0
Selenocompound metabolism:KEGG-hsa00450	0	1	18	0.0	5.55555555556	-0.308693180716	1.0	1.0
Primary immunodeficiency:KEGG-hsa05340	0	1	79	0.0	1.26582278481	-0.308693180716	1.0	1.0
Mismatch repair:KEGG-hsa03430	0	1	30	0.0	3.33333333333	-0.308693180716	1.0	1.0
Lysine biosynthesis:KEGG-hsa00300	0	1	3	0.0	33.3333333333	-0.308693180716	1.0	1.0
Homologous recombination:KEGG-hsa03440	0	1	35	0.0	2.85714285714	-0.308693180716	1.0	1.0
Glycosphingolipid biosynthesis - globo series:KEGG-hsa00603	0	1	15	0.0	6.66666666667	-0.308693180716	1.0	1.0
Glycosphingolipid biosynthesis - ganglio series:KEGG-hsa00604	0	1	19	0.0	5.26315789474	-0.308693180716	1.0	1.0
Glycosaminoglycan degradation:KEGG-hsa00531	0	1	19	0.0	5.26315789474	-0.308693180716	1.0	1.0
Fatty acid biosynthesis:KEGG-hsa00061	0	1	7	0.0	14.2857142857	-0.308693180716	1.0	1.0
DNA replication:KEGG-hsa03030	0	1	42	0.0	2.38095238095	-0.308693180716	1.0	1.0
D-Glutamine and D-glutamate metabolism:KEGG-hsa00471	0	1	4	0.0	25.0	-0.308693180716	1.0	1.0
Butirosin and neomycin biosynthesis:KEGG-hsa00524	0	1	6	0.0	16.6666666667	-0.308693180716	1.0	1.0
Base excision repair:KEGG-hsa03410	0	1	36	0.0	2.77777777778	-0.308693180716	1.0	1.0
Basal cell carcinoma:KEGG-hsa05217	0	1	63	0.0	1.5873015873	-0.308693180716	1.0	1.0
Aminoacyl-tRNA biosynthesis:KEGG-hsa00970	0	1	53	0.0	1.88679245283	-0.308693180716	1.0	1.0
Tuberculosis:KEGG-hsa05152	3	41	288	7.31707317073	14.2361111111	-0.320858043365	0.7685	1.0
Pentose phosphate pathway:KEGG-hsa00030	1	16	30	6.25	53.3333333333	-0.350437124102	0.808	1.0
Propanoate metabolism:KEGG-hsa00640	1	17	33	5.88235294118	51.5151515152	-0.415641395858	0.8225	1.0
Regulation of actin cytoskeleton:KEGG-hsa04810	6	81	234	7.40740740741	34.6153846154	-0.430836151883	0.6925	1.0
Vitamin digestion and absorption:KEGG-hsa04977	0	2	28	0.0	7.14285714286	-0.436781901346	1.0	1.0
Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290	0	2	18	0.0	11.1111111111	-0.436781901346	1.0	1.0
Sphingolipid metabolism:KEGG-hsa00600	0	2	52	0.0	3.84615384615	-0.436781901346	1.0	1.0
Regulation of autophagy:KEGG-hsa04140	0	2	34	0.0	5.88235294118	-0.436781901346	1.0	1.0
Phenylalanine, tyrosine and tryptophan biosynthesis:KEGG-hsa00400	0	2	5	0.0	40.0	-0.436781901346	1.0	1.0
Pantothenate and CoA biosynthesis:KEGG-hsa00770	0	2	19	0.0	10.5263157895	-0.436781901346	1.0	1.0
Notch signaling pathway:KEGG-hsa04330	0	2	55	0.0	3.63636363636	-0.436781901346	1.0	1.0
Intestinal immune network for IgA production:KEGG-hsa04672	0	2	126	0.0	1.5873015873	-0.436781901346	1.0	1.0
Circadian rhythm - mammal:KEGG-hsa04710	0	2	22	0.0	9.09090909091	-0.436781901346	1.0	1.0
