Ensembl	symbol	GeneOntology
ENSG00000100823	APEX1	GO:0050789
ENSG00000100266	PACSIN2	GO:0050789
ENSG00000197694	SPTAN1	GO:0050789
ENSG00000198034	RPS4X	GO:0050789
ENSG00000160789	LMNA	GO:0050789
ENSG00000170515	PA2G4	GO:0050789
ENSG00000108797	CNTNAP1	GO:0050789
ENSG00000014216	CAPN1	GO:0050789
ENSG00000176533	GNG7	GO:0050789
ENSG00000089009	RPL6	GO:0050789
ENSG00000174903	RAB1B	GO:0050789
ENSG00000128989	ARPP19	GO:0050789
ENSG00000143862	ARL8A	GO:0050789
ENSG00000044115	CTNNA1	GO:0050789
ENSG00000138668	HNRNPD	GO:0050789
ENSG00000122566	HNRNPA2B1	GO:0050789
ENSG00000072778	ACADVL	GO:0050789
ENSG00000173801	JUP	GO:0050789
ENSG00000102547	CAB39L	GO:0050789
ENSG00000111540	RAB5B	GO:0050789
ENSG00000012223	LTF	GO:0050789
ENSG00000152556	PFKM	GO:0050789
ENSG00000181163	NPM1	GO:0050789
ENSG00000156508	EEF1A1	GO:0050789
ENSG00000108852	MPP2	GO:0050789
ENSG00000175582	RAB6A	GO:0050789
ENSG00000198563	DDX39B	GO:0050789
ENSG00000105835	NAMPT	GO:0050789
ENSG00000180370	PAK2	GO:0050789
ENSG00000136026	CKAP4	GO:0050789
ENSG00000149273	RPS3	GO:0050789
ENSG00000167658	EEF2	GO:0050789
ENSG00000106263	EIF3B	GO:0050789
ENSG00000178372	CALML5	GO:0050789
ENSG00000169710	FASN	GO:0050789
ENSG00000158186	MRAS	GO:0050789
ENSG00000105141	CASP14	GO:0050789
ENSG00000153187	HNRNPU	GO:0050789
ENSG00000204065	TCEAL5	GO:0050789
ENSG00000215301	DDX3X	GO:0050789
ENSG00000137509	PRCP	GO:0050789
ENSG00000140988	RPS2	GO:0050789
ENSG00000198478	SH3BGRL2	GO:0050789
ENSG00000030582	GRN	GO:0050789
ENSG00000173898	SPTBN2	GO:0050789
ENSG00000198805	PNP	GO:0050789
ENSG00000132970	WASF3	GO:0050789
ENSG00000160213	CSTB	GO:0050789
ENSG00000130402	ACTN4	GO:0050789
ENSG00000184110	EIF3C	GO:0050789
ENSG00000026025	VIM	GO:0050789
ENSG00000167315	ACAA2	GO:0050789
ENSG00000161533	ACOX1	GO:0050789
ENSG00000172725	CORO1B	GO:0050789
ENSG00000092964	DPYSL2	GO:0050789
ENSG00000022355	GABRA1	GO:0050789
ENSG00000135316	SYNCRIP	GO:0050789
ENSG00000151914	DST	GO:0050789
ENSG00000163220	S100A9	GO:0050789
ENSG00000006451	RALA	GO:0050789
ENSG00000177105	RHOG	GO:0050789
ENSG00000100345	MYH9	GO:0050789
ENSG00000096696	DSP	GO:0050789
ENSG00000154721	JAM2	GO:0050789
ENSG00000069345	DNAJA2	GO:0050789
ENSG00000116489	CAPZA1	GO:0050789
ENSG00000049860	HEXB	GO:0042552
ENSG00000012223	LTF	GO:0043901
ENSG00000072506	HSD17B10	GO:0005743
ENSG00000131981	LGALS3	GO:0005743
ENSG00000168610	STAT3	GO:0005743
ENSG00000072778	ACADVL	GO:0005743
ENSG00000223572	CKMT1A	GO:0005743
ENSG00000167315	ACAA2	GO:0005743
ENSG00000095321	CRAT	GO:0005743
ENSG00000115902	SLC1A4	GO:0022889
ENSG00000126524	SBDS	GO:0043146
ENSG00000100823	APEX1	GO:0097506
ENSG00000078369	GNB1	GO:0006112
ENSG00000007402	CACNA2D2	GO:0006112
ENSG00000176533	GNG7	GO:0006112
ENSG00000169710	FASN	GO:0006112
ENSG00000100994	PYGB	GO:0006112
ENSG00000137486	ARRB1	GO:1903308
ENSG00000183207	RUVBL2	GO:1903308
ENSG00000183207	RUVBL2	GO:0043141
ENSG00000137509	PRCP	GO:0097009
ENSG00000126524	SBDS	GO:0043148
ENSG00000137486	ARRB1	GO:0043149
ENSG00000087258	GNAO1	GO:0007626
ENSG00000049860	HEXB	GO:0007626
ENSG00000196586	MYO6	GO:0007626
ENSG00000176533	GNG7	GO:0007626
ENSG00000160213	CSTB	GO:0007626
ENSG00000070831	CDC42	GO:0098602
ENSG00000253729	PRKDC	GO:0098602
ENSG00000134760	DSG1	GO:0098602
ENSG00000137154	RPS6	GO:0098602
ENSG00000169862	CTNND2	GO:0098602
ENSG00000143546	S100A8	GO:0098602
ENSG00000136238	RAC1	GO:0098602
ENSG00000244038	DDOST	GO:0098602
ENSG00000044115	CTNNA1	GO:0098602
ENSG00000173801	JUP	GO:0098602
ENSG00000163220	S100A9	GO:0098602
ENSG00000100345	MYH9	GO:0098602
ENSG00000096696	DSP	GO:0098602
ENSG00000154721	JAM2	GO:0098602
ENSG00000013583	HEBP1	GO:0007623
ENSG00000138668	HNRNPD	GO:0007623
ENSG00000121691	CAT	GO:0006629
ENSG00000164687	FABP5	GO:0006629
ENSG00000133835	HSD17B4	GO:0006629
ENSG00000072506	HSD17B10	GO:0006629
ENSG00000060971	ACAA1	GO:0006629
ENSG00000198431	TXNRD1	GO:0006629
ENSG00000049860	HEXB	GO:0006629
ENSG00000065833	ME1	GO:0006629
ENSG00000085662	AKR1B1	GO:0006629
ENSG00000163344	PMVK	GO:0006629
ENSG00000072778	ACADVL	GO:0006629
ENSG00000068383	INPP5A	GO:0006629
ENSG00000169710	FASN	GO:0006629
ENSG00000167315	ACAA2	GO:0006629
ENSG00000161533	ACOX1	GO:0006629
ENSG00000095321	CRAT	GO:0006629
ENSG00000105223	PLD3	GO:0006629
ENSG00000134765	DSC1	GO:0098609
ENSG00000134760	DSG1	GO:0098609
ENSG00000115306	SPTBN1	GO:0031256
ENSG00000070831	CDC42	GO:0031256
ENSG00000140416	TPM1	GO:0031256
ENSG00000136238	RAC1	GO:0031256
ENSG00000196586	MYO6	GO:0031256
ENSG00000100266	PACSIN2	GO:0031256
ENSG00000149273	RPS3	GO:0031256
ENSG00000197043	ANXA6	GO:0022834
ENSG00000022355	GABRA1	GO:0022834
ENSG00000078369	GNB1	GO:0031253
ENSG00000115306	SPTBN1	GO:0031253
ENSG00000172020	GAP43	GO:0031253
ENSG00000140416	TPM1	GO:0031253
ENSG00000136238	RAC1	GO:0031253
ENSG00000101367	MAPRE1	GO:0031253
ENSG00000196586	MYO6	GO:0031253
ENSG00000100266	PACSIN2	GO:0031253
ENSG00000149273	RPS3	GO:0031253
ENSG00000168610	STAT3	GO:0048708
ENSG00000131095	GFAP	GO:0048708
ENSG00000026025	VIM	GO:0048708
ENSG00000087258	GNAO1	GO:0009261
ENSG00000085563	ABCB1	GO:0009261
ENSG00000078369	GNB1	GO:0009261
ENSG00000178952	TUFM	GO:0009261
ENSG00000070831	CDC42	GO:0009261
ENSG00000084733	RAB10	GO:0009261
ENSG00000119396	RAB14	GO:0009261
ENSG00000080371	RAB21	GO:0009261
ENSG00000108774	RAB5C	GO:0009261
ENSG00000067560	RHOA	GO:0009261
