Ensembl	symbol	GeneOntology
ENSG00000120053	GOT1	GO:1901575
ENSG00000168092	PAFAH1B2	GO:1901575
ENSG00000109971	HSPA8	GO:1901575
ENSG00000166228	PCBD1	GO:1901575
ENSG00000111674	ENO2	GO:1901575
ENSG00000108039	XPNPEP1	GO:1901575
ENSG00000159251	ACTC1	GO:1901575
ENSG00000134330	IAH1	GO:1901575
ENSG00000149925	ALDOA	GO:1901575
ENSG00000104388	RAB2A	GO:1901575
ENSG00000108518	PFN1	GO:0030029
ENSG00000159251	ACTC1	GO:0030029
ENSG00000160752	FDPS	GO:0016765
ENSG00000148834	GSTO1	GO:0016765
ENSG00000113552	GNPDA1	GO:0019239
ENSG00000196290	NIF3L1	GO:0019238
ENSG00000185651	UBE2L3	GO:0000989
ENSG00000166228	PCBD1	GO:0000989
ENSG00000099810	MTAP	GO:0016763
ENSG00000162736	NCSTN	GO:0071593
ENSG00000120053	GOT1	GO:0016769
ENSG00000108039	XPNPEP1	GO:0010815
ENSG00000166228	PCBD1	GO:0043393
ENSG00000198242	RPL23A	GO:0005840
ENSG00000113558	SKP1	GO:0051443
ENSG00000133731	IMPA1	GO:0052745
ENSG00000113558	SKP1	GO:0045732
ENSG00000120053	GOT1	GO:0033267
ENSG00000175792	RUVBL1	GO:0034728
ENSG00000170606	HSPA4	GO:0035639
ENSG00000185651	UBE2L3	GO:0035639
ENSG00000120694	HSPH1	GO:0035639
ENSG00000196290	NIF3L1	GO:0035639
ENSG00000102144	PGK1	GO:0035639
ENSG00000011052	NME2	GO:0035639
ENSG00000109971	HSPA8	GO:0035639
ENSG00000089220	PEBP1	GO:0035639
ENSG00000159251	ACTC1	GO:0035639
ENSG00000175792	RUVBL1	GO:0035639
ENSG00000104388	RAB2A	GO:0035639
ENSG00000130988	RGN	GO:0050801
ENSG00000120053	GOT1	GO:0050801
ENSG00000175792	RUVBL1	GO:0034724
ENSG00000108518	PFN1	GO:0035148
ENSG00000148834	GSTO1	GO:0014722
ENSG00000140945	CDH13	GO:0005901
ENSG00000141522	ARHGDIA	GO:0043087
ENSG00000057608	GDI2	GO:0043087
ENSG00000203879	GDI1	GO:0043087
ENSG00000091844	RGS17	GO:0043087
ENSG00000197045	GMFB	GO:0043086
ENSG00000089220	PEBP1	GO:0043086
ENSG00000113558	SKP1	GO:0043085
ENSG00000197045	GMFB	GO:0043085
ENSG00000141522	ARHGDIA	GO:0043085
ENSG00000130988	RGN	GO:0043085
ENSG00000057608	GDI2	GO:0043085
ENSG00000135932	CAB39	GO:0043085
ENSG00000203879	GDI1	GO:0043085
ENSG00000108518	PFN1	GO:0043085
ENSG00000162736	NCSTN	GO:0043085
ENSG00000091844	RGS17	GO:0043085
ENSG00000099810	MTAP	GO:1901605
ENSG00000120053	GOT1	GO:1901605
ENSG00000166228	PCBD1	GO:1901605
ENSG00000145293	ENOPH1	GO:1901605
ENSG00000099810	MTAP	GO:1901607
ENSG00000120053	GOT1	GO:1901607
ENSG00000145293	ENOPH1	GO:1901607
ENSG00000120053	GOT1	GO:1901606
ENSG00000166228	PCBD1	GO:1901606
ENSG00000170606	HSPA4	GO:0017038
ENSG00000011052	NME2	GO:0001101
ENSG00000130988	RGN	GO:0030003
ENSG00000141522	ARHGDIA	GO:0060589
ENSG00000057608	GDI2	GO:0060589
ENSG00000203879	GDI1	GO:0060589
ENSG00000108518	PFN1	GO:0060589
ENSG00000091844	RGS17	GO:0060589
ENSG00000140945	CDH13	GO:0042562
ENSG00000120053	GOT1	GO:0043177
ENSG00000099810	MTAP	GO:0043174
ENSG00000130988	RGN	GO:0042364
ENSG00000108439	PNPO	GO:0042364
ENSG00000108039	XPNPEP1	GO:0043171
ENSG00000113558	SKP1	GO:0043170
ENSG00000197045	GMFB	GO:0043170
ENSG00000185651	UBE2L3	GO:0043170
ENSG00000100380	ST13	GO:0043170
ENSG00000120694	HSPH1	GO:0043170
ENSG00000136193	SCRN1	GO:0043170
