Ensembl ID	UniGene ID
ENSG00000276681	Hs.502378
ENSG00000276684	Hs.327631
ENSG00000276684	Hs.601399
ENSG00000276684	Hs.678174
ENSG00000276684	Hs.690951
ENSG00000276684	Hs.731615
ENSG00000276686	Hs.740906
ENSG00000276688	Hs.542495
ENSG00000276693	Hs.539118
ENSG00000276698	Hs.181483
ENSG00000276702	Hs.609388
ENSG00000276704	Hs.665880
ENSG00000276708	Hs.81221
ENSG00000276715	Hs.434159
ENSG00000276718	Hs.663827
ENSG00000276724	Hs.444083
ENSG00000276725	Hs.533635
ENSG00000276725	Hs.707587
ENSG00000276725	Hs.722770
ENSG00000276727	Hs.622625
ENSG00000276728	Hs.603860
ENSG00000276728	Hs.745252
ENSG00000276734	Hs.660699
ENSG00000276734	Hs.714134
ENSG00000276736	Hs.605732
ENSG00000276739	Hs.645532
ENSG00000276739	Hs.654605
ENSG00000276740	Hs.654232
ENSG00000276742	Hs.605386
ENSG00000276743	Hs.605826
ENSG00000276744	Hs.678328
ENSG00000276747	Hs.531598
ENSG00000276749	Hs.685195
ENSG00000276749	Hs.741737
ENSG00000276759	Hs.533221
ENSG00000276760	Hs.558766
ENSG00000276760	Hs.742365
ENSG00000276772	Hs.233221
ENSG00000276775	Hs.704476
ENSG00000276776	Hs.510262
ENSG00000276776	Hs.744294
ENSG00000276777	Hs.568842
ENSG00000276778	Hs.483960
ENSG00000276779	Hs.661219
ENSG00000276779	Hs.743945
ENSG00000276780	Hs.449636
ENSG00000276785	Hs.98609
ENSG00000276786	Hs.690725
ENSG00000276790	Hs.607544
ENSG00000276791	Hs.255157
ENSG00000276794	Hs.691640
ENSG00000276806	Hs.645224
ENSG00000276806	Hs.745449
ENSG00000276807	Hs.126512
ENSG00000276809	Hs.591209
ENSG00000276814	Hs.115881
ENSG00000276821	Hs.554482
ENSG00000276831	Hs.541195
ENSG00000276842	Hs.618726
ENSG00000276846	Hs.659554
ENSG00000276848	Hs.288520
ENSG00000276849	Hs.744700
ENSG00000276849	Hs.745555
ENSG00000276849	Hs.745570
ENSG00000276851	Hs.736180
ENSG00000276854	Hs.569280
ENSG00000276855	Hs.605415
ENSG00000276858	Hs.610348
ENSG00000276858	Hs.631534
ENSG00000276858	Hs.659872
ENSG00000276863	Hs.671470
ENSG00000276867	Hs.688330
ENSG00000276872	Hs.602456
ENSG00000276872	Hs.666555
ENSG00000276874	Hs.581058
ENSG00000276875	Hs.645224
ENSG00000276875	Hs.745449
ENSG00000276876	Hs.595164
ENSG00000276876	Hs.609890
ENSG00000276882	Hs.645532
ENSG00000276882	Hs.654605
ENSG00000276885	Hs.654608
ENSG00000276886	Hs.40098
ENSG00000276886	Hs.607314
ENSG00000276886	Hs.713838
ENSG00000276887	Hs.268728
ENSG00000276888	Hs.433218
ENSG00000276888	Hs.454977
ENSG00000276888	Hs.96459
ENSG00000276896	Hs.169639
ENSG00000276900	Hs.608571
ENSG00000276903	Hs.233568
ENSG00000276907	Hs.205326
ENSG00000276907	Hs.729615
ENSG00000276910	Hs.191356
ENSG00000276910	Hs.422901
ENSG00000276910	Hs.623939
ENSG00000276912	Hs.690615
ENSG00000276913	Hs.250182
ENSG00000276914	Hs.602416
ENSG00000276916	Hs.690617
ENSG00000276920	Hs.240951
ENSG00000276923	Hs.562997
ENSG00000276930	Hs.645224
ENSG00000276930	Hs.745449
ENSG00000276950	Hs.652398
ENSG00000276950	Hs.652490
ENSG00000276950	Hs.688164
ENSG00000276952	Hs.667276
ENSG00000276957	Hs.327657
ENSG00000276957	Hs.629995
ENSG00000276966	Hs.662174
ENSG00000276968	Hs.635455
ENSG00000276972	Hs.564352
ENSG00000276975	Hs.650820
ENSG00000276975	Hs.741984
ENSG00000276975	Hs.742081
ENSG00000276975	Hs.742190
ENSG00000276975	Hs.742278
ENSG00000276976	Hs.202680
ENSG00000276977	Hs.158297
ENSG00000276979	Hs.661219
ENSG00000276979	Hs.743945
ENSG00000276980	Hs.666950
ENSG00000276982	Hs.347655
ENSG00000276984	Hs.564979
ENSG00000276985	Hs.610348
ENSG00000276985	Hs.631534
ENSG00000276985	Hs.659872
ENSG00000276993	Hs.589516
ENSG00000276995	Hs.256740
ENSG00000276997	Hs.566070
ENSG00000277006	Hs.559507
ENSG00000277006	Hs.745562
ENSG00000277007	Hs.208098
ENSG00000277008	Hs.710323
ENSG00000277009	Hs.710323
ENSG00000277010	Hs.622636
ENSG00000277011	Hs.638952
ENSG00000277013	Hs.446041
ENSG00000277015	Hs.700557
ENSG00000277015	Hs.713962
ENSG00000277017	Hs.581058
ENSG00000277017	Hs.738550
ENSG00000277018	Hs.666459
ENSG00000277020	Hs.562510
ENSG00000277028	Hs.645224
ENSG00000277028	Hs.745449
ENSG00000277036	Hs.650526
ENSG00000277042	Hs.97477
ENSG00000277047	Hs.539694
ENSG00000277048	Hs.605732
ENSG00000277050	Hs.587804
ENSG00000277050	Hs.717510
ENSG00000277053	Hs.649352
ENSG00000277053	Hs.650102
ENSG00000277060	Hs.597119
ENSG00000277065	Hs.652298
ENSG00000277067	Hs.708293
ENSG00000277069	Hs.170146
ENSG00000277072	Hs.641776
ENSG00000277075	Hs.121017
ENSG00000277075	Hs.709162
ENSG00000277076	Hs.661219
ENSG00000277076	Hs.743945
ENSG00000277078	Hs.654608
ENSG00000277083	Hs.651079
ENSG00000277087	Hs.574814
ENSG00000277088	Hs.347655
ENSG00000277089	Hs.569801
ENSG00000277101	Hs.240845
ENSG00000277101	Hs.608994
ENSG00000277101	Hs.714415
ENSG00000277105	Hs.605732
ENSG00000277106	Hs.144491
ENSG00000277112	Hs.741115
ENSG00000277113	Hs.553584
ENSG00000277113	Hs.554481
ENSG00000277114	Hs.343571
ENSG00000277126	Hs.178095
ENSG00000277130	Hs.659698
ENSG00000277131	Hs.591453
ENSG00000277132	Hs.150207
ENSG00000277134	Hs.667388
ENSG00000277135	Hs.331243
ENSG00000277140	Hs.173524
ENSG00000277142	Hs.623790
ENSG00000277142	Hs.721553
ENSG00000277147	Hs.456578
ENSG00000277147	Hs.573706
ENSG00000277147	Hs.662922
ENSG00000277147	Hs.717443
ENSG00000277149	Hs.488614
ENSG00000277150	Hs.593687
ENSG00000277150	Hs.731793
ENSG00000277151	Hs.512888
ENSG00000277152	Hs.638827
ENSG00000277159	Hs.659899
ENSG00000277161	Hs.378885
ENSG00000277161	Hs.684353
ENSG00000277170	Hs.682817
ENSG00000277173	Hs.658252
ENSG00000277175	Hs.645228
ENSG00000277176	Hs.690615
ENSG00000277177	Hs.631592
ENSG00000277177	Hs.688335
ENSG00000277181	Hs.645532
ENSG00000277181	Hs.654605
ENSG00000277184	Hs.744745
ENSG00000277186	Hs.572223
ENSG00000277190	Hs.678420
ENSG00000277192	Hs.672951
ENSG00000277194	Hs.744737
ENSG00000277200	Hs.435957
ENSG00000277203	Hs.533543
ENSG00000277203	Hs.731793
ENSG00000277210	Hs.533768
ENSG00000277214	Hs.564870
ENSG00000277215	Hs.590784
ENSG00000277218	Hs.673603
ENSG00000277222	Hs.525549
ENSG00000277222	Hs.596502
ENSG00000277222	Hs.607884
ENSG00000277223	Hs.662999
ENSG00000277224	Hs.182137
ENSG00000277228	Hs.533679
ENSG00000277229	Hs.659692
ENSG00000277232	Hs.348663
ENSG00000277233	Hs.675338
ENSG00000277235	Hs.542356
ENSG00000277236	Hs.740501
ENSG00000277237	Hs.157803
ENSG00000277245	Hs.600338
ENSG00000277246	Hs.572260
ENSG00000277247	Hs.614109
ENSG00000277254	Hs.679407
ENSG00000277258	Hs.371617
ENSG00000277267	Hs.202680
ENSG00000277268	Hs.604221
ENSG00000277268	Hs.722106
ENSG00000277268	Hs.722453
ENSG00000277270	Hs.570322
ENSG00000277272	Hs.645228
ENSG00000277273	Hs.184298
ENSG00000277276	Hs.278815
ENSG00000277276	Hs.599460
ENSG00000277278	Hs.434890
ENSG00000277278	Hs.655872
ENSG00000277278	Hs.722313
ENSG00000277278	Hs.722755
ENSG00000277278	Hs.741019
ENSG00000277281	Hs.703727
ENSG00000277281	Hs.744669
ENSG00000277283	Hs.586797
ENSG00000277288	Hs.671438
ENSG00000277288	Hs.694626
ENSG00000277291	Hs.653467
ENSG00000277292	Hs.260603
ENSG00000277293	Hs.693490
ENSG00000277301	Hs.638392
ENSG00000277303	Hs.633923
ENSG00000277304	Hs.641526
ENSG00000277313	Hs.659641
ENSG00000277316	Hs.533755
ENSG00000277317	Hs.731378
ENSG00000277318	Hs.547094
ENSG00000277322	Hs.125917
ENSG00000277324	Hs.618572
ENSG00000277324	Hs.674667
ENSG00000277332	Hs.126101
ENSG00000277334	Hs.97084
ENSG00000277335	Hs.43803
ENSG00000277339	Hs.248118
ENSG00000277342	Hs.682519
ENSG00000277345	Hs.654608
ENSG00000277350	Hs.637364
ENSG00000277351	Hs.618549
ENSG00000277352	Hs.565721
ENSG00000277354	Hs.670362
ENSG00000277354	Hs.699247
ENSG00000277355	Hs.661219
ENSG00000277355	Hs.743945
ENSG00000277362	Hs.661219
ENSG00000277362	Hs.743945
ENSG00000277363	Hs.448872
ENSG00000277363	Hs.688175
ENSG00000277368	Hs.609300
ENSG00000277373	Hs.664129
ENSG00000277378	Hs.554721
ENSG00000277386	Hs.54913
ENSG00000277389	Hs.534863
ENSG00000277392	Hs.645224
ENSG00000277392	Hs.745449
ENSG00000277398	Hs.710507
ENSG00000277400	Hs.487562
ENSG00000277400	Hs.626311
ENSG00000277414	Hs.241797
ENSG00000277414	Hs.655338
ENSG00000277420	Hs.515867
ENSG00000277420	Hs.587581
ENSG00000277420	Hs.721910
ENSG00000277421	Hs.742672
ENSG00000277422	Hs.535056
ENSG00000277425	Hs.580745
ENSG00000277429	Hs.559428
ENSG00000277429	Hs.649539
ENSG00000277429	Hs.726820
ENSG00000277439	Hs.661752
ENSG00000277442	Hs.97084
ENSG00000277443	Hs.519909
ENSG00000277443	Hs.596044
ENSG00000277443	Hs.713390
ENSG00000277448	Hs.640215
ENSG00000277449	Hs.651819
ENSG00000277450	Hs.668350
ENSG00000277453	Hs.207423
ENSG00000277459	Hs.598460
ENSG00000277462	Hs.732305
ENSG00000277476	Hs.647405
ENSG00000277477	Hs.690615
ENSG00000277481	Hs.675286
ENSG00000277482	Hs.606093
ENSG00000277484	Hs.731378
ENSG00000277494	Hs.426410
ENSG00000277495	Hs.532435
ENSG00000277496	Hs.623222
ENSG00000277501	Hs.707945
ENSG00000277504	Hs.625124
ENSG00000277511	Hs.663929
ENSG00000277517	Hs.127386
ENSG00000277518	Hs.703727
ENSG00000277518	Hs.744669
ENSG00000277526	Hs.571468
ENSG00000277526	Hs.641598
ENSG00000277527	Hs.738351
ENSG00000277529	Hs.651075
ENSG00000277530	Hs.520874
ENSG00000277530	Hs.713490
ENSG00000277531	Hs.148383
ENSG00000277534	Hs.657445
ENSG00000277534	Hs.661540
ENSG00000277539	Hs.735193
ENSG00000277540	Hs.661219
ENSG00000277540	Hs.743945
ENSG00000277541	Hs.130534
ENSG00000277541	Hs.738239
ENSG00000277543	Hs.602232
ENSG00000277548	Hs.126115
ENSG00000277552	Hs.645224
ENSG00000277552	Hs.745449
ENSG00000277554	Hs.731378
ENSG00000277556	Hs.553598
ENSG00000277559	Hs.736282
ENSG00000277560	Hs.690615
ENSG00000277561	Hs.375441
ENSG00000277564	Hs.282998
ENSG00000277564	Hs.606140
ENSG00000277564	Hs.609317
ENSG00000277564	Hs.676737
ENSG00000277564	Hs.678617
ENSG00000277566	Hs.682482
ENSG00000277574	Hs.704420
ENSG00000277574	Hs.704421
ENSG00000277574	Hs.706505
ENSG00000277586	Hs.521461
ENSG00000277586	Hs.595767
ENSG00000277587	Hs.572594
ENSG00000277594	Hs.408452
ENSG00000277594	Hs.590937
ENSG00000277595	Hs.692952
ENSG00000277597	Hs.599421
ENSG00000277600	Hs.343571
ENSG00000277602	Hs.351878
ENSG00000277615	Hs.343571
ENSG00000277619	Hs.621201
ENSG00000277620	Hs.645224
ENSG00000277620	Hs.745449
ENSG00000277621	Hs.617119
ENSG00000277626	Hs.606555
ENSG00000277626	Hs.745220
ENSG00000277630	Hs.442712
ENSG00000277631	Hs.628699
ENSG00000277632	Hs.514107
ENSG00000277632	Hs.705825
ENSG00000277633	Hs.705224
ENSG00000277633	Hs.724339
ENSG00000277633	Hs.733238
ENSG00000277639	Hs.547465
ENSG00000277641	Hs.606555
ENSG00000277641	Hs.745220
ENSG00000277661	Hs.553526
ENSG00000277662	Hs.673268
ENSG00000277663	Hs.522117
ENSG00000277667	Hs.355126
ENSG00000277675	Hs.650629
ENSG00000277677	Hs.657655
ENSG00000277680	Hs.738349
ENSG00000277684	Hs.619349
ENSG00000277687	Hs.669999
ENSG00000277692	Hs.495019
ENSG00000277692	Hs.621243
ENSG00000277693	Hs.572869
ENSG00000277701	Hs.632886
ENSG00000277701	Hs.720604
ENSG00000277709	Hs.645532
ENSG00000277709	Hs.654605
ENSG00000277715	Hs.572150
ENSG00000277742	Hs.690615
ENSG00000277745	Hs.534498
ENSG00000277745	Hs.632841
ENSG00000277749	Hs.578467
ENSG00000277750	Hs.661219
ENSG00000277750	Hs.743945
ENSG00000277751	Hs.655652
ENSG00000277763	Hs.595280
ENSG00000277767	Hs.539561
ENSG00000277767	Hs.539562
ENSG00000277773	Hs.202179
ENSG00000277775	Hs.247814
ENSG00000277778	Hs.571593
ENSG00000277781	Hs.531406
ENSG00000277781	Hs.629399
ENSG00000277782	Hs.223583
ENSG00000277789	Hs.355126
ENSG00000277790	Hs.188630
ENSG00000277800	Hs.374253
ENSG00000277804	Hs.928
ENSG00000277806	Hs.659913
ENSG00000277807	Hs.667388
ENSG00000277825	Hs.638708
ENSG00000277829	Hs.734864
ENSG00000277831	Hs.605522
ENSG00000277835	Hs.690615
ENSG00000277837	Hs.541025
ENSG00000277837	Hs.721438
ENSG00000277837	Hs.745342
ENSG00000277840	Hs.685460
ENSG00000277844	Hs.190099
ENSG00000277848	Hs.707404
ENSG00000277848	Hs.712886
ENSG00000277850	Hs.661219
ENSG00000277850	Hs.743945
ENSG00000277853	Hs.712522
ENSG00000277863	Hs.534532
ENSG00000277864	Hs.743895
ENSG00000277868	Hs.654850
ENSG00000277873	Hs.605455
ENSG00000277879	Hs.659789
ENSG00000277893	Hs.282861
ENSG00000277893	Hs.458345
ENSG00000277893	Hs.611866
ENSG00000277895	Hs.607889
ENSG00000277901	Hs.641969
ENSG00000277909	Hs.421956
ENSG00000277911	Hs.669972
ENSG00000277924	Hs.731378
ENSG00000277930	Hs.584454
ENSG00000277935	Hs.587738
ENSG00000277936	Hs.744110
ENSG00000277938	Hs.730331
ENSG00000277948	Hs.620766
ENSG00000277954	Hs.648505
ENSG00000277954	Hs.732152
ENSG00000277957	Hs.129673
ENSG00000277957	Hs.716693
ENSG00000277963	Hs.202680
ENSG00000277964	Hs.661219
ENSG00000277964	Hs.743945
ENSG00000277969	Hs.31037
ENSG00000277974	Hs.105891
ENSG00000277974	Hs.744803
ENSG00000277978	Hs.15159
ENSG00000277978	Hs.603689
ENSG00000277982	Hs.645532
ENSG00000277982	Hs.654605
ENSG00000277991	Hs.389638
ENSG00000277991	Hs.708293
ENSG00000277996	Hs.355126
ENSG00000277999	Hs.685265
ENSG00000278011	Hs.539267
ENSG00000278012	Hs.666266
ENSG00000278013	Hs.171345
ENSG00000278016	Hs.71574
ENSG00000278017	Hs.666600
ENSG00000278019	Hs.582500
ENSG00000278021	Hs.553832
ENSG00000278022	Hs.653933
ENSG00000278023	Hs.194411
ENSG00000278025	Hs.97084
ENSG00000278029	Hs.547457
ENSG00000278030	Hs.546371
ENSG00000278030	Hs.728016
ENSG00000278041	Hs.550070
ENSG00000278041	Hs.735442
ENSG00000278046	Hs.113277
ENSG00000278051	Hs.690615
ENSG00000278053	Hs.408452
ENSG00000278053	Hs.597523
ENSG00000278053	Hs.637104
ENSG00000278055	Hs.627349
ENSG00000278057	Hs.672606
ENSG00000278057	Hs.710323
ENSG00000278057	Hs.738440
ENSG00000278058	Hs.18849
ENSG00000278062	Hs.534516
ENSG00000278070	Hs.454631
ENSG00000278070	Hs.567922
ENSG00000278074	Hs.661219
ENSG00000278074	Hs.743945
ENSG00000278079	Hs.645228
ENSG00000278084	Hs.530703
ENSG00000278085	Hs.568346
ENSG00000278085	Hs.676560
ENSG00000278087	Hs.595893
ENSG00000278090	Hs.32769
ENSG00000278091	Hs.37138
ENSG00000278095	Hs.505050
ENSG00000278114	Hs.308992
ENSG00000278116	Hs.740906
ENSG00000278121	Hs.668104
ENSG00000278126	Hs.667144
ENSG00000278129	Hs.590941
ENSG00000278133	Hs.603579
ENSG00000278133	Hs.658986
ENSG00000278147	Hs.540024
ENSG00000278153	Hs.542459
ENSG00000278154	Hs.444174
ENSG00000278154	Hs.572535
ENSG00000278154	Hs.606704
ENSG00000278154	Hs.610403
ENSG00000278156	Hs.624196
ENSG00000278156	Hs.723719
ENSG00000278157	Hs.690615
ENSG00000278158	Hs.550439
ENSG00000278161	Hs.745267
ENSG00000278165	Hs.604243
ENSG00000278167	Hs.143961
ENSG00000278174	Hs.646586
ENSG00000278177	Hs.615434
ENSG00000278183	Hs.720771
ENSG00000278186	Hs.540397
ENSG00000278186	Hs.562625
ENSG00000278192	Hs.554218
ENSG00000278192	Hs.565702
ENSG00000278192	Hs.726799
ENSG00000278195	Hs.225995
ENSG00000278195	Hs.255208
ENSG00000278201	Hs.661219
ENSG00000278201	Hs.743945
ENSG00000278210	Hs.632147
ENSG00000278214	Hs.592054
ENSG00000278220	Hs.127675
ENSG00000278231	Hs.666519
ENSG00000278238	Hs.107801
ENSG00000278239	Hs.382361
ENSG00000278243	Hs.404119
ENSG00000278247	Hs.531569
ENSG00000278247	Hs.569472
ENSG00000278253	Hs.351825
ENSG00000278254	Hs.547766
ENSG00000278259	Hs.645739
ENSG00000278259	Hs.740158
ENSG00000278270	Hs.546288
ENSG00000278271	Hs.661219
ENSG00000278271	Hs.743945
ENSG00000278272	Hs.248176
ENSG00000278279	Hs.604386
ENSG00000278279	Hs.67846
ENSG00000278288	Hs.202680
ENSG00000278291	Hs.130652
ENSG00000278291	Hs.734571
ENSG00000278295	Hs.691463
ENSG00000278300	Hs.512572
ENSG00000278301	Hs.385925
ENSG00000278304	Hs.744319
ENSG00000278305	Hs.589215
ENSG00000278308	Hs.712875
ENSG00000278311	Hs.514116
ENSG00000278311	Hs.604188
ENSG00000278311	Hs.624642
ENSG00000278311	Hs.668848
ENSG00000278311	Hs.670482
ENSG00000278312	Hs.590976
ENSG00000278316	Hs.661752
ENSG00000278318	Hs.709348
ENSG00000278326	Hs.259599
ENSG00000278326	Hs.641810
ENSG00000278327	Hs.731378
ENSG00000278330	Hs.406989
ENSG00000278330	Hs.731185
ENSG00000278338	Hs.147766
ENSG00000278341	Hs.589368
ENSG00000278344	Hs.560009
ENSG00000278355	Hs.710986
ENSG00000278356	Hs.668035
ENSG00000278361	Hs.645532
ENSG00000278361	Hs.654605
ENSG00000278362	Hs.97084
ENSG00000278363	Hs.355126
ENSG00000278367	Hs.660061
ENSG00000278368	Hs.645228
ENSG00000278369	Hs.731378
ENSG00000278372	Hs.302051
ENSG00000278373	Hs.283963
ENSG00000278376	Hs.635475
ENSG00000278377	Hs.553584
ENSG00000278377	Hs.554481
ENSG00000278378	Hs.347655
ENSG00000278384	Hs.720653
ENSG00000278389	Hs.445005
ENSG00000278390	Hs.663088
ENSG00000278390	Hs.692317
ENSG00000278403	Hs.645532
ENSG00000278403	Hs.654605
ENSG00000278408	Hs.589319
ENSG00000278409	Hs.626440
ENSG00000278415	Hs.610348
ENSG00000278415	Hs.631534
ENSG00000278415	Hs.659872
ENSG00000278427	Hs.645228
ENSG00000278429	Hs.454631
ENSG00000278430	Hs.661219
ENSG00000278430	Hs.743945
ENSG00000278431	Hs.690089
ENSG00000278434	Hs.686483
ENSG00000278437	Hs.241797
ENSG00000278437	Hs.655338
ENSG00000278442	Hs.645532
ENSG00000278442	Hs.654605
ENSG00000278443	Hs.743105
ENSG00000278448	Hs.444493
ENSG00000278456	Hs.624104
ENSG00000278458	Hs.700846
ENSG00000278462	Hs.659107
ENSG00000278474	Hs.645532
ENSG00000278474	Hs.654605
ENSG00000278475	Hs.670534
ENSG00000278484	Hs.538307
ENSG00000278490	Hs.645224
ENSG00000278490	Hs.745449
ENSG00000278492	Hs.670079
ENSG00000278493	Hs.683215
ENSG00000278494	Hs.657799
ENSG00000278505	Hs.439154
ENSG00000278508	Hs.454631
ENSG00000278508	Hs.567922
ENSG00000278518	Hs.600842
ENSG00000278522	Hs.722659
ENSG00000278530	Hs.546064
ENSG00000278532	Hs.171487
ENSG00000278533	Hs.347655
ENSG00000278535	Hs.462859
ENSG00000278540	Hs.160556
ENSG00000278545	Hs.499489
ENSG00000278546	Hs.209169
ENSG00000278548	Hs.127930
ENSG00000278555	Hs.604386
ENSG00000278555	Hs.67846
ENSG00000278565	Hs.655885
ENSG00000278566	Hs.722724
ENSG00000278567	Hs.705825
ENSG00000278570	Hs.636007
ENSG00000278574	Hs.732157
ENSG00000278576	Hs.684046
ENSG00000278588	Hs.553506
ENSG00000278595	Hs.537356
ENSG00000278600	Hs.673633
ENSG00000278600	Hs.684964
ENSG00000278606	Hs.661219
ENSG00000278606	Hs.743945
ENSG00000278608	Hs.603308
ENSG00000278611	Hs.324978
ENSG00000278613	Hs.606815
ENSG00000278613	Hs.652859
ENSG00000278613	Hs.654500
ENSG00000278613	Hs.658700
ENSG00000278613	Hs.667693
ENSG00000278613	Hs.710305
ENSG00000278613	Hs.737896
ENSG00000278616	Hs.730022
ENSG00000278621	Hs.608348
ENSG00000278626	Hs.602091
ENSG00000278630	Hs.539693
ENSG00000278632	Hs.744803
ENSG00000278634	Hs.655593
ENSG00000278634	Hs.739156
ENSG00000278637	Hs.248178
ENSG00000278638	Hs.672677
ENSG00000278642	Hs.540780
ENSG00000278644	Hs.371617
ENSG00000278656	Hs.645532
ENSG00000278656	Hs.654605
ENSG00000278657	Hs.581082
ENSG00000278659	Hs.626884
ENSG00000278662	Hs.459120
ENSG00000278668	Hs.562728
ENSG00000278670	Hs.661752
ENSG00000278682	Hs.369279
ENSG00000278682	Hs.597119
ENSG00000278685	Hs.649589
ENSG00000278689	Hs.626884
ENSG00000278690	Hs.226284
ENSG00000278691	Hs.690615
ENSG00000278693	Hs.510327
ENSG00000278699	Hs.558766
ENSG00000278699	Hs.742365
ENSG00000278704	Hs.603097
ENSG00000278704	Hs.721206
ENSG00000278704	Hs.721292
ENSG00000278704	Hs.721805
ENSG00000278704	Hs.730287
ENSG00000278707	Hs.645532
ENSG00000278707	Hs.654605
ENSG00000278709	Hs.628947
ENSG00000278709	Hs.737477
ENSG00000278710	Hs.645532
ENSG00000278710	Hs.654605
ENSG00000278711	Hs.12764
ENSG00000278712	Hs.15580
ENSG00000278713	Hs.745465
ENSG00000278716	Hs.550920
ENSG00000278719	Hs.635771
ENSG00000278723	Hs.645224
ENSG00000278723	Hs.745449
ENSG00000278726	Hs.645532
ENSG00000278726	Hs.654605
ENSG00000278727	Hs.541541
ENSG00000278728	Hs.596605
ENSG00000278728	Hs.597034
ENSG00000278729	Hs.645224
ENSG00000278729	Hs.745449
ENSG00000278730	Hs.591212
ENSG00000278730	Hs.674908
ENSG00000278733	Hs.605009
ENSG00000278737	Hs.540264
ENSG00000278741	Hs.159306
ENSG00000278758	Hs.645532
ENSG00000278758	Hs.654605
ENSG00000278760	Hs.437957
ENSG00000278765	Hs.562712
ENSG00000278766	Hs.708835
ENSG00000278768	Hs.667551
ENSG00000278768	Hs.739461
ENSG00000278769	Hs.437819
ENSG00000278772	Hs.127404
ENSG00000278772	Hs.577960
ENSG00000278780	Hs.729202
ENSG00000278781	Hs.677308
ENSG00000278786	Hs.690615
ENSG00000278789	Hs.369279
ENSG00000278789	Hs.597119
ENSG00000278795	Hs.202680
ENSG00000278801	Hs.510635
ENSG00000278807	Hs.729714
ENSG00000278809	Hs.645532
ENSG00000278809	Hs.654605
ENSG00000278811	Hs.323484
ENSG00000278815	Hs.730529
ENSG00000278816	Hs.565707
ENSG00000278827	Hs.626440
ENSG00000278828	Hs.70937
ENSG00000278831	Hs.598904
ENSG00000278839	Hs.649539
ENSG00000278840	Hs.668655
ENSG00000278843	Hs.380710
ENSG00000278848	Hs.592038
ENSG00000278848	Hs.624982
ENSG00000278848	Hs.706716
ENSG00000278849	Hs.584288
ENSG00000278849	Hs.650194
ENSG00000278849	Hs.743121
ENSG00000278850	Hs.645532
ENSG00000278850	Hs.654605
ENSG00000278856	Hs.645228
ENSG00000278860	Hs.674790
ENSG00000278862	Hs.636514
ENSG00000278863	Hs.684726
ENSG00000278864	Hs.733175
ENSG00000278865	Hs.556137
ENSG00000278867	Hs.618751
ENSG00000278869	Hs.623389
ENSG00000278870	Hs.554541
ENSG00000278874	Hs.544237
ENSG00000278876	Hs.540709
ENSG00000278877	Hs.544252
ENSG00000278881	Hs.689631
ENSG00000278884	Hs.579362
ENSG00000278885	Hs.568200
ENSG00000278886	Hs.666572
ENSG00000278889	Hs.553540
ENSG00000278891	Hs.465065
ENSG00000278894	Hs.544905
ENSG00000278895	Hs.694573
ENSG00000278896	Hs.640232
ENSG00000278896	Hs.739860
ENSG00000278898	Hs.261314
ENSG00000278898	Hs.566806
ENSG00000278899	Hs.604079
ENSG00000278900	Hs.439155
ENSG00000278902	Hs.382845
ENSG00000278905	Hs.640183
ENSG00000278909	Hs.689458
ENSG00000278910	Hs.49768
ENSG00000278911	Hs.638428
ENSG00000278913	Hs.640250
ENSG00000278914	Hs.694579
ENSG00000278915	Hs.608548
ENSG00000278916	Hs.118205
ENSG00000278917	Hs.633400
ENSG00000278917	Hs.76561
ENSG00000278919	Hs.652050
ENSG00000278921	Hs.591264
ENSG00000278922	Hs.731285
ENSG00000278924	Hs.553416
ENSG00000278926	Hs.683957
ENSG00000278927	Hs.570403
ENSG00000278929	Hs.562338
ENSG00000278930	Hs.539356
ENSG00000278932	Hs.153272
ENSG00000278932	Hs.677019
ENSG00000278932	Hs.712310
ENSG00000278932	Hs.721300
ENSG00000278934	Hs.733334
ENSG00000278935	Hs.563615
ENSG00000278936	Hs.742495
ENSG00000278937	Hs.586811
ENSG00000278937	Hs.737541
ENSG00000278942	Hs.742198
ENSG00000278944	Hs.690748
ENSG00000278945	Hs.693529
ENSG00000278946	Hs.624176
ENSG00000278949	Hs.675850
ENSG00000278950	Hs.559076
ENSG00000278950	Hs.562668
ENSG00000278952	Hs.550858
ENSG00000278954	Hs.638456
ENSG00000278955	Hs.580917
ENSG00000278957	Hs.468366
ENSG00000278958	Hs.566303
ENSG00000278959	Hs.583207
ENSG00000278962	Hs.737339
ENSG00000278962	Hs.738723
ENSG00000278965	Hs.635258
ENSG00000278967	Hs.677503
ENSG00000278970	Hs.655606
ENSG00000278972	Hs.689280
ENSG00000278974	Hs.621683
ENSG00000278975	Hs.654714
ENSG00000278978	Hs.681838
ENSG00000278979	Hs.738668
ENSG00000278981	Hs.591708
ENSG00000278982	Hs.524129
ENSG00000278983	Hs.675837
ENSG00000278984	Hs.694476
ENSG00000278985	Hs.671093
ENSG00000278987	Hs.663953
ENSG00000278987	Hs.739518
ENSG00000278989	Hs.586700
ENSG00000278989	Hs.601269
ENSG00000278990	Hs.631465
ENSG00000278991	Hs.672663
ENSG00000278991	Hs.735089
ENSG00000278991	Hs.736003
ENSG00000278992	Hs.658460
ENSG00000278994	Hs.213745
ENSG00000278994	Hs.461576
ENSG00000278996	Hs.426704
ENSG00000278997	Hs.667368
ENSG00000278998	Hs.616685
ENSG00000278999	Hs.636510
ENSG00000279000	Hs.528593
ENSG00000279001	Hs.127905
ENSG00000279002	Hs.544255
ENSG00000279004	Hs.28723
