Ensembl ID	HPA ID
ENSG00000136936	155
ENSG00000136936	30997
ENSG00000136936	56856
ENSG00000136936	CAB000155
ENSG00000136936	HPA030997
ENSG00000136936	HPA056856
ENSG00000136937	42411
ENSG00000136937	49031
ENSG00000136937	HPA042411
ENSG00000136937	HPA049031
ENSG00000136940	21571
ENSG00000136940	21647
ENSG00000136940	26473
ENSG00000136940	CAB026473
ENSG00000136940	HPA021571
ENSG00000136940	HPA021647
ENSG00000136942	6047
ENSG00000136942	HPA006047
ENSG00000136943	17112
ENSG00000136943	CAB017112
ENSG00000136950	22013
ENSG00000136950	HPA022013
ENSG00000136960	23700
ENSG00000136960	HPA023700
ENSG00000136982	23780
ENSG00000136982	24401
ENSG00000136982	HPA023780
ENSG00000136982	HPA024401
ENSG00000136986	16562
ENSG00000136986	HPA016562
ENSG00000136997	10307
ENSG00000136997	84
ENSG00000136997	CAB000084
ENSG00000136997	CAB010307
ENSG00000136999	18449
ENSG00000136999	19684
ENSG00000136999	HPA019684
ENSG00000137033	24426
ENSG00000137033	7057
ENSG00000137033	CAB007057
ENSG00000137033	HPA024426
ENSG00000137038	14585
ENSG00000137038	HPA014585
ENSG00000137040	43748
ENSG00000137040	HPA043748
ENSG00000137054	22527
ENSG00000137054	HPA022527
ENSG00000137055	20994
ENSG00000137055	20996
ENSG00000137055	5035
ENSG00000137055	CAB005035
ENSG00000137055	HPA020994
ENSG00000137055	HPA020996
ENSG00000137070	13162
ENSG00000137070	32830
ENSG00000137070	36652
ENSG00000137070	CAB032830
ENSG00000137070	HPA013162
ENSG00000137070	HPA036652
ENSG00000137073	21684
ENSG00000137073	HPA021684
ENSG00000137074	55545
ENSG00000137074	HPA055545
ENSG00000137075	15853
ENSG00000137075	HPA015853
ENSG00000137076	2006
ENSG00000137076	4748
ENSG00000137076	CAB002006
ENSG00000137076	HPA004748
ENSG00000137077	5067
ENSG00000137077	CAB005067
ENSG00000137078	18506
ENSG00000137078	HPA018506
ENSG00000137080	47557
ENSG00000137080	HPA047557
ENSG00000137090	27850
ENSG00000137090	HPA027850
ENSG00000137094	23818
ENSG00000137094	HPA023818
ENSG00000137100	44905
ENSG00000137100	HPA044905
ENSG00000137101	2505
ENSG00000137101	CAB002505
ENSG00000137103	52130
ENSG00000137103	HPA052130
ENSG00000137106	22971
ENSG00000137106	HPA022971
ENSG00000137124	21037
ENSG00000137124	HPA021037
ENSG00000137133	20961
ENSG00000137133	HPA020961
ENSG00000137135	61299
ENSG00000137135	HPA061299
ENSG00000137142	51354
ENSG00000137142	HPA051354
ENSG00000137145	14917
ENSG00000137145	15096
ENSG00000137145	HPA014917
ENSG00000137145	HPA015096
ENSG00000137154	31153
ENSG00000137154	4027
ENSG00000137154	CAB004027
ENSG00000137154	HPA031153
ENSG00000137161	16560
ENSG00000137161	HPA016560
ENSG00000137166	7176
ENSG00000137166	HPA007176
ENSG00000137171	30168
ENSG00000137171	30169
ENSG00000137171	HPA030168
ENSG00000137171	HPA030169
ENSG00000137177	29253
ENSG00000137177	29254
ENSG00000137177	HPA029253
ENSG00000137177	HPA029254
ENSG00000137185	54512
ENSG00000137185	59951
ENSG00000137185	HPA054512
ENSG00000137185	HPA059951
ENSG00000137193	17040
ENSG00000137193	3941
ENSG00000137193	CAB017040
ENSG00000137193	HPA003941
ENSG00000137197	HPA044730
ENSG00000137198	21476
ENSG00000137198	904
ENSG00000137198	HPA000904
ENSG00000137198	HPA021476
ENSG00000137200	29954
ENSG00000137200	29979
ENSG00000137200	29980
ENSG00000137200	HPA029954
ENSG00000137200	HPA029979
ENSG00000137200	HPA029980
ENSG00000137203	28850
ENSG00000137203	326
ENSG00000137203	56871
ENSG00000137203	CAB000326
ENSG00000137203	HPA028850
ENSG00000137203	HPA056871
ENSG00000137204	30220
ENSG00000137204	HPA030220
ENSG00000137207	14859
ENSG00000137207	HPA014859
ENSG00000137216	29249
ENSG00000137216	29251
ENSG00000137216	HPA029249
ENSG00000137216	HPA029251
ENSG00000137218	30162
ENSG00000137218	30174
ENSG00000137218	HPA030162
ENSG00000137218	HPA030174
ENSG00000137221	30164
ENSG00000137221	30165
ENSG00000137221	30166
ENSG00000137221	HPA030164
ENSG00000137221	HPA030165
ENSG00000137221	HPA030166
ENSG00000137225	18070
ENSG00000137225	30955
ENSG00000137225	CAB018070
ENSG00000137225	HPA030955
ENSG00000137251	35427
ENSG00000137251	HPA035427
ENSG00000137252	54516
ENSG00000137252	HPA054516
ENSG00000137261	15607
ENSG00000137261	HPA015607
ENSG00000137265	13508
ENSG00000137265	2038
ENSG00000137265	2698
ENSG00000137265	CAB013508
ENSG00000137265	HPA002038
ENSG00000137265	HPA002698
ENSG00000137266	14697
ENSG00000137266	HPA014697
ENSG00000137267	15339
ENSG00000137267	43640
ENSG00000137267	46280
ENSG00000137267	CAB015339
ENSG00000137267	HPA043640
ENSG00000137267	HPA046280
ENSG00000137269	31602
ENSG00000137269	31603
ENSG00000137269	31604
ENSG00000137269	HPA031602
ENSG00000137269	HPA031603
ENSG00000137269	HPA031604
ENSG00000137270	11343
ENSG00000137270	HPA011343
ENSG00000137274	36752
ENSG00000137274	HPA036752
ENSG00000137275	10302
ENSG00000137275	15257
ENSG00000137275	CAB010302
ENSG00000137275	HPA015257
ENSG00000137285	43640
ENSG00000137285	46280
ENSG00000137285	HPA043640
ENSG00000137285	HPA046280
ENSG00000137288	39111
ENSG00000137288	HPA039111
ENSG00000137309	32200
ENSG00000137309	CAB032200
ENSG00000137312	1393
ENSG00000137312	7766
ENSG00000137312	CAB007766
ENSG00000137312	HPA001393
ENSG00000137313	HPA044975
ENSG00000137313	HPA050456
ENSG00000137331	19300
ENSG00000137331	43847
ENSG00000137331	CAB019300
ENSG00000137331	HPA043847
ENSG00000137332	CAB010162
ENSG00000137332	CAB025656
ENSG00000137332	HPA057194
ENSG00000137337	6915
ENSG00000137337	HPA006915
ENSG00000137338	7267
ENSG00000137338	HPA007267
ENSG00000137343	46816
ENSG00000137343	50999
ENSG00000137343	HPA046816
ENSG00000137343	HPA050999
ENSG00000137345	HPA021873
ENSG00000137364	19851
ENSG00000137364	HPA019851
ENSG00000137384	HPA047527
ENSG00000137392	10512
ENSG00000137392	HPA010512
ENSG00000137393	46013
ENSG00000137393	CAB046013
ENSG00000137394	HPA043325
ENSG00000137397	HPA046400
ENSG00000137409	15971
ENSG00000137409	HPA015971
ENSG00000137413	31730
ENSG00000137413	31731
ENSG00000137413	31734
ENSG00000137413	HPA031730
ENSG00000137413	HPA031731
ENSG00000137413	HPA031734
ENSG00000137434	51142
ENSG00000137434	HPA051142
ENSG00000137440	4332
ENSG00000137440	HPA004332
ENSG00000137441	39180
ENSG00000137441	HPA039180
ENSG00000137460	8527
ENSG00000137460	HPA008527
ENSG00000137473	37006
ENSG00000137473	HPA037006
ENSG00000137474	28918
ENSG00000137474	34059
ENSG00000137474	CAB034059
ENSG00000137474	HPA028918
ENSG00000137478	38546
ENSG00000137478	HPA038546
ENSG00000137486	3763
ENSG00000137486	CAB003763
ENSG00000137491	20659
ENSG00000137491	HPA020659
ENSG00000137492	8758
ENSG00000137492	HPA008758
ENSG00000137494	39917
ENSG00000137494	HPA039917
ENSG00000137496	25980
ENSG00000137496	CAB025980
ENSG00000137497	19841
ENSG00000137497	19859
ENSG00000137497	29912
ENSG00000137497	HPA019841
ENSG00000137497	HPA019859
ENSG00000137497	HPA029912
ENSG00000137500	11130
ENSG00000137500	11931
ENSG00000137500	HPA011130
ENSG00000137500	HPA011931
ENSG00000137501	39651
ENSG00000137501	HPA039651
ENSG00000137502	54514
ENSG00000137502	HPA054514
ENSG00000137504	21526
ENSG00000137504	HPA021526
ENSG00000137509	17065
ENSG00000137509	HPA017065
ENSG00000137513	26793
ENSG00000137513	HPA026793
ENSG00000137522	46041
ENSG00000137522	HPA046041
ENSG00000137547	44425
ENSG00000137547	HPA044425
ENSG00000137558	30057
ENSG00000137558	6593
ENSG00000137558	HPA006593
ENSG00000137558	HPA030057
ENSG00000137563	19296
ENSG00000137563	25226
ENSG00000137563	CAB019296
ENSG00000137563	HPA025226
ENSG00000137571	25062
ENSG00000137571	HPA025062
ENSG00000137573	54728
ENSG00000137573	HPA054728
ENSG00000137574	25024
ENSG00000137574	29824
ENSG00000137574	HPA025024
ENSG00000137574	HPA029824
ENSG00000137575	12245
ENSG00000137575	23840
ENSG00000137575	CAB012245
ENSG00000137575	HPA023840
ENSG00000137601	20873
ENSG00000137601	40413
ENSG00000137601	HPA020873
ENSG00000137601	HPA040413
ENSG00000137628	46952
ENSG00000137628	HPA046952
ENSG00000137634	42801
ENSG00000137634	HPA042801
ENSG00000137642	11500
ENSG00000137642	31321
ENSG00000137642	CAB011500
ENSG00000137642	HPA031321
ENSG00000137648	6238
ENSG00000137648	HPA006238
ENSG00000137656	38340
ENSG00000137656	38341
ENSG00000137656	HPA038340
ENSG00000137656	HPA038341
ENSG00000137672	45098
ENSG00000137672	HPA045098
ENSG00000137673	25869
ENSG00000137673	CAB025869
ENSG00000137691	38585
ENSG00000137691	HPA038585
ENSG00000137692	50863
ENSG00000137692	HPA050863
ENSG00000137693	9370
ENSG00000137693	CAB009370
ENSG00000137699	20053
ENSG00000137699	HPA020053
ENSG00000137700	38939
ENSG00000137700	38940
ENSG00000137707	38478
ENSG00000137707	HPA038478
ENSG00000137709	19652
ENSG00000137709	HPA019652
ENSG00000137710	263
ENSG00000137710	763
ENSG00000137710	HPA000263
ENSG00000137710	HPA000763
ENSG00000137713	18908
ENSG00000137713	4034
ENSG00000137713	CAB004034
ENSG00000137713	HPA018908
ENSG00000137714	41630
ENSG00000137714	HPA041630
ENSG00000137720	38410
ENSG00000137720	HPA038410
ENSG00000137726	41334
ENSG00000137726	HPA041334
ENSG00000137727	38458
ENSG00000137727	HPA038458
ENSG00000137731	4649
ENSG00000137731	CAB004649
ENSG00000137747	28947
ENSG00000137747	HPA028947
ENSG00000137752	2685
ENSG00000137752	3056
ENSG00000137752	CAB002685
ENSG00000137752	HPA003056
ENSG00000137757	40937
ENSG00000137757	HPA040937
ENSG00000137760	38725
ENSG00000137760	HPA038725
ENSG00000137764	22094
ENSG00000137764	27347
ENSG00000137764	27755
ENSG00000137764	CAB022094
ENSG00000137764	HPA027347
ENSG00000137764	HPA027755
ENSG00000137766	41516
ENSG00000137766	HPA041516
ENSG00000137767	17079
ENSG00000137767	41589
ENSG00000137767	HPA017079
ENSG00000137767	HPA041589
ENSG00000137770	40763
ENSG00000137770	HPA040763
ENSG00000137776	40256
ENSG00000137776	40381
ENSG00000137776	HPA040256
ENSG00000137776	HPA040381
ENSG00000137801	33678
ENSG00000137801	CAB033678
ENSG00000137802	30832
ENSG00000137802	HPA030832
ENSG00000137804	42904
ENSG00000137804	HPA042904
ENSG00000137806	39933
ENSG00000137806	40064
ENSG00000137806	HPA039933
ENSG00000137806	HPA040064
ENSG00000137807	10414
ENSG00000137807	45208
ENSG00000137807	CAB010414
ENSG00000137807	HPA045208
ENSG00000137809	51813
ENSG00000137809	HPA051813
ENSG00000137812	26624
ENSG00000137812	49647
ENSG00000137812	HPA026624
ENSG00000137812	HPA049647
ENSG00000137814	39965
ENSG00000137814	HPA039965
ENSG00000137815	6714
ENSG00000137815	HPA006714
ENSG00000137817	26991
ENSG00000137817	HPA026991
ENSG00000137818	3368
ENSG00000137818	HPA003368
ENSG00000137819	16507
ENSG00000137819	HPA016507
ENSG00000137821	15596
ENSG00000137821	HPA015596
ENSG00000137822	43212
ENSG00000137822	HPA043212
ENSG00000137824	9975
ENSG00000137824	HPA009975
ENSG00000137825	40454
ENSG00000137825	HPA040454
ENSG00000137831	41412
ENSG00000137831	HPA041412
ENSG00000137841	9443
ENSG00000137841	CAB009443
ENSG00000137842	44461
ENSG00000137842	HPA044461
ENSG00000137843	31124
ENSG00000137843	HPA031124
ENSG00000137845	1709
ENSG00000137845	CAB001709
ENSG00000137857	23544
ENSG00000137857	HPA023544
ENSG00000137860	46068
ENSG00000137860	HPA046068
ENSG00000137868	40839
ENSG00000137868	HPA040839
ENSG00000137869	355
ENSG00000137869	51194
ENSG00000137869	CAB000355
ENSG00000137869	HPA051194
ENSG00000137871	30233
ENSG00000137871	HPA030233
ENSG00000137872	43109
ENSG00000137872	HPA043109
ENSG00000137875	42222
ENSG00000137875	HPA042222
ENSG00000137878	39827
ENSG00000137878	HPA039827
ENSG00000137880	46258
ENSG00000137880	HPA046258
ENSG00000137936	14858
ENSG00000137936	HPA014858
ENSG00000137941	52249
ENSG00000137941	HPA052249
ENSG00000137944	26538
ENSG00000137944	27168
ENSG00000137944	HPA026538
ENSG00000137944	HPA027168
ENSG00000137947	61626
ENSG00000137947	HPA061626
ENSG00000137948	12237
ENSG00000137948	15283
ENSG00000137948	CAB012237
ENSG00000137948	HPA015283
ENSG00000137955	26585
ENSG00000137955	27167
ENSG00000137955	HPA026585
ENSG00000137955	HPA027167
ENSG00000137959	53247
ENSG00000137959	HPA053247
ENSG00000137960	51212
ENSG00000137960	HPA051212
ENSG00000137962	26534
ENSG00000137962	HPA026534
ENSG00000137965	27148
ENSG00000137965	43858
ENSG00000137965	HPA027148
ENSG00000137965	HPA043858
ENSG00000137968	47455
ENSG00000137968	51011
ENSG00000137968	HPA047455
ENSG00000137968	HPA051011
ENSG00000137975	47192
ENSG00000137975	HPA047192
ENSG00000137992	26481
ENSG00000137992	26485
ENSG00000137992	26533
ENSG00000137992	HPA026481
ENSG00000137992	HPA026485
ENSG00000137992	HPA026533
ENSG00000137996	27982
ENSG00000137996	28151
ENSG00000137996	HPA027982
ENSG00000137996	HPA028151
ENSG00000138002	44893
ENSG00000138002	HPA044893
ENSG00000138028	8241
ENSG00000138028	HPA008241
ENSG00000138029	37539
ENSG00000138029	HPA037539
ENSG00000138030	7040
ENSG00000138030	HPA007040
ENSG00000138031	10223
ENSG00000138031	51172
ENSG00000138031	CAB010223
ENSG00000138031	HPA051172
ENSG00000138032	16745
ENSG00000138032	HPA016745
ENSG00000138035	34602
ENSG00000138035	34603
ENSG00000138035	HPA034602
ENSG00000138035	HPA034603
ENSG00000138039	9814
ENSG00000138039	CAB009814
ENSG00000138050	43042
ENSG00000138050	HPA043042
ENSG00000138061	CAB011705
ENSG00000138061	HPA026863
ENSG00000138069	5331
ENSG00000138069	CAB005331
ENSG00000138071	15050
ENSG00000138071	5083
ENSG00000138071	CAB005083
ENSG00000138071	HPA015050
ENSG00000138073	13582
ENSG00000138073	14133
ENSG00000138073	HPA013582
ENSG00000138073	HPA014133
ENSG00000138074	36958
ENSG00000138074	HPA036958
ENSG00000138075	16514
ENSG00000138075	HPA016514
ENSG00000138078	63238
ENSG00000138078	HPA063238
ENSG00000138079	38360
ENSG00000138079	HPA038360
ENSG00000138080	2822
ENSG00000138080	HPA002822
ENSG00000138081	2690
ENSG00000138081	HPA002690
ENSG00000138085	51353
ENSG00000138085	HPA051353
ENSG00000138092	52458
ENSG00000138092	HPA052458
ENSG00000138095	36408
ENSG00000138095	36409
ENSG00000138095	HPA036408
ENSG00000138095	HPA036409
ENSG00000138100	19690
ENSG00000138100	HPA019690
ENSG00000138107	37193
ENSG00000138107	CAB037193
ENSG00000138109	15066
ENSG00000138109	16123
ENSG00000138109	CAB016123
ENSG00000138109	HPA015066
ENSG00000138111	18031
ENSG00000138111	HPA018031
ENSG00000138115	13547
ENSG00000138115	13970
ENSG00000138115	15066
ENSG00000138115	HPA013547
ENSG00000138115	HPA013970
ENSG00000138115	HPA015066
ENSG00000138119	14245
ENSG00000138119	HPA014245
ENSG00000138131	33876
ENSG00000138131	37609
ENSG00000138131	CAB033876
ENSG00000138131	HPA037609
ENSG00000138134	40202
ENSG00000138134	HPA040202
ENSG00000138136	2086
ENSG00000138136	HPA002086
ENSG00000138138	37569
ENSG00000138138	HPA037569
ENSG00000138152	40529
ENSG00000138152	HPA040529
ENSG00000138160	10568
ENSG00000138160	17617
ENSG00000138160	6916
ENSG00000138160	CAB017617
ENSG00000138160	HPA006916
ENSG00000138160	HPA010568
ENSG00000138162	31020
ENSG00000138162	31021
ENSG00000138162	HPA031020
ENSG00000138162	HPA031021
ENSG00000138166	55143
ENSG00000138166	HPA055143
ENSG00000138172	14706
ENSG00000138172	HPA014706
ENSG00000138175	36292
ENSG00000138175	HPA036292
ENSG00000138180	23430
ENSG00000138180	HPA023430
ENSG00000138182	31263
ENSG00000138182	50214
ENSG00000138182	HPA031263
ENSG00000138182	HPA050214
ENSG00000138185	14067
ENSG00000138185	2494
ENSG00000138185	CAB002494
ENSG00000138185	HPA014067
ENSG00000138190	36285
ENSG00000138190	HPA036285
ENSG00000138193	15597
ENSG00000138193	15598
ENSG00000138193	HPA015597
ENSG00000138193	HPA015598
ENSG00000138207	1641
ENSG00000138207	4555
ENSG00000138207	CAB004555
ENSG00000138207	HPA001641
ENSG00000138231	35365
ENSG00000138231	HPA035365
ENSG00000138246	36923
ENSG00000138246	HPA036923
ENSG00000138279	4312
ENSG00000138279	CAB004312
ENSG00000138286	39189
ENSG00000138286	39859
ENSG00000138286	HPA039189
ENSG00000138286	HPA039859
ENSG00000138303	38038
ENSG00000138303	HPA038038
ENSG00000138308	57745
ENSG00000138308	59562
ENSG00000138308	HPA057745
ENSG00000138308	HPA059562
ENSG00000138311	52446
ENSG00000138311	HPA052446
ENSG00000138315	52448
ENSG00000138315	HPA052448
ENSG00000138316	34605
ENSG00000138316	HPA034605
ENSG00000138326	3364
ENSG00000138326	HPA003364
ENSG00000138336	14886
ENSG00000138336	19032
ENSG00000138336	CAB014886
ENSG00000138336	HPA019032
ENSG00000138346	37487
ENSG00000138346	HPA037487
ENSG00000138347	36298
ENSG00000138347	HPA036298
ENSG00000138356	40199
ENSG00000138356	40215
ENSG00000138356	HPA040199
ENSG00000138356	HPA040215
ENSG00000138363	13462
ENSG00000138363	21012
ENSG00000138363	CAB013462
ENSG00000138363	HPA021012
ENSG00000138375	20337
ENSG00000138375	HPA020337
ENSG00000138376	34106
ENSG00000138376	44864
ENSG00000138376	CAB034106
ENSG00000138376	HPA044864
ENSG00000138378	13108
ENSG00000138378	1860
ENSG00000138378	CAB013108
ENSG00000138378	HPA001860
ENSG00000138379	9963
ENSG00000138379	CAB009963
ENSG00000138380	34557
ENSG00000138380	HPA034557
ENSG00000138381	36133
ENSG00000138381	HPA036133
ENSG00000138382	38223
ENSG00000138382	HPA038223
ENSG00000138385	12385
ENSG00000138385	17287
ENSG00000138385	4643
ENSG00000138385	CAB004643
ENSG00000138385	HPA012385
ENSG00000138385	HPA017287
ENSG00000138386	2738
ENSG00000138386	HPA002738
ENSG00000138395	15786
ENSG00000138395	HPA015786
ENSG00000138398	21788
ENSG00000138398	HPA021788
ENSG00000138399	43719
ENSG00000138399	HPA043719
ENSG00000138400	34741
ENSG00000138400	HPA034741
ENSG00000138411	34609
ENSG00000138411	44858
ENSG00000138411	HPA034609
ENSG00000138411	HPA044858
ENSG00000138413	33218
ENSG00000138413	35248
ENSG00000138413	57936
ENSG00000138413	62556
ENSG00000138413	CAB033218
ENSG00000138413	CAB062556
ENSG00000138413	HPA035248
ENSG00000138413	HPA057936
ENSG00000138430	35790
ENSG00000138430	HPA035790
ENSG00000138433	15784
ENSG00000138433	HPA015784
ENSG00000138434	34665
ENSG00000138434	39989
ENSG00000138434	HPA034665
ENSG00000138434	HPA039989
ENSG00000138435	10902
ENSG00000138435	CAB010902
ENSG00000138439	3229
ENSG00000138439	HPA003229
ENSG00000138442	36389
ENSG00000138442	HPA036389
ENSG00000138448	2499
ENSG00000138448	4856
ENSG00000138448	CAB002499
ENSG00000138448	HPA004856
ENSG00000138459	35519
ENSG00000138459	HPA035519
ENSG00000138468	27259
ENSG00000138468	HPA027259
ENSG00000138472	41597
ENSG00000138472	HPA041597
ENSG00000138495	42226
ENSG00000138495	48158
ENSG00000138495	HPA042226
ENSG00000138495	HPA048158
ENSG00000138587	39975
ENSG00000138587	40382
ENSG00000138587	HPA039975
ENSG00000138587	HPA040382
ENSG00000138592	4869
ENSG00000138592	HPA004869
ENSG00000138593	39875
ENSG00000138593	HPA039875
ENSG00000138594	1849
ENSG00000138594	HPA001849
ENSG00000138600	36062
ENSG00000138600	HPA036062
ENSG00000138604	40481
ENSG00000138604	48216
ENSG00000138604	HPA040481
ENSG00000138604	HPA048216
ENSG00000138606	46113
ENSG00000138606	HPA046113
ENSG00000138614	40255
ENSG00000138614	40651
ENSG00000138614	HPA040255
ENSG00000138614	HPA040651
ENSG00000138615	3195
ENSG00000138615	HPA003195
ENSG00000138617	17081
ENSG00000138617	HPA017081
ENSG00000138621	45667
ENSG00000138621	HPA045667
ENSG00000138623	42273
ENSG00000138623	HPA042273
ENSG00000138629	40423
ENSG00000138629	HPA040423
ENSG00000138639	14288
ENSG00000138639	HPA014288
ENSG00000138640	38109
ENSG00000138640	HPA038109
ENSG00000138641	39170
ENSG00000138641	HPA039170
ENSG00000138642	35846
ENSG00000138642	HPA035846
ENSG00000138646	43929
ENSG00000138646	HPA043929
ENSG00000138650	11220
ENSG00000138650	HPA011220
ENSG00000138653	11129
ENSG00000138653	HPA011129
ENSG00000138658	30704
ENSG00000138658	30706
ENSG00000138660	35863
ENSG00000138660	HPA035863
ENSG00000138663	36894
ENSG00000138663	42828
ENSG00000138663	HPA036894
ENSG00000138663	HPA042828
ENSG00000138668	4911
ENSG00000138668	HPA004911
ENSG00000138669	18739
ENSG00000138669	7386
ENSG00000138669	CAB018739
ENSG00000138669	HPA007386
ENSG00000138670	44574
ENSG00000138670	HPA044574
ENSG00000138674	5457
ENSG00000138674	HPA005457
ENSG00000138675	10313
ENSG00000138675	CAB010313
ENSG00000138678	29414
ENSG00000138678	33749
ENSG00000138678	CAB033749
ENSG00000138678	HPA029414
ENSG00000138685	125
ENSG00000138685	CAB000125
ENSG00000138686	44592
ENSG00000138686	HPA044592
ENSG00000138688	38076
ENSG00000138688	HPA038076
ENSG00000138696	46821
ENSG00000138696	9634
ENSG00000138696	CAB009634
ENSG00000138696	HPA046821
ENSG00000138698	19060
ENSG00000138698	HPA019060
ENSG00000138709	36280
ENSG00000138709	HPA036280
ENSG00000138722	35769
ENSG00000138722	HPA035769
ENSG00000138735	12873
ENSG00000138735	4729
ENSG00000138735	HPA004729
ENSG00000138735	HPA012873
ENSG00000138738	51406
ENSG00000138738	HPA051406
ENSG00000138741	37969
ENSG00000138741	HPA037969
ENSG00000138744	26135
ENSG00000138744	CAB026135
ENSG00000138750	35929
ENSG00000138750	HPA035929
ENSG00000138756	26436
ENSG00000138756	26451
ENSG00000138756	26501
ENSG00000138756	HPA026436
ENSG00000138756	HPA026451
ENSG00000138756	HPA026501
ENSG00000138757	18304
ENSG00000138757	18425
ENSG00000138757	HPA018304
ENSG00000138757	HPA018425
ENSG00000138758	3459
ENSG00000138758	5665
ENSG00000138758	HPA003459
ENSG00000138758	HPA005665
ENSG00000138759	11281
ENSG00000138759	HPA011281
ENSG00000138760	15415
ENSG00000138760	18014
ENSG00000138760	CAB015415
ENSG00000138760	HPA018014
ENSG00000138764	34684
ENSG00000138764	HPA034684
ENSG00000138767	42688
ENSG00000138767	HPA042688
ENSG00000138768	10108
ENSG00000138768	38282
ENSG00000138768	38283
ENSG00000138768	CAB010108
ENSG00000138768	HPA038282
ENSG00000138768	HPA038283
ENSG00000138769	40672
ENSG00000138769	HPA040672
ENSG00000138771	47784
ENSG00000138771	HPA047784
ENSG00000138772	13398
ENSG00000138772	13431
ENSG00000138772	HPA013398
ENSG00000138772	HPA013431
ENSG00000138777	31671
ENSG00000138777	HPA031671
ENSG00000138778	42294
ENSG00000138778	HPA042294
ENSG00000138780	46160
ENSG00000138780	HPA046160
ENSG00000138785	35772
ENSG00000138785	HPA035772
ENSG00000138792	5128
ENSG00000138792	HPA005128
ENSG00000138794	11337
ENSG00000138794	24303
ENSG00000138794	3775
ENSG00000138794	CAB003775
ENSG00000138794	HPA011337
ENSG00000138794	HPA024303
ENSG00000138795	19405
ENSG00000138795	2087
ENSG00000138795	CAB019405
ENSG00000138795	HPA002087
ENSG00000138796	39588
ENSG00000138796	43888
ENSG00000138796	HPA039588
ENSG00000138796	HPA043888
ENSG00000138798	17843
ENSG00000138798	CAB017843
ENSG00000138801	49781
ENSG00000138801	HPA049781
ENSG00000138802	38181
ENSG00000138802	HPA038181
ENSG00000138813	60374
ENSG00000138813	60564
ENSG00000138813	HPA060374
ENSG00000138813	HPA060564
ENSG00000138814	12778
ENSG00000138814	18581
ENSG00000138814	CAB018581
ENSG00000138814	HPA012778
ENSG00000138821	38832
ENSG00000138821	38833
ENSG00000138821	HPA038832
ENSG00000138821	HPA038833
ENSG00000138823	54862
ENSG00000138823	HPA054862
ENSG00000138829	12853
ENSG00000138829	26401
ENSG00000138829	CAB026401
ENSG00000138829	HPA012853
ENSG00000138834	5580
ENSG00000138834	CAB005580
ENSG00000138835	32507
ENSG00000138835	CAB032507
ENSG00000138867	22786
ENSG00000138867	HPA022786
ENSG00000138892	16882
ENSG00000138892	HPA016882
ENSG00000138942	48329
ENSG00000138942	HPA048329
ENSG00000138944	51178
ENSG00000138944	HPA051178
ENSG00000138964	31834
ENSG00000138964	HPA031834
ENSG00000139044	11404
ENSG00000139044	HPA011404
ENSG00000139055	39636
ENSG00000139055	HPA039636
ENSG00000139083	264
ENSG00000139083	HPA000264
ENSG00000139112	51386
ENSG00000139112	HPA051386
ENSG00000139116	22079
ENSG00000139116	CAB022079
ENSG00000139117	38600
ENSG00000139117	HPA038600
ENSG00000139131	38721
ENSG00000139131	HPA038721
ENSG00000139132	39235
ENSG00000139132	HPA039235
ENSG00000139133	43329
ENSG00000139133	HPA043329
ENSG00000139146	38167
ENSG00000139146	HPA038167
ENSG00000139154	20893
ENSG00000139154	22282
ENSG00000139154	HPA020893
ENSG00000139154	HPA022282
ENSG00000139155	35586
ENSG00000139155	HPA035586
ENSG00000139160	39024
ENSG00000139160	HPA039024
ENSG00000139163	10712
ENSG00000139163	29407
ENSG00000139163	HPA010712
ENSG00000139163	HPA029407
ENSG00000139168	38864
ENSG00000139168	HPA038864
ENSG00000139173	46223
ENSG00000139173	HPA046223
ENSG00000139174	1379
ENSG00000139174	50037
ENSG00000139174	HPA001379
ENSG00000139174	HPA050037
ENSG00000139178	11338
ENSG00000139178	HPA011338
ENSG00000139180	42268
ENSG00000139180	HPA042268
ENSG00000139182	46913
ENSG00000139182	HPA046913
ENSG00000139187	51403
ENSG00000139187	HPA051403
ENSG00000139190	16119
ENSG00000139190	2779
ENSG00000139190	CAB002779
ENSG00000139190	CAB016119
ENSG00000139192	39545
ENSG00000139192	HPA039545
ENSG00000139193	2420
ENSG00000139193	CAB002420
ENSG00000139194	38723
ENSG00000139194	HPA038723
ENSG00000139197	39259
ENSG00000139197	39260
ENSG00000139197	HPA039259
ENSG00000139197	HPA039260
ENSG00000139200	10631
ENSG00000139200	HPA010631
ENSG00000139209	38910
ENSG00000139209	HPA038910
ENSG00000139211	54004
ENSG00000139211	HPA054004
ENSG00000139218	38862
ENSG00000139218	45456
ENSG00000139218	46345
ENSG00000139218	HPA038862
ENSG00000139218	HPA045456
ENSG00000139218	HPA046345
ENSG00000139219	2214
ENSG00000139219	45939
ENSG00000139219	CAB002214
ENSG00000139219	HPA045939
ENSG00000139220	40724
ENSG00000139220	HPA040724
ENSG00000139263	10773
ENSG00000139263	HPA010773
ENSG00000139269	16843
ENSG00000139269	HPA016843
ENSG00000139278	11014
ENSG00000139278	HPA011014
ENSG00000139287	46274
ENSG00000139287	HPA046274
ENSG00000139289	16160
ENSG00000139289	19000
ENSG00000139289	CAB016160
ENSG00000139289	HPA019000
ENSG00000139291	16830
ENSG00000139291	HPA016830
ENSG00000139292	12530
ENSG00000139292	HPA012530
ENSG00000139318	17566
