Ensembl ID	PDB ID
ENSG00000139719	4BX9
ENSG00000139780	4MTL
ENSG00000139793	2E5S
ENSG00000139793	2RPP
ENSG00000139797	2CSY
ENSG00000139842	2HYE
ENSG00000139842	4A0K
ENSG00000139890	3CBQ
ENSG00000139910	1DT4
ENSG00000139910	2ANN
ENSG00000139910	2ANR
ENSG00000139921	1X5E
ENSG00000139946	3EGA
ENSG00000139946	3EGB
ENSG00000139990	3I89
ENSG00000140009	1L2J
ENSG00000140009	1NDE
ENSG00000140009	1QKM
ENSG00000140009	1U3Q
ENSG00000140009	1U3R
ENSG00000140009	1U3S
ENSG00000140009	1U9E
ENSG00000140009	1X76
ENSG00000140009	1X78
ENSG00000140009	1X7B
ENSG00000140009	1X7J
ENSG00000140009	1YY4
ENSG00000140009	1YYE
ENSG00000140009	1ZAF
ENSG00000140009	2FSZ
ENSG00000140009	2GIU
ENSG00000140009	2I0G
ENSG00000140009	2JJ3
ENSG00000140009	2NV7
ENSG00000140009	2QTU
ENSG00000140009	2YJD
ENSG00000140009	2YLY
ENSG00000140009	2Z4B
ENSG00000140009	3OLL
ENSG00000140009	3OLS
ENSG00000140009	3OMO
ENSG00000140009	3OMP
ENSG00000140009	3OMQ
ENSG00000140009	4J24
ENSG00000140009	4J26
ENSG00000140022	2JXC
ENSG00000140043	2VNA
ENSG00000140043	2W4Q
ENSG00000140043	2W98
ENSG00000140043	2ZB4
ENSG00000140043	2ZB7
ENSG00000140043	2ZB8
ENSG00000140093	3F1S
ENSG00000140093	3H5C
ENSG00000140093	4AFX
ENSG00000140093	4AJU
ENSG00000140105	1O5T
ENSG00000140105	1R6T
ENSG00000140105	1R6U
ENSG00000140105	1ULH
ENSG00000140105	2AKE
ENSG00000140105	2AZX
ENSG00000140105	2DR2
ENSG00000140105	2QUH
ENSG00000140105	2QUI
ENSG00000140105	2QUJ
ENSG00000140105	2QUK
ENSG00000140262	2KNH
ENSG00000140262	4JOL
ENSG00000140263	1PL6
ENSG00000140263	1PL7
ENSG00000140263	1PL8
ENSG00000140287	4E1O
ENSG00000140307	1NVP
ENSG00000140319	1E8O
ENSG00000140319	1E8S
ENSG00000140319	1RY1
ENSG00000140350	2JE0
ENSG00000140350	2JE1
ENSG00000140367	1ZUO
ENSG00000140368	2DIL
ENSG00000140374	1EFV
ENSG00000140374	1T9G
ENSG00000140374	2A1T
ENSG00000140374	2A1U
ENSG00000140379	2VM6
ENSG00000140379	3I1H
ENSG00000140379	3MQP
ENSG00000140395	3OW8
ENSG00000140396	1GWQ
ENSG00000140396	1GWR
ENSG00000140396	1M2Z
ENSG00000140396	1MV9
ENSG00000140396	1MVC
ENSG00000140396	1MZN
ENSG00000140396	1P93
ENSG00000140396	1T63
ENSG00000140396	1T65
ENSG00000140396	1UHL
ENSG00000140396	1YOK
ENSG00000140396	1ZDT
ENSG00000140396	1ZDU
ENSG00000140396	1ZKY
ENSG00000140396	2AO6
ENSG00000140396	2B1V
ENSG00000140396	2B1Z
ENSG00000140396	2B23
ENSG00000140396	2FAI
ENSG00000140396	2G44
ENSG00000140396	2G5O
ENSG00000140396	2P15
ENSG00000140396	2P1T
ENSG00000140396	2P1U
ENSG00000140396	2P1V
ENSG00000140396	2Q7J
ENSG00000140396	2Q7L
ENSG00000140396	2ZXZ
ENSG00000140396	2ZY0
ENSG00000140396	3A9E
ENSG00000140396	3CLD
ENSG00000140396	3DZU
ENSG00000140396	3DZY
ENSG00000140396	3E00
ENSG00000140396	3E7C
ENSG00000140396	3E94
ENSG00000140396	3ERD
ENSG00000140396	3FUG
ENSG00000140396	3GN8
ENSG00000140396	3K22
ENSG00000140396	3K23
ENSG00000140396	3KWY
ENSG00000140396	3KYT
ENSG00000140396	3L0E
ENSG00000140396	3L0J
ENSG00000140396	3L0L
ENSG00000140396	3O1D
ENSG00000140396	3O1E
ENSG00000140396	3OAP
ENSG00000140396	3OZJ
ENSG00000140396	3PCU
ENSG00000140396	3PLZ
ENSG00000140396	3Q95
ENSG00000140396	3Q97
ENSG00000140396	3R5M
ENSG00000140396	3UP0
ENSG00000140396	3UP3
ENSG00000140396	4CSJ
ENSG00000140396	4DOS
ENSG00000140396	4E2J
ENSG00000140396	4FHH
ENSG00000140396	4FHI
ENSG00000140396	4IA1
ENSG00000140396	4IA2
ENSG00000140396	4IA3
ENSG00000140396	4IA7
ENSG00000140396	4IQR
ENSG00000140396	4IU7
ENSG00000140396	4IUI
ENSG00000140396	4IV2
ENSG00000140396	4IV4
ENSG00000140396	4IVW
ENSG00000140396	4IVY
ENSG00000140396	4IW6
ENSG00000140396	4IW8
ENSG00000140396	4IWC
ENSG00000140396	4IWF
ENSG00000140396	4K4J
ENSG00000140396	4K6I
ENSG00000140396	4M8E
ENSG00000140396	4M8H
ENSG00000140396	4NIE
ENSG00000140396	4NQA
ENSG00000140396	4P6W
ENSG00000140396	4P6X
ENSG00000140396	4PP6
ENSG00000140396	4PPP
ENSG00000140396	4PPS
ENSG00000140398	1TDH
ENSG00000140398	4NRV
ENSG00000140443	1IGR
ENSG00000140443	1JQH
ENSG00000140443	1K3A
ENSG00000140443	1M7N
ENSG00000140443	1P4O
ENSG00000140443	2OJ9
ENSG00000140443	2ZM3
ENSG00000140443	3D94
ENSG00000140443	3F5P
ENSG00000140443	3I81
ENSG00000140443	3LVP
ENSG00000140443	3LW0
ENSG00000140443	3NW5
ENSG00000140443	3NW6
ENSG00000140443	3NW7
ENSG00000140443	3O23
ENSG00000140443	3QQU
ENSG00000140459	3N9Y
ENSG00000140459	3N9Z
ENSG00000140459	3NA0
ENSG00000140459	3NA1
ENSG00000140464	1BOR
ENSG00000140465	4I8V
ENSG00000140488	2DGQ
ENSG00000140505	2HI4
ENSG00000140519	3HD6
ENSG00000140521	3IKM
ENSG00000140522	1XGG
ENSG00000140522	1XGH
ENSG00000140522	3HX3
ENSG00000140522	3HY5
ENSG00000140522	4CIZ
ENSG00000140522	4CJ6
ENSG00000140538	1WWC
ENSG00000140538	3V5Q
ENSG00000140553	2DBA
ENSG00000140563	2EP6
ENSG00000140564	4OMC
ENSG00000140564	4OMD
ENSG00000140575	1X0H
ENSG00000140575	2RR8
ENSG00000140575	3FAY
ENSG00000140575	3I6X
ENSG00000140600	2EW3
ENSG00000140600	2Z0V
ENSG00000140632	2UYY
ENSG00000140632	4GUR
ENSG00000140632	4GUS
ENSG00000140632	4GUT
ENSG00000140632	4GUU
ENSG00000140632	4HSU
ENSG00000140650	2AMY
ENSG00000140650	2Q4R
ENSG00000140678	1N3Y
ENSG00000140678	2LUV
ENSG00000140678	3K6S
ENSG00000140678	3K71
ENSG00000140678	3K72
ENSG00000140678	4NEH
ENSG00000140678	4NEN
ENSG00000140694	2A1R
ENSG00000140694	2A1S
ENSG00000140694	3CTR
ENSG00000140718	3LFM
ENSG00000140718	4IDZ
ENSG00000140718	4IE0
ENSG00000140718	4IE4
ENSG00000140718	4IE5
ENSG00000140718	4IE6
ENSG00000140718	4IE7
ENSG00000140830	1XBS
ENSG00000140830	3GIX
ENSG00000140830	4IN0
ENSG00000140836	2DA1
ENSG00000140836	2DA2
ENSG00000140836	2DA3
ENSG00000140859	2H58
ENSG00000140941	1V49
ENSG00000140941	2LUE
ENSG00000140941	2ZJD
ENSG00000140941	3VTU
ENSG00000140941	3VTV
ENSG00000140941	3VTW
ENSG00000140941	3WAO
ENSG00000140945	2V37
ENSG00000140988	3J3A
ENSG00000140992	1H1W
ENSG00000140992	1OKY
ENSG00000140992	1OKZ
ENSG00000140992	1UU3
ENSG00000140992	1UU7
ENSG00000140992	1UU8
ENSG00000140992	1UU9
ENSG00000140992	1UVR
ENSG00000140992	1W1D
ENSG00000140992	1W1G
ENSG00000140992	1W1H
ENSG00000140992	1Z5M
ENSG00000140992	2BIY
ENSG00000140992	2PE0
ENSG00000140992	2PE1
ENSG00000140992	2PE2
ENSG00000140992	2R7B
ENSG00000140992	2VKI
ENSG00000140992	2XCH
ENSG00000140992	2XCK
ENSG00000140992	3H9O
ENSG00000140992	3HRC
ENSG00000140992	3HRF
ENSG00000140992	3ION
ENSG00000140992	3IOP
ENSG00000140992	3NAX
ENSG00000140992	3NAY
ENSG00000140992	3NUN
ENSG00000140992	3NUS
ENSG00000140992	3NUU
ENSG00000140992	3NUY
ENSG00000140992	3ORX
ENSG00000140992	3ORZ
ENSG00000140992	3OTU
ENSG00000140992	3PWY
ENSG00000140992	3QC4
ENSG00000140992	3QCQ
ENSG00000140992	3QCS
ENSG00000140992	3QCX
ENSG00000140992	3QCY
ENSG00000140992	3QD0
ENSG00000140992	3QD3
ENSG00000140992	3QD4
ENSG00000140992	3RCJ
ENSG00000140992	3RWP
ENSG00000140992	3RWQ
ENSG00000140992	3SC1
ENSG00000140992	4A06
ENSG00000140992	4A07
ENSG00000140992	4AW0
ENSG00000140992	4AW1
ENSG00000141012	4FDI
ENSG00000141012	4FDJ
ENSG00000141027	2EQR
ENSG00000141027	3H52
ENSG00000141027	3KMZ
ENSG00000141027	3N00
ENSG00000141027	4II6
ENSG00000141127	2JI4
ENSG00000141179	1LN1
ENSG00000141179	1LN2
ENSG00000141179	1LN3
ENSG00000141198	3RRU
ENSG00000141232	2D5R
ENSG00000141232	2Z15
ENSG00000141293	1U5D
ENSG00000141298	2NT2
ENSG00000141367	2XZG
ENSG00000141367	4G55
ENSG00000141378	1Q7S
ENSG00000141385	2LNA
ENSG00000141401	2CZH
ENSG00000141401	2CZI
ENSG00000141401	2CZK
ENSG00000141401	2DDK
ENSG00000141401	2FVZ
ENSG00000141425	4JXT
ENSG00000141425	4NAC
ENSG00000141433	1GEA
ENSG00000141433	2D2P
ENSG00000141433	2JOD
ENSG00000141434	4GWM
ENSG00000141434	4GWN
ENSG00000141441	2DKZ
ENSG00000141458	3GKH
ENSG00000141458	3GKI
ENSG00000141458	3GKJ
ENSG00000141504	2BEI
ENSG00000141504	2Q4V
ENSG00000141505	1DV8
ENSG00000141510	1A1U
ENSG00000141510	1AIE
ENSG00000141510	1C26
ENSG00000141510	1DT7
ENSG00000141510	1GZH
ENSG00000141510	1H26
ENSG00000141510	1HS5
ENSG00000141510	1JSP
ENSG00000141510	1KZY
ENSG00000141510	1MA3
ENSG00000141510	1OLG
ENSG00000141510	1OLH
ENSG00000141510	1PES
ENSG00000141510	1PET
ENSG00000141510	1SAE
ENSG00000141510	1SAF
ENSG00000141510	1SAK
ENSG00000141510	1SAL
ENSG00000141510	1TSR
ENSG00000141510	1TUP
ENSG00000141510	1UOL
ENSG00000141510	1XQH
ENSG00000141510	1YC5
ENSG00000141510	1YCQ
ENSG00000141510	1YCR
ENSG00000141510	1YCS
ENSG00000141510	2AC0
ENSG00000141510	2ADY
ENSG00000141510	2AHI
ENSG00000141510	2ATA
ENSG00000141510	2B3G
ENSG00000141510	2BIM
ENSG00000141510	2BIN
ENSG00000141510	2BIO
ENSG00000141510	2BIP
ENSG00000141510	2BIQ
ENSG00000141510	2F1X
ENSG00000141510	2FEJ
ENSG00000141510	2FOJ
ENSG00000141510	2FOO
ENSG00000141510	2GS0
ENSG00000141510	2H1L
ENSG00000141510	2H2D
ENSG00000141510	2H2F
ENSG00000141510	2H4F
ENSG00000141510	2H4H
ENSG00000141510	2H4J
ENSG00000141510	2H59
ENSG00000141510	2J0Z
ENSG00000141510	2J10
ENSG00000141510	2J11
ENSG00000141510	2J1W
ENSG00000141510	2J1X
ENSG00000141510	2J1Y
ENSG00000141510	2J1Z
ENSG00000141510	2J20
ENSG00000141510	2J21
ENSG00000141510	2K8F
ENSG00000141510	2L14
ENSG00000141510	2LY4
ENSG00000141510	2MEJ
ENSG00000141510	2OCJ
ENSG00000141510	2PCX
ENSG00000141510	2VUK
ENSG00000141510	2WGX
ENSG00000141510	2X0U
ENSG00000141510	2X0V
ENSG00000141510	2X0W
ENSG00000141510	2XWR
ENSG00000141510	2YBG
ENSG00000141510	2YDR
ENSG00000141510	2Z5S
ENSG00000141510	2Z5T
ENSG00000141510	3D05
ENSG00000141510	3D06
ENSG00000141510	3D07
ENSG00000141510	3D08
ENSG00000141510	3D09
ENSG00000141510	3D0A
ENSG00000141510	3DAB
ENSG00000141510	3DAC
ENSG00000141510	3IGK
ENSG00000141510	3IGL
ENSG00000141510	3KMD
ENSG00000141510	3KZ8
ENSG00000141510	3LW1
ENSG00000141510	3OQ5
ENSG00000141510	3PDH
ENSG00000141510	3Q01
ENSG00000141510	3Q05
ENSG00000141510	3Q06
ENSG00000141510	3SAK
ENSG00000141510	3TG5
ENSG00000141510	3TS8
ENSG00000141510	3ZME
ENSG00000141510	4AGL
ENSG00000141510	4AGM
ENSG00000141510	4AGN
ENSG00000141510	4AGP
ENSG00000141510	4AGQ
ENSG00000141510	4BUZ
ENSG00000141510	4BV2
ENSG00000141510	4HFZ
ENSG00000141510	4HJE
ENSG00000141510	4IBQ
ENSG00000141510	4IBS
ENSG00000141510	4IBT
ENSG00000141510	4IBU
ENSG00000141510	4IBV
ENSG00000141510	4IBW
ENSG00000141510	4IBY
ENSG00000141510	4IBZ
ENSG00000141510	4IJT
ENSG00000141510	4KVP
ENSG00000141510	4LO9
ENSG00000141510	4LOE
ENSG00000141510	4LOF
ENSG00000141510	4MZI
ENSG00000141510	4MZR
ENSG00000141522	1CC0
ENSG00000141522	1FSO
ENSG00000141522	1FST
ENSG00000141522	1FT0
ENSG00000141522	1FT3
ENSG00000141522	1HH4
ENSG00000141522	1KMT
ENSG00000141522	1QVY
ENSG00000141522	1RHO
ENSG00000141522	2BXW
ENSG00000141522	2JHS
ENSG00000141522	2JHT
ENSG00000141522	2JHU
ENSG00000141522	2JHV
ENSG00000141522	2JHW
ENSG00000141522	2JHX
ENSG00000141522	2JHY
ENSG00000141522	2JHZ
ENSG00000141522	2JI0
ENSG00000141543	2HXY
ENSG00000141543	2HYI
ENSG00000141543	2J0Q
ENSG00000141543	2J0S
ENSG00000141543	2J0U
ENSG00000141543	2XB2
ENSG00000141543	3EX7
ENSG00000141543	4C9B
ENSG00000141551	3UYS
ENSG00000141551	3UYT
ENSG00000141551	3UZP
ENSG00000141551	4HGT
ENSG00000141551	4HNF
ENSG00000141551	4KB8
ENSG00000141551	4KBA
ENSG00000141551	4KBC
ENSG00000141551	4KBK
ENSG00000141568	1JXS
ENSG00000141568	2C6Y
ENSG00000141570	3I91
ENSG00000141582	2K28
ENSG00000141582	3I8Z
ENSG00000141642	3ZWF
ENSG00000141644	1D9N
ENSG00000141644	1IG4
ENSG00000141646	1DD1
ENSG00000141646	1G88
ENSG00000141646	1MR1
ENSG00000141646	1U7F
ENSG00000141646	1U7V
ENSG00000141646	1YGS
ENSG00000141655	1LB5
ENSG00000141682	3MQP
ENSG00000141736	1MFG
ENSG00000141736	1MFL
ENSG00000141736	1MW4
ENSG00000141736	1N8Z
ENSG00000141736	1OVC
ENSG00000141736	1QR1
ENSG00000141736	1S78
ENSG00000141736	2A91
ENSG00000141736	2JWA
ENSG00000141736	2KS1
ENSG00000141736	2L4K
ENSG00000141736	3BE1
ENSG00000141736	3H3B
ENSG00000141736	3MZW
ENSG00000141736	3N85
ENSG00000141736	3PP0
ENSG00000141736	3RCD
ENSG00000141736	4GFU
ENSG00000141736	4HRL
ENSG00000141736	4HRM
ENSG00000141736	4HRN
ENSG00000141738	1MW4
ENSG00000141738	1WGR
ENSG00000141738	2L4K
ENSG00000141738	2QMS
ENSG00000141738	3PQZ
ENSG00000141741	2LJK
ENSG00000141744	1HNN
ENSG00000141744	1N7I
ENSG00000141744	1N7J
ENSG00000141744	1YZ3
ENSG00000141744	2AN3
ENSG00000141744	2AN4
ENSG00000141744	2AN5
ENSG00000141744	2G70
ENSG00000141744	2G71
ENSG00000141744	2G72
ENSG00000141744	2G8N
ENSG00000141744	2OBF
ENSG00000141744	2ONY
ENSG00000141744	2ONZ
ENSG00000141744	2OPB
ENSG00000141744	3HCA
ENSG00000141744	3HCB
ENSG00000141744	3HCC
ENSG00000141744	3HCD
ENSG00000141744	3HCE
ENSG00000141744	3HCF
ENSG00000141744	3KPJ
ENSG00000141744	3KPU
ENSG00000141744	3KPV
ENSG00000141744	3KPW
ENSG00000141744	3KPY
ENSG00000141744	3KQM
ENSG00000141744	3KQO
ENSG00000141744	3KQP
ENSG00000141744	3KQQ
ENSG00000141744	3KQS
ENSG00000141744	3KQT
ENSG00000141744	3KQV
ENSG00000141744	3KQW
ENSG00000141744	3KQY
ENSG00000141744	3KR0
ENSG00000141744	3KR1
ENSG00000141744	3KR2
ENSG00000141744	4DM3
ENSG00000141753	1WQJ
ENSG00000141753	2DSP
ENSG00000141753	2DSQ
ENSG00000141753	2DSR
ENSG00000141759	1PQN
ENSG00000141759	1QGV
ENSG00000141759	1SYX
ENSG00000141759	4BWQ
ENSG00000141759	4BWS
ENSG00000141759	4CDO
ENSG00000141837	3BXK
ENSG00000141867	2I8N
ENSG00000141867	2LSP
ENSG00000141867	2MJV
ENSG00000141867	2NNU
ENSG00000141867	2OSS
ENSG00000141867	2OUO
ENSG00000141867	2YEL
ENSG00000141867	2YEM
ENSG00000141867	3MXF
ENSG00000141867	3P5O
ENSG00000141867	3SVF
ENSG00000141867	3SVG
ENSG00000141867	3U5J
ENSG00000141867	3U5K
ENSG00000141867	3U5L
ENSG00000141867	3UVW
ENSG00000141867	3UVX
ENSG00000141867	3UVY
ENSG00000141867	3UW9
ENSG00000141867	3ZYU
ENSG00000141867	4A9L
ENSG00000141867	4BJX
ENSG00000141867	4BW1
ENSG00000141867	4BW2
ENSG00000141867	4BW3
ENSG00000141867	4BW4
ENSG00000141867	4C66
ENSG00000141867	4C67
ENSG00000141867	4CFK
ENSG00000141867	4CFL
ENSG00000141867	4DON
ENSG00000141867	4E96
ENSG00000141867	4F3I
ENSG00000141867	4GPJ
ENSG00000141867	4HBV
ENSG00000141867	4HBW
ENSG00000141867	4HBX
ENSG00000141867	4HBY
ENSG00000141867	4HXK
ENSG00000141867	4HXL
ENSG00000141867	4HXM
ENSG00000141867	4HXN
ENSG00000141867	4HXO
ENSG00000141867	4HXP
ENSG00000141867	4HXR
ENSG00000141867	4HXS
ENSG00000141867	4IOO
ENSG00000141867	4IOQ
ENSG00000141867	4IOR
ENSG00000141867	4J0R
ENSG00000141867	4J0S
ENSG00000141867	4J3I
ENSG00000141867	4KV1
ENSG00000141867	4KV4
ENSG00000141867	4LR6
ENSG00000141867	4LRG
ENSG00000141867	4LYI
ENSG00000141867	4LYS
ENSG00000141867	4LYW
ENSG00000141867	4LZR
ENSG00000141867	4LZS
ENSG00000141867	4MEN
ENSG00000141867	4MEO
ENSG00000141867	4MEP
ENSG00000141867	4MEQ
ENSG00000141867	4MR3
ENSG00000141867	4MR4
ENSG00000141867	4NQM
ENSG00000141867	4NR8
ENSG00000141867	4NUC
ENSG00000141867	4NUD
ENSG00000141867	4NUE
ENSG00000141867	4O70
ENSG00000141867	4O71
ENSG00000141867	4O72
ENSG00000141867	4O74
ENSG00000141867	4O75
ENSG00000141867	4O76
ENSG00000141867	4O77
ENSG00000141867	4O78
ENSG00000141867	4O7A
ENSG00000141867	4O7B
ENSG00000141867	4O7C
ENSG00000141867	4O7E
ENSG00000141867	4O7F
ENSG00000141867	4OGI
ENSG00000141867	4OGJ
ENSG00000141867	4PCE
ENSG00000141867	4PCI
ENSG00000141867	4PS5
ENSG00000141968	2CRH
ENSG00000141968	2LCT
ENSG00000141968	2MC1
ENSG00000141968	2ROR
ENSG00000141968	3BJI
ENSG00000141968	3KY9
ENSG00000142082	3GLR
ENSG00000142082	3GLS
ENSG00000142082	3GLT
ENSG00000142082	3GLU
ENSG00000142082	4BN4
ENSG00000142082	4BN5
ENSG00000142082	4BV3
ENSG00000142082	4BVB
ENSG00000142082	4BVE
ENSG00000142082	4BVF
ENSG00000142082	4BVG
ENSG00000142082	4BVH
ENSG00000142082	4C78
ENSG00000142082	4C7B
ENSG00000142082	4FVT
ENSG00000142082	4FZ3
ENSG00000142082	4HD8
ENSG00000142082	4JSR
ENSG00000142082	4JT8
ENSG00000142082	4JT9
ENSG00000142166	3S98
ENSG00000142166	3SE3
ENSG00000142166	3SE4
ENSG00000142166	4PO6
ENSG00000142168	1AZV
ENSG00000142168	1BA9
ENSG00000142168	1DSW
ENSG00000142168	1FUN
ENSG00000142168	1HL4
ENSG00000142168	1HL5
ENSG00000142168	1KMG
ENSG00000142168	1L3N
ENSG00000142168	1MFM
ENSG00000142168	1N18
ENSG00000142168	1N19
ENSG00000142168	1OEZ
ENSG00000142168	1OZT
ENSG00000142168	1OZU
ENSG00000142168	1P1V
ENSG00000142168	1PTZ
ENSG00000142168	1PU0
ENSG00000142168	1RK7
ENSG00000142168	1SOS
ENSG00000142168	1SPD
ENSG00000142168	1UXL
ENSG00000142168	1UXM
ENSG00000142168	2AF2
ENSG00000142168	2C9S
ENSG00000142168	2C9U
ENSG00000142168	2C9V
ENSG00000142168	2GBT
ENSG00000142168	2GBU
ENSG00000142168	2GBV
ENSG00000142168	2LU5
ENSG00000142168	2NNX
ENSG00000142168	2R27
ENSG00000142168	2V0A
ENSG00000142168	2VR6
ENSG00000142168	2VR7
ENSG00000142168	2VR8
ENSG00000142168	2WKO
ENSG00000142168	2WYT
ENSG00000142168	2WYZ
ENSG00000142168	2WZ0
ENSG00000142168	2WZ5
ENSG00000142168	2WZ6
ENSG00000142168	2XJK
ENSG00000142168	2XJL
ENSG00000142168	2ZKW
ENSG00000142168	2ZKX
ENSG00000142168	2ZKY
ENSG00000142168	3CQP
ENSG00000142168	3CQQ
ENSG00000142168	3ECU
ENSG00000142168	3ECV
ENSG00000142168	3ECW
ENSG00000142168	3GQF
ENSG00000142168	3GTV
ENSG00000142168	3GZO
ENSG00000142168	3GZP
ENSG00000142168	3GZQ
ENSG00000142168	3H2P
ENSG00000142168	3H2Q
ENSG00000142168	3HFF
ENSG00000142168	3K91
ENSG00000142168	3KH3
ENSG00000142168	3KH4
ENSG00000142168	3LTV
ENSG00000142168	3QQD
ENSG00000142168	3RE0
ENSG00000142168	3T5W
ENSG00000142168	4A7G
ENSG00000142168	4A7Q
ENSG00000142168	4A7S
ENSG00000142168	4A7T
ENSG00000142168	4A7U
ENSG00000142168	4A7V
ENSG00000142168	4B3E
ENSG00000142168	4BCY
ENSG00000142168	4BCZ
ENSG00000142168	4BD4
ENSG00000142168	4FF9
ENSG00000142168	4NIN
ENSG00000142168	4NIO
ENSG00000142168	4NIP
ENSG00000142168	4SOD
ENSG00000142182	2PV0
ENSG00000142182	2PVC
ENSG00000142182	2QRV
ENSG00000142192	1AAP
ENSG00000142192	1AMB
ENSG00000142192	1AMC
ENSG00000142192	1AML
ENSG00000142192	1BA4
ENSG00000142192	1BA6
ENSG00000142192	1BJB
ENSG00000142192	1BJC
ENSG00000142192	1BRC
ENSG00000142192	1CA0
ENSG00000142192	1HZ3
ENSG00000142192	1IYT
ENSG00000142192	1MWP
ENSG00000142192	1OWT
ENSG00000142192	1QCM
ENSG00000142192	1QWP
ENSG00000142192	1QXC
ENSG00000142192	1QYT
ENSG00000142192	1TAW
ENSG00000142192	1TKN
ENSG00000142192	1UO7
ENSG00000142192	1UO8
ENSG00000142192	1UOA
ENSG00000142192	1UOI
ENSG00000142192	1X11
ENSG00000142192	1Z0Q
ENSG00000142192	1ZE7
ENSG00000142192	1ZE9
ENSG00000142192	1ZJD
ENSG00000142192	2BEG
ENSG00000142192	2BOM
ENSG00000142192	2BP4
ENSG00000142192	2FJZ
ENSG00000142192	2FK1
ENSG00000142192	2FK2
ENSG00000142192	2FK3
ENSG00000142192	2FKL
ENSG00000142192	2FMA
ENSG00000142192	2G47
ENSG00000142192	2IPU
ENSG00000142192	2LFM
ENSG00000142192	2LLM
ENSG00000142192	2LMN
ENSG00000142192	2LMO
ENSG00000142192	2LMP
ENSG00000142192	2LMQ
ENSG00000142192	2LNQ
ENSG00000142192	2LOH
ENSG00000142192	2LP1
ENSG00000142192	2LZ3
ENSG00000142192	2LZ4
ENSG00000142192	2M4J
ENSG00000142192	2M9R
ENSG00000142192	2M9S
ENSG00000142192	2OTK
ENSG00000142192	2R0W
ENSG00000142192	2WK3
ENSG00000142192	2Y29
ENSG00000142192	2Y2A
ENSG00000142192	2Y3J
ENSG00000142192	2Y3K
ENSG00000142192	2Y3L
ENSG00000142192	3AYU
ENSG00000142192	3BAE
ENSG00000142192	3BKJ
ENSG00000142192	3DXC
ENSG00000142192	3DXD
ENSG00000142192	3DXE
ENSG00000142192	3GCI
ENSG00000142192	3IFL
ENSG00000142192	3IFN
ENSG00000142192	3IFO
ENSG00000142192	3IFP
ENSG00000142192	3JQ5
ENSG00000142192	3JQL
ENSG00000142192	3JTI
ENSG00000142192	3KTM
ENSG00000142192	3L33
ENSG00000142192	3L81
ENSG00000142192	3MOQ
ENSG00000142192	3MXC
ENSG00000142192	3MXY
ENSG00000142192	3NYJ
ENSG00000142192	3NYL
ENSG00000142192	3OVJ
ENSG00000142192	3OW9
ENSG00000142192	3SV1
ENSG00000142192	3U0T
ENSG00000142192	3UMH
ENSG00000142192	3UMI
ENSG00000142192	3UMK
ENSG00000142192	4HIX
ENSG00000142192	4MDR
ENSG00000142192	4NGE
ENSG00000142208	1H10
ENSG00000142208	1UNP
ENSG00000142208	1UNQ
ENSG00000142208	1UNR
ENSG00000142208	2UVM
ENSG00000142208	2UZR
ENSG00000142208	2UZS
ENSG00000142208	3CQU
ENSG00000142208	3CQW
ENSG00000142208	3MV5
ENSG00000142208	3MVH
ENSG00000142208	3O96
ENSG00000142208	3OCB
ENSG00000142208	3OW4
ENSG00000142208	3QKK
ENSG00000142208	3QKL
ENSG00000142208	3QKM
ENSG00000142208	4EJN
ENSG00000142208	4EKK
ENSG00000142208	4EKL
ENSG00000142208	4GV1
ENSG00000142224	1N1F
ENSG00000142230	1Y8Q
ENSG00000142230	1Y8R
ENSG00000142230	3KYC
ENSG00000142230	3KYD
ENSG00000142252	1Y96
ENSG00000142273	3OP0
ENSG00000142273	3VRN
ENSG00000142273	3VRO
ENSG00000142273	3VRP
ENSG00000142273	3VRQ
ENSG00000142273	3VRR
ENSG00000142405	2L6A
ENSG00000142453	2Y1W
ENSG00000142453	2Y1X
ENSG00000142453	4IKP
ENSG00000142515	1PFA
ENSG00000142515	2PSA
ENSG00000142515	2ZCH
ENSG00000142515	2ZCK
ENSG00000142515	2ZCL
ENSG00000142515	3QUM
ENSG00000142528	2EMB
ENSG00000142528	2EMC
ENSG00000142528	2EME
ENSG00000142528	2EOU
ENSG00000142528	2EOX
ENSG00000142528	2EOY
ENSG00000142528	2EOZ
ENSG00000142528	2YRH
ENSG00000142528	2YRJ
ENSG00000142528	2YSV
ENSG00000142528	2YTD
ENSG00000142528	2YTE
ENSG00000142528	2YTT
ENSG00000142528	2YU5
ENSG00000142534	3J3A
ENSG00000142541	3J3B
ENSG00000142583	1YG1
ENSG00000142599	2YQK
ENSG00000142627	1MQB
ENSG00000142627	2E8N
ENSG00000142627	2K9Y
ENSG00000142627	2KSO
ENSG00000142627	2X10
ENSG00000142627	2X11
ENSG00000142627	3C8X
ENSG00000142627	3CZU
ENSG00000142627	3FL7
ENSG00000142627	3HEI
ENSG00000142627	3HPN
ENSG00000142627	3KKA
ENSG00000142627	3MBW
ENSG00000142627	3MX0
ENSG00000142627	3SKJ
ENSG00000142627	4P2K
ENSG00000142627	4P2W
ENSG00000142627	4PDO
ENSG00000142655	2W84
ENSG00000142655	2W85
ENSG00000142655	4BXU
ENSG00000142657	2JKV
ENSG00000142657	4GWG
ENSG00000142657	4GWK
ENSG00000142669	1SJ6
ENSG00000142675	1WWV
ENSG00000142676	3J3B
ENSG00000142677	3DGC
ENSG00000142677	3DLQ
ENSG00000142684	1ZR9
ENSG00000142687	2YRL
ENSG00000142731	3COK
