Ensembl ID	Vega_gene ID
ENSG00000276851	OTTHUMG00000186661
ENSG00000276853	OTTHUMG00000187155
ENSG00000276854	OTTHUMG00000187401
ENSG00000276855	OTTHUMG00000186632
ENSG00000276858	OTTHUMG00000188711
ENSG00000276863	OTTHUMG00000186715
ENSG00000276867	OTTHUMG00000186902
ENSG00000276868	OTTHUMG00000188579
ENSG00000276874	OTTHUMG00000188348
ENSG00000276875	OTTHUMG00000151525
ENSG00000276882	OTTHUMG00000188812
ENSG00000276885	OTTHUMG00000188703
ENSG00000276887	OTTHUMG00000152327
ENSG00000276888	OTTHUMG00000170542
ENSG00000276892	OTTHUMG00000188095
ENSG00000276894	OTTHUMG00000188565
ENSG00000276896	OTTHUMG00000174898
ENSG00000276897	OTTHUMG00000188609
ENSG00000276898	OTTHUMG00000188580
ENSG00000276900	OTTHUMG00000187205
ENSG00000276903	OTTHUMG00000014492
ENSG00000276904	OTTHUMG00000019334
ENSG00000276905	OTTHUMG00000188115
ENSG00000276906	OTTHUMG00000153074
ENSG00000276909	OTTHUMG00000175348
ENSG00000276911	OTTHUMG00000186748
ENSG00000276912	OTTHUMG00000151666
ENSG00000276915	OTTHUMG00000187958
ENSG00000276916	OTTHUMG00000187505
ENSG00000276923	OTTHUMG00000186935
ENSG00000276925	OTTHUMG00000187557
ENSG00000276928	OTTHUMG00000187852
ENSG00000276929	OTTHUMG00000188089
ENSG00000276930	OTTHUMG00000188936
ENSG00000276931	OTTHUMG00000186671
ENSG00000276934	OTTHUMG00000186672
ENSG00000276935	OTTHUMG00000150999
ENSG00000276940	OTTHUMG00000188010
ENSG00000276945	OTTHUMG00000187584
ENSG00000276949	OTTHUMG00000187716
ENSG00000276950	OTTHUMG00000150811
ENSG00000276951	OTTHUMG00000187727
ENSG00000276952	OTTHUMG00000186746
ENSG00000276953	OTTHUMG00000188557
ENSG00000276957	OTTHUMG00000187286
ENSG00000276958	OTTHUMG00000187795
ENSG00000276959	OTTHUMG00000189023
ENSG00000276960	OTTHUMG00000187655
ENSG00000276963	OTTHUMG00000188577
ENSG00000276964	OTTHUMG00000189294
ENSG00000276966	OTTHUMG00000014441
ENSG00000276968	OTTHUMG00000187376
ENSG00000276970	OTTHUMG00000188772
ENSG00000276972	OTTHUMG00000187124
ENSG00000276974	OTTHUMG00000188938
ENSG00000276975	OTTHUMG00000158075
ENSG00000276976	OTTHUMG00000140228
ENSG00000276979	OTTHUMG00000151149
ENSG00000276980	OTTHUMG00000186561
ENSG00000276981	OTTHUMG00000187326
ENSG00000276983	OTTHUMG00000189094
ENSG00000276984	OTTHUMG00000186630
ENSG00000276985	OTTHUMG00000188709
ENSG00000276992	OTTHUMG00000187580
ENSG00000276993	OTTHUMG00000186679
ENSG00000276994	OTTHUMG00000188881
ENSG00000276995	OTTHUMG00000186637
ENSG00000276997	OTTHUMG00000186710
ENSG00000276998	OTTHUMG00000188058
ENSG00000276999	OTTHUMG00000178065
ENSG00000277000	OTTHUMG00000187563
ENSG00000277003	OTTHUMG00000187979
ENSG00000277007	OTTHUMG00000186549
ENSG00000277008	OTTHUMG00000022713
ENSG00000277009	OTTHUMG00000188366
ENSG00000277010	OTTHUMG00000186692
ENSG00000277011	OTTHUMG00000167983
ENSG00000277013	OTTHUMG00000175767
ENSG00000277017	OTTHUMG00000188350
ENSG00000277020	OTTHUMG00000187052
ENSG00000277022	OTTHUMG00000186919
ENSG00000277024	OTTHUMG00000013158
ENSG00000277028	OTTHUMG00000188696
ENSG00000277036	OTTHUMG00000176822
ENSG00000277040	OTTHUMG00000187793
ENSG00000277041	OTTHUMG00000187895
ENSG00000277043	OTTHUMG00000014809
ENSG00000277047	OTTHUMG00000187312
ENSG00000277050	OTTHUMG00000186831
ENSG00000277053	OTTHUMG00000181536
ENSG00000277056	OTTHUMG00000187835
ENSG00000277058	OTTHUMG00000189236
ENSG00000277060	OTTHUMG00000149822
ENSG00000277067	OTTHUMG00000189370
ENSG00000277070	OTTHUMG00000188955
ENSG00000277072	OTTHUMG00000156216
ENSG00000277075	OTTHUMG00000014440
ENSG00000277076	OTTHUMG00000188961
ENSG00000277077	OTTHUMG00000187790
ENSG00000277078	OTTHUMG00000188827
ENSG00000277080	OTTHUMG00000189038
ENSG00000277083	OTTHUMG00000158568
ENSG00000277087	OTTHUMG00000186604
ENSG00000277089	OTTHUMG00000188411
ENSG00000277092	OTTHUMG00000189077
ENSG00000277095	OTTHUMG00000188680
ENSG00000277096	OTTHUMG00000187576
ENSG00000277099	OTTHUMG00000187553
ENSG00000277103	OTTHUMG00000187832
ENSG00000277109	OTTHUMG00000187757
ENSG00000277112	OTTHUMG00000189351
ENSG00000277114	OTTHUMG00000150963
ENSG00000277117	OTTHUMG00000189355
ENSG00000277125	OTTHUMG00000188241
ENSG00000277128	OTTHUMG00000170505
ENSG00000277130	OTTHUMG00000187281
ENSG00000277133	OTTHUMG00000187792
ENSG00000277134	OTTHUMG00000189103
ENSG00000277135	OTTHUMG00000187032
ENSG00000277142	OTTHUMG00000186631
ENSG00000277143	OTTHUMG00000187571
ENSG00000277144	OTTHUMG00000186912
ENSG00000277146	OTTHUMG00000188106
ENSG00000277147	OTTHUMG00000182426
ENSG00000277149	OTTHUMG00000157067
ENSG00000277150	OTTHUMG00000034289
ENSG00000277151	OTTHUMG00000187329
ENSG00000277152	OTTHUMG00000186940
ENSG00000277156	OTTHUMG00000170503
ENSG00000277157	OTTHUMG00000014423
ENSG00000277159	OTTHUMG00000187183
ENSG00000277161	OTTHUMG00000188438
ENSG00000277162	OTTHUMG00000170694
ENSG00000277163	OTTHUMG00000188794
ENSG00000277170	OTTHUMG00000186758
ENSG00000277171	OTTHUMG00000187601
ENSG00000277172	OTTHUMG00000188334
ENSG00000277173	OTTHUMG00000187440
ENSG00000277174	OTTHUMG00000187672
ENSG00000277175	OTTHUMG00000188921
ENSG00000277176	OTTHUMG00000188972
ENSG00000277177	OTTHUMG00000152661
ENSG00000277181	OTTHUMG00000189054
ENSG00000277182	OTTHUMG00000188502
ENSG00000277185	OTTHUMG00000188740
ENSG00000277186	OTTHUMG00000187079
ENSG00000277190	OTTHUMG00000189033
ENSG00000277191	OTTHUMG00000187896
ENSG00000277192	OTTHUMG00000188148
ENSG00000277193	OTTHUMG00000188748
ENSG00000277199	OTTHUMG00000189067
ENSG00000277200	OTTHUMG00000186619
ENSG00000277203	OTTHUMG00000013500
ENSG00000277206	OTTHUMG00000187681
ENSG00000277208	OTTHUMG00000188844
ENSG00000277210	OTTHUMG00000187043
ENSG00000277211	OTTHUMG00000187889
ENSG00000277213	OTTHUMG00000189110
ENSG00000277214	OTTHUMG00000187009
ENSG00000277215	OTTHUMG00000022566
ENSG00000277218	OTTHUMG00000186596
ENSG00000277219	OTTHUMG00000175354
ENSG00000277220	OTTHUMG00000187447
ENSG00000277223	OTTHUMG00000187279
ENSG00000277224	OTTHUMG00000014445
ENSG00000277227	OTTHUMG00000187797
ENSG00000277228	OTTHUMG00000187372
ENSG00000277229	OTTHUMG00000186909
ENSG00000277232	OTTHUMG00000189497
ENSG00000277235	OTTHUMG00000186786
ENSG00000277237	OTTHUMG00000186876
ENSG00000277240	OTTHUMG00000188993
ENSG00000277241	OTTHUMG00000187573
ENSG00000277245	OTTHUMG00000186901
ENSG00000277246	OTTHUMG00000187298
ENSG00000277247	OTTHUMG00000187275
ENSG00000277251	OTTHUMG00000188847
ENSG00000277252	OTTHUMG00000187823
ENSG00000277253	OTTHUMG00000187673
ENSG00000277258	OTTHUMG00000188501
ENSG00000277260	OTTHUMG00000187514
ENSG00000277267	OTTHUMG00000189014
ENSG00000277268	OTTHUMG00000188447
ENSG00000277270	OTTHUMG00000186969
ENSG00000277271	OTTHUMG00000188825
ENSG00000277272	OTTHUMG00000188768
ENSG00000277273	OTTHUMG00000175323
ENSG00000277274	OTTHUMG00000189295
ENSG00000277277	OTTHUMG00000189500
ENSG00000277278	OTTHUMG00000174897
ENSG00000277282	OTTHUMG00000188295
ENSG00000277283	OTTHUMG00000187237
ENSG00000277286	OTTHUMG00000151598
ENSG00000277287	OTTHUMG00000186579
ENSG00000277288	OTTHUMG00000189253
ENSG00000277289	OTTHUMG00000188022
ENSG00000277290	OTTHUMG00000187725
ENSG00000277297	OTTHUMG00000188568
ENSG00000277299	OTTHUMG00000187452
ENSG00000277301	OTTHUMG00000186874
ENSG00000277304	OTTHUMG00000187973
ENSG00000277310	OTTHUMG00000186547
ENSG00000277315	OTTHUMG00000187960
ENSG00000277317	OTTHUMG00000188935
ENSG00000277319	OTTHUMG00000187799
ENSG00000277322	OTTHUMG00000171663
ENSG00000277324	OTTHUMG00000186552
ENSG00000277327	OTTHUMG00000187660
ENSG00000277332	OTTHUMG00000164826
ENSG00000277334	OTTHUMG00000188714
ENSG00000277335	OTTHUMG00000189089
ENSG00000277340	OTTHUMG00000188510
ENSG00000277342	OTTHUMG00000187209
ENSG00000277345	OTTHUMG00000188969
ENSG00000277349	OTTHUMG00000187992
ENSG00000277350	OTTHUMG00000188338
ENSG00000277351	OTTHUMG00000186924
ENSG00000277352	OTTHUMG00000186521
ENSG00000277354	OTTHUMG00000175308
ENSG00000277355	OTTHUMG00000188751
ENSG00000277356	OTTHUMG00000188866
ENSG00000277357	OTTHUMG00000187817
ENSG00000277358	OTTHUMG00000187804
ENSG00000277362	OTTHUMG00000188877
ENSG00000277363	OTTHUMG00000188493
ENSG00000277366	OTTHUMG00000152046
ENSG00000277367	OTTHUMG00000188379
ENSG00000277368	OTTHUMG00000188838
ENSG00000277369	OTTHUMG00000186782
ENSG00000277373	OTTHUMG00000186704
ENSG00000277375	OTTHUMG00000188698
ENSG00000277376	OTTHUMG00000188974
ENSG00000277382	OTTHUMG00000186700
ENSG00000277383	OTTHUMG00000186770
ENSG00000277386	OTTHUMG00000187330
ENSG00000277392	OTTHUMG00000188863
ENSG00000277397	OTTHUMG00000187525
ENSG00000277398	OTTHUMG00000140209
ENSG00000277399	OTTHUMG00000188545
ENSG00000277406	OTTHUMG00000188667
ENSG00000277408	OTTHUMG00000187639
ENSG00000277409	OTTHUMG00000175387
ENSG00000277410	OTTHUMG00000014411
ENSG00000277412	OTTHUMG00000188537
ENSG00000277414	OTTHUMG00000151020
ENSG00000277420	OTTHUMG00000188837
ENSG00000277422	OTTHUMG00000184704
ENSG00000277423	OTTHUMG00000187244
ENSG00000277425	OTTHUMG00000186607
ENSG00000277426	OTTHUMG00000187925
ENSG00000277427	OTTHUMG00000188162
ENSG00000277435	OTTHUMG00000188377
ENSG00000277436	OTTHUMG00000187497
ENSG00000277438	OTTHUMG00000188101
ENSG00000277439	OTTHUMG00000189059
ENSG00000277440	OTTHUMG00000186763
ENSG00000277442	OTTHUMG00000188658
ENSG00000277443	OTTHUMG00000188327
ENSG00000277447	OTTHUMG00000187930
ENSG00000277448	OTTHUMG00000187310
ENSG00000277449	OTTHUMG00000186944
ENSG00000277450	OTTHUMG00000189104
ENSG00000277453	OTTHUMG00000186751
ENSG00000277456	OTTHUMG00000188984
ENSG00000277458	OTTHUMG00000187878
ENSG00000277459	OTTHUMG00000188237
ENSG00000277462	OTTHUMG00000040868
ENSG00000277463	OTTHUMG00000186686
ENSG00000277466	OTTHUMG00000187697
ENSG00000277476	OTTHUMG00000186695
ENSG00000277477	OTTHUMG00000152966
ENSG00000277479	OTTHUMG00000187826
ENSG00000277480	OTTHUMG00000148724
ENSG00000277481	OTTHUMG00000166114
ENSG00000277482	OTTHUMG00000186975
ENSG00000277484	OTTHUMG00000188913
ENSG00000277486	OTTHUMG00000188050
ENSG00000277490	OTTHUMG00000188362
ENSG00000277491	OTTHUMG00000186615
ENSG00000277493	OTTHUMG00000187994
ENSG00000277494	OTTHUMG00000164950
ENSG00000277495	OTTHUMG00000174845
ENSG00000277496	OTTHUMG00000186991
ENSG00000277498	OTTHUMG00000187528
ENSG00000277499	OTTHUMG00000188098
ENSG00000277500	OTTHUMG00000187858
ENSG00000277501	OTTHUMG00000188476
ENSG00000277504	OTTHUMG00000187083
ENSG00000277505	OTTHUMG00000171929
ENSG00000277508	OTTHUMG00000187972
ENSG00000277509	OTTHUMG00000187588
ENSG00000277511	OTTHUMG00000186641
ENSG00000277513	OTTHUMG00000187524
ENSG00000277514	OTTHUMG00000187076
ENSG00000277516	OTTHUMG00000188096
ENSG00000277517	OTTHUMG00000175388
ENSG00000277519	OTTHUMG00000188103
ENSG00000277526	OTTHUMG00000163607
ENSG00000277527	OTTHUMG00000153096
ENSG00000277529	OTTHUMG00000188378
ENSG00000277531	OTTHUMG00000186767
ENSG00000277532	OTTHUMG00000187937
ENSG00000277534	OTTHUMG00000186526
ENSG00000277535	OTTHUMG00000188075
ENSG00000277539	OTTHUMG00000188140
ENSG00000277540	OTTHUMG00000188790
ENSG00000277541	OTTHUMG00000021461
ENSG00000277543	OTTHUMG00000186897
ENSG00000277544	OTTHUMG00000187683
ENSG00000277545	OTTHUMG00000187196
ENSG00000277548	OTTHUMG00000186898
ENSG00000277549	OTTHUMG00000187809
ENSG00000277550	OTTHUMG00000186833
ENSG00000277552	OTTHUMG00000188799
ENSG00000277554	OTTHUMG00000188734
ENSG00000277555	OTTHUMG00000188076
ENSG00000277556	OTTHUMG00000020408
ENSG00000277558	OTTHUMG00000186779
ENSG00000277559	OTTHUMG00000186932
ENSG00000277560	OTTHUMG00000188780
ENSG00000277561	OTTHUMG00000188601
ENSG00000277562	OTTHUMG00000188028
ENSG00000277566	OTTHUMG00000187464
ENSG00000277570	OTTHUMG00000188909
ENSG00000277575	OTTHUMG00000188329
ENSG00000277576	OTTHUMG00000187751
ENSG00000277579	OTTHUMG00000188461
ENSG00000277581	OTTHUMG00000186879
ENSG00000277586	OTTHUMG00000134284
ENSG00000277587	OTTHUMG00000186593
ENSG00000277589	OTTHUMG00000188460
ENSG00000277595	OTTHUMG00000187458
ENSG00000277596	OTTHUMG00000188836
ENSG00000277597	OTTHUMG00000186785
ENSG00000277598	OTTHUMG00000188282
ENSG00000277600	OTTHUMG00000189022
ENSG00000277602	OTTHUMG00000186725
ENSG00000277606	OTTHUMG00000176699
ENSG00000277608	OTTHUMG00000187734
ENSG00000277611	OTTHUMG00000187507
ENSG00000277616	OTTHUMG00000188759
ENSG00000277618	OTTHUMG00000188588
ENSG00000277619	OTTHUMG00000187902
ENSG00000277620	OTTHUMG00000188765
ENSG00000277621	OTTHUMG00000186626
ENSG00000277624	OTTHUMG00000188549
ENSG00000277631	OTTHUMG00000019423
ENSG00000277632	OTTHUMG00000188413
ENSG00000277639	OTTHUMG00000186928
ENSG00000277640	OTTHUMG00000187822
ENSG00000277646	OTTHUMG00000187736
ENSG00000277647	OTTHUMG00000187887
ENSG00000277650	OTTHUMG00000188996
ENSG00000277651	OTTHUMG00000188632
ENSG00000277654	OTTHUMG00000187026
ENSG00000277655	OTTHUMG00000187535
ENSG00000277657	OTTHUMG00000188741
ENSG00000277661	OTTHUMG00000189247
ENSG00000277662	OTTHUMG00000187365
ENSG00000277663	OTTHUMG00000171156
ENSG00000277669	OTTHUMG00000188617
ENSG00000277670	OTTHUMG00000187527
ENSG00000277672	OTTHUMG00000187915
ENSG00000277673	OTTHUMG00000188085
ENSG00000277675	OTTHUMG00000165163
ENSG00000277680	OTTHUMG00000175360
ENSG00000277684	OTTHUMG00000187377
ENSG00000277687	OTTHUMG00000186562
ENSG00000277688	OTTHUMG00000188474
ENSG00000277690	OTTHUMG00000189496
ENSG00000277691	OTTHUMG00000188700
ENSG00000277692	OTTHUMG00000186870
ENSG00000277693	OTTHUMG00000188300
ENSG00000277695	OTTHUMG00000187516
ENSG00000277697	OTTHUMG00000188956
ENSG00000277701	OTTHUMG00000188202
ENSG00000277702	OTTHUMG00000188681
ENSG00000277704	OTTHUMG00000187556
ENSG00000277705	OTTHUMG00000187885
ENSG00000277706	OTTHUMG00000161314
ENSG00000277708	OTTHUMG00000187975
ENSG00000277709	OTTHUMG00000152572
ENSG00000277710	OTTHUMG00000170506
ENSG00000277711	OTTHUMG00000187717
ENSG00000277715	OTTHUMG00000187254
ENSG00000277718	OTTHUMG00000186954
ENSG00000277720	OTTHUMG00000187721
ENSG00000277725	OTTHUMG00000188946
ENSG00000277726	OTTHUMG00000186566
ENSG00000277728	OTTHUMG00000186698
ENSG00000277729	OTTHUMG00000188820
ENSG00000277734	OTTHUMG00000028683
ENSG00000277738	OTTHUMG00000187288
ENSG00000277741	OTTHUMG00000163391
ENSG00000277742	OTTHUMG00000188932
ENSG00000277743	OTTHUMG00000187932
ENSG00000277744	OTTHUMG00000186754
ENSG00000277745	OTTHUMG00000022670
ENSG00000277746	OTTHUMG00000187562
ENSG00000277747	OTTHUMG00000187615
ENSG00000277748	OTTHUMG00000188012
ENSG00000277749	OTTHUMG00000186951
ENSG00000277750	OTTHUMG00000188868
ENSG00000277751	OTTHUMG00000152660
ENSG00000277755	OTTHUMG00000188374
ENSG00000277757	OTTHUMG00000188634
ENSG00000277758	OTTHUMG00000189287
ENSG00000277763	OTTHUMG00000186850
ENSG00000277766	OTTHUMG00000187969
ENSG00000277767	OTTHUMG00000187282
ENSG00000277769	OTTHUMG00000187623
ENSG00000277770	OTTHUMG00000187881
ENSG00000277773	OTTHUMG00000175340
ENSG00000277775	OTTHUMG00000014435
ENSG00000277778	OTTHUMG00000188612
ENSG00000277782	OTTHUMG00000186976
ENSG00000277783	OTTHUMG00000175375
ENSG00000277789	OTTHUMG00000150964
ENSG00000277790	OTTHUMG00000186910
ENSG00000277791	OTTHUMG00000188503
ENSG00000277795	OTTHUMG00000187632
ENSG00000277797	OTTHUMG00000187096
ENSG00000277801	OTTHUMG00000188137
ENSG00000277803	OTTHUMG00000187732
ENSG00000277806	OTTHUMG00000189065
ENSG00000277807	OTTHUMG00000140208
ENSG00000277808	OTTHUMG00000150965
ENSG00000277816	OTTHUMG00000151022
ENSG00000277825	OTTHUMG00000186959
ENSG00000277829	OTTHUMG00000186837
ENSG00000277831	OTTHUMG00000187407
ENSG00000277833	OTTHUMG00000188855
ENSG00000277835	OTTHUMG00000188806
ENSG00000277837	OTTHUMG00000172421
ENSG00000277840	OTTHUMG00000187138
ENSG00000277844	OTTHUMG00000174902
ENSG00000277848	OTTHUMG00000174901
ENSG00000277850	OTTHUMG00000188653
ENSG00000277851	OTTHUMG00000187289
ENSG00000277852	OTTHUMG00000187609
ENSG00000277855	OTTHUMG00000188144
ENSG00000277858	OTTHUMG00000034292
ENSG00000277862	OTTHUMG00000074740
ENSG00000277863	OTTHUMG00000187291
ENSG00000277865	OTTHUMG00000171883
ENSG00000277866	OTTHUMG00000187642
ENSG00000277867	OTTHUMG00000188376
ENSG00000277868	OTTHUMG00000175324
ENSG00000277869	OTTHUMG00000187802
ENSG00000277870	OTTHUMG00000189114
ENSG00000277873	OTTHUMG00000187211
ENSG00000277874	OTTHUMG00000187403
ENSG00000277876	OTTHUMG00000188011
ENSG00000277877	OTTHUMG00000188118
ENSG00000277878	OTTHUMG00000187570
ENSG00000277879	OTTHUMG00000186530
ENSG00000277880	OTTHUMG00000188562
ENSG00000277881	OTTHUMG00000187605
ENSG00000277882	OTTHUMG00000187542
ENSG00000277883	OTTHUMG00000188083
ENSG00000277885	OTTHUMG00000188800
ENSG00000277893	OTTHUMG00000152057
ENSG00000277894	OTTHUMG00000188982
ENSG00000277895	OTTHUMG00000168795
ENSG00000277899	OTTHUMG00000187945
ENSG00000277901	OTTHUMG00000186736
ENSG00000277907	OTTHUMG00000187946
ENSG00000277909	OTTHUMG00000175310
ENSG00000277911	OTTHUMG00000188459
ENSG00000277914	OTTHUMG00000017160
ENSG00000277920	OTTHUMG00000187884
ENSG00000277921	OTTHUMG00000188885
ENSG00000277924	OTTHUMG00000140229
ENSG00000277930	OTTHUMG00000188135
ENSG00000277932	OTTHUMG00000187075
ENSG00000277935	OTTHUMG00000186750
ENSG00000277938	OTTHUMG00000186743
ENSG00000277940	OTTHUMG00000188895
ENSG00000277945	OTTHUMG00000187156
ENSG00000277952	OTTHUMG00000187120
ENSG00000277954	OTTHUMG00000176937
ENSG00000277957	OTTHUMG00000178334
ENSG00000277959	OTTHUMG00000186601
ENSG00000277961	OTTHUMG00000189069
ENSG00000277963	OTTHUMG00000188991
ENSG00000277964	OTTHUMG00000188769
ENSG00000277969	OTTHUMG00000188496
ENSG00000277971	OTTHUMG00000150778
ENSG00000277972	OTTHUMG00000188500
ENSG00000277973	OTTHUMG00000187643
ENSG00000277975	OTTHUMG00000187965
ENSG00000277976	OTTHUMG00000178061
ENSG00000277977	OTTHUMG00000188029
ENSG00000277978	OTTHUMG00000186957
ENSG00000277979	OTTHUMG00000188516
ENSG00000277981	OTTHUMG00000187845
ENSG00000277982	OTTHUMG00000188814
ENSG00000277984	OTTHUMG00000187778
ENSG00000277987	OTTHUMG00000187038
ENSG00000277988	OTTHUMG00000187844
ENSG00000277991	OTTHUMG00000189411
ENSG00000277997	OTTHUMG00000187987
ENSG00000277998	OTTHUMG00000187699
ENSG00000277999	OTTHUMG00000186853
ENSG00000278000	OTTHUMG00000186689
ENSG00000278001	OTTHUMG00000188517
ENSG00000278002	OTTHUMG00000186829
ENSG00000278008	OTTHUMG00000188024
ENSG00000278009	OTTHUMG00000187836
ENSG00000278011	OTTHUMG00000187165
ENSG00000278012	OTTHUMG00000186867
ENSG00000278013	OTTHUMG00000172876
ENSG00000278017	OTTHUMG00000186660
ENSG00000278022	OTTHUMG00000187039
ENSG00000278023	OTTHUMG00000188399
ENSG00000278025	OTTHUMG00000188710
ENSG00000278029	OTTHUMG00000186979
ENSG00000278030	OTTHUMG00000188552
ENSG00000278031	OTTHUMG00000140211
ENSG00000278035	OTTHUMG00000186787
ENSG00000278041	OTTHUMG00000186718
ENSG00000278044	OTTHUMG00000188351
ENSG00000278046	OTTHUMG00000140348
ENSG00000278051	OTTHUMG00000188878
ENSG00000278052	OTTHUMG00000186533
ENSG00000278053	OTTHUMG00000188475
ENSG00000278054	OTTHUMG00000188529
ENSG00000278057	OTTHUMG00000022654
ENSG00000278058	OTTHUMG00000187007
ENSG00000278060	OTTHUMG00000187934
ENSG00000278068	OTTHUMG00000189068
ENSG00000278071	OTTHUMG00000187162
ENSG00000278074	OTTHUMG00000188730
ENSG00000278075	OTTHUMG00000186688
ENSG00000278077	OTTHUMG00000188512
ENSG00000278078	OTTHUMG00000187963
ENSG00000278079	OTTHUMG00000188782
ENSG00000278080	OTTHUMG00000182950
ENSG00000278083	OTTHUMG00000187703
ENSG00000278084	OTTHUMG00000187268
ENSG00000278085	OTTHUMG00000188605
ENSG00000278086	OTTHUMG00000188787
ENSG00000278090	OTTHUMG00000173033
ENSG00000278091	OTTHUMG00000178057
ENSG00000278095	OTTHUMG00000187149
ENSG00000278096	OTTHUMG00000175332
ENSG00000278097	OTTHUMG00000188421
ENSG00000278102	OTTHUMG00000187596
ENSG00000278106	OTTHUMG00000188251
ENSG00000278107	OTTHUMG00000186681
ENSG00000278110	OTTHUMG00000188356
ENSG00000278112	OTTHUMG00000187296
ENSG00000278116	OTTHUMG00000188809
ENSG00000278120	OTTHUMG00000151667
ENSG00000278121	OTTHUMG00000174842
ENSG00000278122	OTTHUMG00000013285
ENSG00000278126	OTTHUMG00000187368
ENSG00000278128	OTTHUMG00000187598
ENSG00000278129	OTTHUMG00000182073
ENSG00000278130	OTTHUMG00000187880
ENSG00000278131	OTTHUMG00000155071
ENSG00000278133	OTTHUMG00000186894
ENSG00000278134	OTTHUMG00000188584
ENSG00000278137	OTTHUMG00000149855
ENSG00000278138	OTTHUMG00000187977
ENSG00000278139	OTTHUMG00000186753
ENSG00000278143	OTTHUMG00000170303
ENSG00000278146	OTTHUMG00000187029
ENSG00000278147	OTTHUMG00000186825
ENSG00000278152	OTTHUMG00000189002
ENSG00000278153	OTTHUMG00000186699
ENSG00000278154	OTTHUMG00000152599
ENSG00000278156	OTTHUMG00000187411
ENSG00000278157	OTTHUMG00000152914
ENSG00000278158	OTTHUMG00000186518
ENSG00000278160	OTTHUMG00000188020
ENSG00000278169	OTTHUMG00000140226
ENSG00000278171	OTTHUMG00000187990
ENSG00000278173	OTTHUMG00000149821
ENSG00000278175	OTTHUMG00000188715
ENSG00000278177	OTTHUMG00000187253
ENSG00000278180	OTTHUMG00000187549
ENSG00000278181	OTTHUMG00000187954
ENSG00000278182	OTTHUMG00000188660
ENSG00000278184	OTTHUMG00000188370
ENSG00000278185	OTTHUMG00000188624
ENSG00000278192	OTTHUMG00000186613
ENSG00000278193	OTTHUMG00000187726
ENSG00000278195	OTTHUMG00000150537
ENSG00000278196	OTTHUMG00000151240
ENSG00000278197	OTTHUMG00000188110
ENSG00000278200	OTTHUMG00000186760
ENSG00000278201	OTTHUMG00000188819
ENSG00000278202	OTTHUMG00000172607
ENSG00000278205	OTTHUMG00000187671
ENSG00000278206	OTTHUMG00000188641
ENSG00000278207	OTTHUMG00000188739
ENSG00000278208	OTTHUMG00000174863
ENSG00000278212	OTTHUMG00000188065
ENSG00000278213	OTTHUMG00000187765
ENSG00000278214	OTTHUMG00000187071
ENSG00000278215	OTTHUMG00000187785
ENSG00000278224	OTTHUMG00000188149
ENSG00000278231	OTTHUMG00000186941
ENSG00000278238	OTTHUMG00000187321
ENSG00000278239	OTTHUMG00000188263
ENSG00000278244	OTTHUMG00000188077
ENSG00000278248	OTTHUMG00000188904
ENSG00000278254	OTTHUMG00000189027
ENSG00000278255	OTTHUMG00000188146
ENSG00000278256	OTTHUMG00000187694
ENSG00000278259	OTTHUMG00000188437
ENSG00000278263	OTTHUMG00000189323
ENSG00000278266	OTTHUMG00000168462
ENSG00000278270	OTTHUMG00000189030
ENSG00000278271	OTTHUMG00000188845
ENSG00000278272	OTTHUMG00000014416
ENSG00000278273	OTTHUMG00000017498
ENSG00000278275	OTTHUMG00000187750
ENSG00000278276	OTTHUMG00000186756
ENSG00000278277	OTTHUMG00000188723
ENSG00000278279	OTTHUMG00000153072
ENSG00000278283	OTTHUMG00000188081
ENSG00000278288	OTTHUMG00000188966
ENSG00000278289	OTTHUMG00000188604
ENSG00000278291	OTTHUMG00000187101
ENSG00000278292	OTTHUMG00000188040
ENSG00000278295	OTTHUMG00000187128
ENSG00000278299	OTTHUMG00000188484
ENSG00000278300	OTTHUMG00000152906
ENSG00000278301	OTTHUMG00000188244
ENSG00000278304	OTTHUMG00000188815
ENSG00000278305	OTTHUMG00000187248
ENSG00000278306	OTTHUMG00000188803
ENSG00000278309	OTTHUMG00000187219
ENSG00000278311	OTTHUMG00000188440
ENSG00000278312	OTTHUMG00000151308
ENSG00000278313	OTTHUMG00000187865
ENSG00000278317	OTTHUMG00000188071
ENSG00000278318	OTTHUMG00000182377
ENSG00000278319	OTTHUMG00000188084
ENSG00000278323	OTTHUMG00000189100
ENSG00000278325	OTTHUMG00000188939
ENSG00000278327	OTTHUMG00000188650
ENSG00000278329	OTTHUMG00000188865
ENSG00000278330	OTTHUMG00000186683
ENSG00000278332	OTTHUMG00000187603
ENSG00000278337	OTTHUMG00000187786
ENSG00000278338	OTTHUMG00000187366
ENSG00000278339	OTTHUMG00000188778
ENSG00000278341	OTTHUMG00000187091
ENSG00000278342	OTTHUMG00000187842
ENSG00000278343	OTTHUMG00000014118
ENSG00000278344	OTTHUMG00000187243
ENSG00000278345	OTTHUMG00000188830
ENSG00000278346	OTTHUMG00000187933
ENSG00000278351	OTTHUMG00000187338
ENSG00000278355	OTTHUMG00000151019
ENSG00000278356	OTTHUMG00000187094
ENSG00000278358	OTTHUMG00000188019
ENSG00000278360	OTTHUMG00000188986
ENSG00000278361	OTTHUMG00000188919
ENSG00000278362	OTTHUMG00000153345
ENSG00000278364	OTTHUMG00000174839
ENSG00000278367	OTTHUMG00000186781
