ID	SystemCode	MAPP
ENSG00000125538	En	Vitamin B12 Metabolism:WP1533
ENSG00000084674	En	Vitamin B12 Metabolism:WP1533
ENSG00000116984	En	Vitamin B12 Metabolism:WP1533
ENSG00000132693	En	Vitamin B12 Metabolism:WP1533
ENSG00000196136	En	Vitamin B12 Metabolism:WP1533
ENSG00000148965	En	Vitamin B12 Metabolism:WP1533
ENSG00000134339	En	Vitamin B12 Metabolism:WP1533
ENSG00000177000	En	Vitamin B12 Metabolism:WP1533
ENSG00000160200	En	Vitamin B12 Metabolism:WP1533
ENSG00000173039	En	Vitamin B12 Metabolism:WP1533
ENSG00000198670	En	Vitamin B12 Metabolism:WP1533
ENSG00000151224	En	Vitamin B12 Metabolism:WP1533
ENSG00000180210	En	Vitamin B12 Metabolism:WP1533
ENSG00000151090	En	Nuclear Receptors:WP170
ENSG00000112033	En	Nuclear Receptors:WP170
ENSG00000185483	En	Nuclear Receptors:WP170
ENSG00000173153	En	Nuclear Receptors:WP170
ENSG00000186951	En	Nuclear Receptors:WP170
ENSG00000144852	En	Nuclear Receptors:WP170
ENSG00000172819	En	Nuclear Receptors:WP170
ENSG00000153234	En	Nuclear Receptors:WP170
ENSG00000143257	En	Nuclear Receptors:WP170
ENSG00000126351	En	Nuclear Receptors:WP170
ENSG00000185551	En	Nuclear Receptors:WP170
ENSG00000091831	En	Nuclear Receptors:WP170
ENSG00000116833	En	Nuclear Receptors:WP170
ENSG00000220559	En	Nuclear Receptors:WP170
ENSG00000143171	En	Nuclear Receptors:WP170
ENSG00000101076	En	Nuclear Receptors:WP170
ENSG00000174738	En	Nuclear Receptors:WP170
ENSG00000131408	En	Nuclear Receptors:WP170
ENSG00000160113	En	Nuclear Receptors:WP170
ENSG00000111424	En	Nuclear Receptors:WP170
ENSG00000132170	En	Nuclear Receptors:WP170
ENSG00000177463	En	Nuclear Receptors:WP170
ENSG00000082175	En	Nuclear Receptors:WP170
ENSG00000143365	En	Nuclear Receptors:WP170
ENSG00000169083	En	Nuclear Receptors:WP170
ENSG00000069667	En	Nuclear Receptors:WP170
ENSG00000123358	En	Nuclear Receptors:WP170
ENSG00000175745	En	Nuclear Receptors:WP170
ENSG00000126368	En	Nuclear Receptors:WP170
ENSG00000136931	En	Nuclear Receptors:WP170
ENSG00000140009	En	Nuclear Receptors:WP170
ENSG00000131759	En	Nuclear Receptors:WP170
ENSG00000186350	En	Nuclear Receptors:WP170
ENSG00000113580	En	Nuclear Receptors:WP170
ENSG00000077092	En	Nuclear Receptors:WP170
ENSG00000169297	En	Nuclear Receptors:WP170
ENSG00000112333	En	Nuclear Receptors:WP170
ENSG00000119715	En	Nuclear Receptors:WP170
ENSG00000198793	En	Insulin Signaling:WP481
ENSG00000132639	En	Insulin Signaling:WP481
ENSG00000169967	En	Insulin Signaling:WP481
ENSG00000168118	En	Insulin Signaling:WP481
ENSG00000162302	En	Insulin Signaling:WP481
ENSG00000163558	En	Insulin Signaling:WP481
ENSG00000177885	En	Insulin Signaling:WP481
ENSG00000173327	En	Insulin Signaling:WP481
ENSG00000107968	En	Insulin Signaling:WP481
ENSG00000100030	En	Insulin Signaling:WP481
ENSG00000169032	En	Insulin Signaling:WP481
ENSG00000108984	En	Insulin Signaling:WP481
ENSG00000130758	En	Insulin Signaling:WP481
ENSG00000072133	En	Insulin Signaling:WP481
ENSG00000132155	En	Insulin Signaling:WP481
ENSG00000100485	En	Insulin Signaling:WP481
ENSG00000076984	En	Insulin Signaling:WP481
ENSG00000133124	En	Insulin Signaling:WP481
ENSG00000011566	En	Insulin Signaling:WP481
ENSG00000148082	En	Insulin Signaling:WP481
ENSG00000104205	En	Insulin Signaling:WP481
ENSG00000188130	En	Insulin Signaling:WP481
ENSG00000185338	En	Insulin Signaling:WP481
ENSG00000109458	En	Insulin Signaling:WP481
ENSG00000145675	En	Insulin Signaling:WP481
ENSG00000085511	En	Insulin Signaling:WP481
ENSG00000167193	En	Insulin Signaling:WP481
ENSG00000213688	En	Insulin Signaling:WP481
ENSG00000107263	En	Insulin Signaling:WP481
ENSG00000092531	En	Insulin Signaling:WP481
ENSG00000139144	En	Insulin Signaling:WP481
ENSG00000103197	En	Insulin Signaling:WP481
ENSG00000166592	En	Insulin Signaling:WP481
ENSG00000082701	En	Insulin Signaling:WP481
ENSG00000137764	En	Insulin Signaling:WP481
ENSG00000156711	En	Insulin Signaling:WP481
ENSG00000065559	En	Insulin Signaling:WP481
ENSG00000067606	En	Insulin Signaling:WP481
ENSG00000196396	En	Insulin Signaling:WP481
ENSG00000126934	En	Insulin Signaling:WP481
ENSG00000115290	En	Insulin Signaling:WP481
ENSG00000197594	En	Insulin Signaling:WP481
ENSG00000110047	En	Insulin Signaling:WP481
ENSG00000024422	En	Insulin Signaling:WP481
ENSG00000165527	En	Insulin Signaling:WP481
ENSG00000166501	En	Insulin Signaling:WP481
ENSG00000100784	En	Insulin Signaling:WP481
ENSG00000102882	En	Insulin Signaling:WP481
ENSG00000101255	En	Insulin Signaling:WP481
ENSG00000212567	En	Insulin Signaling:WP481
ENSG00000197879	En	Insulin Signaling:WP481
ENSG00000197442	En	Insulin Signaling:WP481
ENSG00000141503	En	Insulin Signaling:WP481
ENSG00000185386	En	Insulin Signaling:WP481
ENSG00000174775	En	Insulin Signaling:WP481
ENSG00000076944	En	Insulin Signaling:WP481
ENSG00000179295	En	Insulin Signaling:WP481
ENSG00000181856	En	Insulin Signaling:WP481
ENSG00000131236	En	Insulin Signaling:WP481
ENSG00000154229	En	Insulin Signaling:WP481
ENSG00000112658	En	Insulin Signaling:WP481
ENSG00000219561	En	Insulin Signaling:WP481
ENSG00000069956	En	Insulin Signaling:WP481
ENSG00000105723	En	Insulin Signaling:WP481
ENSG00000142273	En	Insulin Signaling:WP481
ENSG00000121879	En	Insulin Signaling:WP481
ENSG00000110395	En	Insulin Signaling:WP481
ENSG00000111713	En	Insulin Signaling:WP481
ENSG00000165458	En	Insulin Signaling:WP481
ENSG00000198909	En	Insulin Signaling:WP481
ENSG00000105851	En	Insulin Signaling:WP481
