GeneID	HMDB	Pathway
HMDB09276	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09276	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09276	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09276	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09276	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09277	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09277	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09277	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09277	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09277	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09692	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09692	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09692	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09692	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09692	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09693	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09693	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09693	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09693	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09693	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09690	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09690	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09690	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09690	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09690	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09691	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09691	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09691	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09691	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09691	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09696	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09696	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09696	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09696	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09696	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09697	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09697	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09697	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09697	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09697	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09694	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09694	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09694	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09694	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09694	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09695	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09695	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09695	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09695	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09695	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09698	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09698	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09698	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09698	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09698	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09699	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09699	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09699	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09699	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09699	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08909	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08909	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08909	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08909	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08909	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08908	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08908	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08908	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08908	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08908	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09452	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09452	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09452	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09452	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09452	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09453	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09453	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09453	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09453	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09453	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09454	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09454	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09454	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09454	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09454	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09455	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09455	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09455	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09455	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09455	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09456	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09456	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09456	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09456	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09456	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB06892	Ch	Metabolic pathways:KEGG-hsa01100
HMDB06892	Ch	Primary bile acid biosynthesis:KEGG-hsa00120
HMDB08901	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08901	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08901	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08901	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08901	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08900	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08900	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08900	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08900	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08900	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08903	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08903	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08903	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08903	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08903	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08902	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08902	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08902	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08902	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08902	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08905	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08905	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08905	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08905	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08905	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08904	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08904	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08904	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08904	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08904	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08907	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08907	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08907	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08907	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08907	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08906	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08906	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB08906	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08906	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB08906	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB01204	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01204	Ch	Pentose and glucuronate interconversions:KEGG-hsa00040
HMDB01204	Ch	Starch and sucrose metabolism:KEGG-hsa00500
HMDB01206	Ch	Bile secretion:KEGG-hsa04976
HMDB01206	Ch	Butanoate metabolism:KEGG-hsa00650
HMDB01206	Ch	Citrate cycle (TCA cycle):KEGG-hsa00020
HMDB01206	Ch	Fatty acid biosynthesis:KEGG-hsa00061
HMDB01206	Ch	Fatty acid elongation in mitochondria:KEGG-hsa00062
HMDB01206	Ch	Fatty acid metabolism:KEGG-hsa00071
HMDB01206	Ch	Glutathione metabolism:KEGG-hsa00480
HMDB01206	Ch	Glycolysis / Gluconeogenesis:KEGG-hsa00010
HMDB01206	Ch	Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630
HMDB01206	Ch	Inositol phosphate metabolism:KEGG-hsa00562
HMDB01206	Ch	Lysine biosynthesis:KEGG-hsa00300
HMDB01206	Ch	Lysine degradation:KEGG-hsa00310
HMDB01206	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01206	Ch	Propanoate metabolism:KEGG-hsa00640
HMDB01206	Ch	Pyruvate metabolism:KEGG-hsa00620
HMDB01206	Ch	Synthesis and degradation of ketone bodies:KEGG-hsa00072
HMDB01206	Ch	Taurine and hypotaurine metabolism:KEGG-hsa00430
HMDB01206	Ch	Terpenoid backbone biosynthesis:KEGG-hsa00900
HMDB01206	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB01206	Ch	Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290
HMDB01206	Ch	Valine, leucine and isoleucine degradation:KEGG-hsa00280
HMDB01206	Ch	beta-Alanine metabolism:KEGG-hsa00410
HMDB01201	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01201	Ch	Purine metabolism:KEGG-hsa00230
HMDB01201	Ch	RNA transport:KEGG-hsa03013
HMDB01202	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01202	Ch	Pyrimidine metabolism:KEGG-hsa00240
HMDB09137	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09137	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09137	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09137	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09137	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB01209	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01209	Ch	Purine metabolism:KEGG-hsa00230
HMDB09136	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09136	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09136	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09136	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09136	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08156	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08156	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08156	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08156	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08156	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB06941	Ch	Lysine biosynthesis:KEGG-hsa00300
HMDB00076	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00076	Ch	Pantothenate and CoA biosynthesis:KEGG-hsa00770
HMDB00076	Ch	Pyrimidine metabolism:KEGG-hsa00240
HMDB00076	Ch	beta-Alanine metabolism:KEGG-hsa00410
HMDB00071	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00071	Ch	Purine metabolism:KEGG-hsa00230
HMDB09059	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09059	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09059	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09059	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09059	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB00073	Ch	Gap junction:KEGG-hsa04540
HMDB00073	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00073	Ch	Neuroactive ligand-receptor interaction:KEGG-hsa04080
HMDB00073	Ch	Parkinson's disease:KEGG-hsa05012
HMDB00073	Ch	Tyrosine metabolism:KEGG-hsa00350
HMDB00072	Ch	Citrate cycle (TCA cycle):KEGG-hsa00020
HMDB00072	Ch	Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630
HMDB00072	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09054	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09054	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09054	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09054	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09054	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09055	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09055	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09055	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09055	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09055	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09056	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09056	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09056	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09056	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09056	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09057	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09057	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09057	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09057	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09057	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09050	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09050	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09050	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09050	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09050	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09051	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09051	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09051	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09051	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09051	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09052	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09052	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09052	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09052	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09052	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB09053	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB09053	Ch	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis:KEGG-hsa00563
HMDB09053	Ch	Metabolic pathways:KEGG-hsa01100
HMDB09053	Ch	Pathogenic Escherichia coli infection:KEGG-hsa05130
HMDB09053	Ch	Regulation of autophagy:KEGG-hsa04140
HMDB08155	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08155	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08155	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08155	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08155	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08152	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08152	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08152	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08152	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08152	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB08153	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08153	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08153	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08153	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08153	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB02086	Ch	Metabolic pathways:KEGG-hsa01100
HMDB02086	Ch	Porphyrin and chlorophyll metabolism:KEGG-hsa00860
HMDB08150	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08150	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08150	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08150	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08150	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB02084	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08151	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB08151	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB08151	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB08151	Ch	Metabolic pathways:KEGG-hsa01100
HMDB08151	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB01892	Ch	Vitamin digestion and absorption:KEGG-hsa04977
HMDB02368	Ch	Biosynthesis of unsaturated fatty acids:KEGG-hsa01040
HMDB06524	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB01511	Ch	Arginine and proline metabolism:KEGG-hsa00330
HMDB01511	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01513	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01513	Ch	N-Glycan biosynthesis:KEGG-hsa00510
HMDB01513	Ch	Terpenoid backbone biosynthesis:KEGG-hsa00900
HMDB01512	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01512	Ch	Thiamine metabolism:KEGG-hsa00730
HMDB01514	Ch	Amino sugar and nucleotide sugar metabolism:KEGG-hsa00520
HMDB01517	Ch	Histidine metabolism:KEGG-hsa00340
HMDB01517	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01517	Ch	Purine metabolism:KEGG-hsa00230
HMDB01517	Ch	mTOR signaling pathway:KEGG-hsa04150
HMDB00108	Ch	Glycolysis / Gluconeogenesis:KEGG-hsa00010
HMDB00108	Ch	Metabolic pathways:KEGG-hsa01100
HMDB04230	Ch	Arginine and proline metabolism:KEGG-hsa00330
HMDB00929	Ch	African trypanosomiasis:KEGG-hsa05143
HMDB00929	Ch	Aminoacyl-tRNA biosynthesis:KEGG-hsa00970
HMDB00929	Ch	Glycine, serine and threonine metabolism:KEGG-hsa00260
HMDB00929	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00929	Ch	Phenylalanine, tyrosine and tryptophan biosynthesis:KEGG-hsa00400
HMDB00929	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB00101	Ch	Metabolic pathways:KEGG-hsa01100
HMDB00101	Ch	Purine metabolism:KEGG-hsa00230
HMDB00107	Ch	Galactose metabolism:KEGG-hsa00052
HMDB04236	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB04236	Ch	Metabolic pathways:KEGG-hsa01100
HMDB06523	Ch	Biosynthesis of unsaturated fatty acids:KEGG-hsa01040
HMDB04234	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07926	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07926	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07926	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07926	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07926	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07927	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07927	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07927	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07927	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07927	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07924	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07924	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07924	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07924	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07924	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07925	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07925	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07925	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07925	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07925	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07922	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07922	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07922	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07922	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07922	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07923	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07923	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07923	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07923	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07923	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07920	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07920	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07920	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07920	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07920	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB12156	Ch	Metabolic pathways:KEGG-hsa01100
HMDB12156	Ch	Valine, leucine and isoleucine biosynthesis:KEGG-hsa00290
HMDB01484	Ch	Butanoate metabolism:KEGG-hsa00650
HMDB01484	Ch	Fatty acid metabolism:KEGG-hsa00071
HMDB01484	Ch	Glyoxylate and dicarboxylate metabolism:KEGG-hsa00630
HMDB01484	Ch	Lysine degradation:KEGG-hsa00310
HMDB01484	Ch	Metabolic pathways:KEGG-hsa01100
HMDB01484	Ch	Propanoate metabolism:KEGG-hsa00640
HMDB01484	Ch	Pyruvate metabolism:KEGG-hsa00620
HMDB01484	Ch	Synthesis and degradation of ketone bodies:KEGG-hsa00072
HMDB01484	Ch	Terpenoid backbone biosynthesis:KEGG-hsa00900
HMDB01484	Ch	Tryptophan metabolism:KEGG-hsa00380
HMDB01484	Ch	Valine, leucine and isoleucine degradation:KEGG-hsa00280
HMDB07928	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07928	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07928	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07928	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07928	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB07929	Ch	Arachidonic acid metabolism:KEGG-hsa00590
HMDB07929	Ch	Glycerophospholipid metabolism:KEGG-hsa00564
HMDB07929	Ch	Linoleic acid metabolism:KEGG-hsa00591
HMDB07929	Ch	Metabolic pathways:KEGG-hsa01100
HMDB07929	Ch	alpha-Linolenic acid metabolism:KEGG-hsa00592
HMDB04952	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB04952	Ch	Leishmaniasis:KEGG-hsa05140
HMDB04952	Ch	Metabolic pathways:KEGG-hsa01100
HMDB04952	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB04952	Ch	Sphingolipid metabolism:KEGG-hsa00600
HMDB04953	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB04953	Ch	Leishmaniasis:KEGG-hsa05140
HMDB04953	Ch	Metabolic pathways:KEGG-hsa01100
HMDB04953	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB04953	Ch	Sphingolipid metabolism:KEGG-hsa00600
HMDB04950	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB04950	Ch	Leishmaniasis:KEGG-hsa05140
HMDB04950	Ch	Metabolic pathways:KEGG-hsa01100
HMDB04950	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB04950	Ch	Sphingolipid metabolism:KEGG-hsa00600
HMDB04951	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB04951	Ch	Leishmaniasis:KEGG-hsa05140
HMDB04951	Ch	Metabolic pathways:KEGG-hsa01100
HMDB04951	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB04951	Ch	Sphingolipid metabolism:KEGG-hsa00600
HMDB04956	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
HMDB04956	Ch	Leishmaniasis:KEGG-hsa05140
HMDB04956	Ch	Metabolic pathways:KEGG-hsa01100
HMDB04956	Ch	Neurotrophin signaling pathway:KEGG-hsa04722
HMDB04956	Ch	Sphingolipid metabolism:KEGG-hsa00600
HMDB04957	Ch	Adipocytokine signaling pathway:KEGG-hsa04920
