ID	SystemCode	MAPP
HMDB00217	Ch	TCA Cycle:WP78
HMDB01361	Ch	TCA Cycle:WP78
HMDB00494	Ch	TCA Cycle:WP78
HMDB00156	Ch	TCA Cycle:WP78
HMDB00902	Ch	TCA Cycle:WP78
HMDB00134	Ch	TCA Cycle:WP78
HMDB00072	Ch	TCA Cycle:WP78
HMDB01022	Ch	TCA Cycle:WP78
HMDB00660	Ch	Fructose and mannose metabolism:map00051
HMDB01346	Ch	Fructose and mannose metabolism:map00051
HMDB00169	Ch	Fructose and mannose metabolism:map00051
HMDB01047	Ch	Fructose and mannose metabolism:map00051
HMDB01095	Ch	Fructose and mannose metabolism:map00051
HMDB01078	Ch	Fructose and mannose metabolism:map00051
HMDB00174	Ch	Fructose and mannose metabolism:map00051
HMDB01265	Ch	Fructose and mannose metabolism:map00051
HMDB01163	Ch	Fructose and mannose metabolism:map00051
HMDB01058	Ch	Fructose and mannose metabolism:map00051
HMDB01112	Ch	Fructose and mannose metabolism:map00051
HMDB01076	Ch	Fructose and mannose metabolism:map00051
HMDB06330	Ch	Fructose and mannose metabolism:map00051
HMDB00247	Ch	Fructose and mannose metabolism:map00051
HMDB00124	Ch	Fructose and mannose metabolism:map00051
HMDB06800	Ch	Fructose and mannose metabolism:map00051
HMDB00742	Ch	Trans-sulfuration and one carbon metabolism:WP2525
HMDB01967	Ch	Ketone Body Metabolism:SMP00071
HMDB01375	Ch	Ketone Body Metabolism:SMP00071
HMDB00011	Ch	Ketone Body Metabolism:SMP00071
HMDB01659	Ch	Ketone Body Metabolism:SMP00071
HMDB01341	Ch	Myometrial Relaxation and Contraction Pathways:WP289
HMDB00058	Ch	Myometrial Relaxation and Contraction Pathways:WP289
HMDB01532	Ch	Myometrial Relaxation and Contraction Pathways:WP289
HMDB01314	Ch	Myometrial Relaxation and Contraction Pathways:WP289
HMDB06558	Ch	Aflatoxin B1 metabolism:WP699
HMDB06552	Ch	Aflatoxin B1 metabolism:WP699
HMDB01137	Ch	Porphyrin Metabolism:SMP00024
HMDB06901	Ch	Porphyrin Metabolism:SMP00024
HMDB00936	Ch	Porphyrin Metabolism:SMP00024
HMDB02158	Ch	Porphyrin Metabolism:SMP00024
HMDB00916	Ch	Porphyrin Metabolism:SMP00024
HMDB00245	Ch	Porphyrin Metabolism:SMP00024
HMDB00241	Ch	Porphyrin Metabolism:SMP00024
HMDB02211	Ch	Porphyrin Metabolism:SMP00024
HMDB01097	Ch	Porphyrin Metabolism:SMP00024
HMDB00123	Ch	Porphyrin Metabolism:SMP00024
HMDB00961	Ch	Porphyrin Metabolism:SMP00024
HMDB01162	Ch	Porphyrin Metabolism:SMP00024
HMDB04158	Ch	Porphyrin Metabolism:SMP00024
HMDB03178	Ch	Porphyrin Metabolism:SMP00024
HMDB00570	Ch	Porphyrin Metabolism:SMP00024
HMDB01149	Ch	Porphyrin Metabolism:SMP00024
HMDB01008	Ch	Porphyrin Metabolism:SMP00024
HMDB03325	Ch	Porphyrin Metabolism:SMP00024
HMDB00643	Ch	Porphyrin Metabolism:SMP00024
HMDB01261	Ch	Porphyrin Metabolism:SMP00024
HMDB00054	Ch	Porphyrin Metabolism:SMP00024
HMDB01086	Ch	Porphyrin Metabolism:SMP00024
HMDB01043	Ch	Endothelin Pathways:WP2197
HMDB00058	Ch	Endothelin Pathways:WP2197
HMDB00464	Ch	Endothelin Pathways:WP2197
HMDB01440	Ch	Endothelin Pathways:WP2197
HMDB01059	Ch	Endothelin Pathways:WP2197
HMDB01532	Ch	Endothelin Pathways:WP2197
HMDB03378	Ch	Endothelin Pathways:WP2197
HMDB00586	Ch	Endothelin Pathways:WP2197
HMDB00904	Ch	Endothelin Pathways:WP2197
HMDB00517	Ch	Endothelin Pathways:WP2197
HMDB01314	Ch	Endothelin Pathways:WP2197
HMDB00216	Ch	Monoamine GPCRs:WP58
HMDB00895	Ch	Monoamine GPCRs:WP58
HMDB00870	Ch	Monoamine GPCRs:WP58
HMDB00259	Ch	Monoamine GPCRs:WP58
HMDB00073	Ch	Monoamine GPCRs:WP58
HMDB00068	Ch	Monoamine GPCRs:WP58
HMDB01043	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB02925	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB02226	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB02177	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB02183	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB00673	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB01388	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB02007	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB06323	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB06322	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB01999	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB08204	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB03073	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB06547	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB01976	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB06528	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB06246	Ch	Alpha Linolenic Acid and Linoleic Acid Metabolism:SMP00018
HMDB00050	Ch	Purine Metabolism:SMP00050
HMDB01397	Ch	Purine Metabolism:SMP00050
HMDB00797	Ch	Purine Metabolism:SMP00050
HMDB01235	Ch	Purine Metabolism:SMP00050
HMDB00085	Ch	Purine Metabolism:SMP00050
HMDB01178	Ch	Purine Metabolism:SMP00050
HMDB01554	Ch	Purine Metabolism:SMP00050
HMDB02022	Ch	Purine Metabolism:SMP00050
HMDB01273	Ch	Purine Metabolism:SMP00050
HMDB01440	Ch	Purine Metabolism:SMP00050
HMDB00189	Ch	Purine Metabolism:SMP00050
HMDB00045	Ch	Purine Metabolism:SMP00050
HMDB03335	Ch	Purine Metabolism:SMP00050
HMDB01532	Ch	Purine Metabolism:SMP00050
HMDB01517	Ch	Purine Metabolism:SMP00050
HMDB00289	Ch	Purine Metabolism:SMP00050
HMDB00101	Ch	Purine Metabolism:SMP00050
HMDB00280	Ch	Purine Metabolism:SMP00050
HMDB00960	Ch	Purine Metabolism:SMP00050
HMDB01044	Ch	Purine Metabolism:SMP00050
HMDB01128	Ch	Purine Metabolism:SMP00050
HMDB06273	Ch	Purine Metabolism:SMP00050
HMDB00536	Ch	Purine Metabolism:SMP00050
HMDB00905	Ch	Purine Metabolism:SMP00050
HMDB01439	Ch	Purine Metabolism:SMP00050
HMDB00538	Ch	Purine Metabolism:SMP00050
HMDB01340	Ch	Purine Metabolism:SMP00050
HMDB01341	Ch	Purine Metabolism:SMP00050
HMDB01508	Ch	Purine Metabolism:SMP00050
HMDB00058	Ch	Purine Metabolism:SMP00050
HMDB01201	Ch	Purine Metabolism:SMP00050
HMDB00195	Ch	Purine Metabolism:SMP00050
HMDB00175	Ch	Purine Metabolism:SMP00050
HMDB00641	Ch	Purine Metabolism:SMP00050
HMDB06211	Ch	Purine Metabolism:SMP00050
HMDB01548	Ch	Purine Metabolism:SMP00050
HMDB11629	Ch	Purine Metabolism:SMP00050
HMDB00299	Ch	Purine Metabolism:SMP00050
HMDB00157	Ch	Purine Metabolism:SMP00050
HMDB00132	Ch	Purine Metabolism:SMP00050
HMDB00133	Ch	Purine Metabolism:SMP00050
HMDB00071	Ch	Purine Metabolism:SMP00050
HMDB01308	Ch	Purine Metabolism:SMP00050
HMDB00292	Ch	Purine Metabolism:SMP00050
HMDB00034	Ch	Purine Metabolism:SMP00050
HMDB04246	Ch	GPCRs, Class A Rhodopsin-like:WP455
HMDB01442	Ch	GPCRs, Class A Rhodopsin-like:WP455
HMDB01389	Ch	GPCRs, Class A Rhodopsin-like:WP455
HMDB00870	Ch	GPCRs, Class A Rhodopsin-like:WP455
HMDB00259	Ch	GPCRs, Class A Rhodopsin-like:WP455
HMDB00073	Ch	GPCRs, Class A Rhodopsin-like:WP455
HMDB01035	Ch	GPCRs, Class A Rhodopsin-like:WP455
HMDB12110	Ch	GPCRs, Class A Rhodopsin-like:WP455
HMDB00058	Ch	MAPK Signaling Pathway:WP382
HMDB00960	Ch	Pilocytic astrocytoma:WP2253
HMDB01440	Ch	Pilocytic astrocytoma:WP2253
HMDB03337	Ch	Glutathione Metabolism:SMP00015
HMDB00123	Ch	Glutathione Metabolism:SMP00015
HMDB01049	Ch	Glutathione Metabolism:SMP00015
HMDB00267	Ch	Glutathione Metabolism:SMP00015
HMDB00125	Ch	Glutathione Metabolism:SMP00015
HMDB00574	Ch	Glutathione Metabolism:SMP00015
HMDB00078	Ch	Glutathione Metabolism:SMP00015
HMDB03540	Ch	Nucleotide Metabolism:WP404
HMDB01414	Ch	Nucleotide Metabolism:WP404
HMDB01397	Ch	Nucleotide Metabolism:WP404
HMDB00214	Ch	Nucleotide Metabolism:WP404
HMDB12194	Ch	Nucleotide Metabolism:WP404
HMDB00175	Ch	Nucleotide Metabolism:WP404
HMDB01256	Ch	Nucleotide Metabolism:WP404
HMDB00536	Ch	Nucleotide Metabolism:WP404
HMDB01517	Ch	Nucleotide Metabolism:WP404
HMDB00797	Ch	Nucleotide Metabolism:WP404
HMDB01257	Ch	Nucleotide Metabolism:WP404
HMDB00157	Ch	Nucleotide Metabolism:WP404
HMDB00132	Ch	Nucleotide Metabolism:WP404
HMDB00289	Ch	Nucleotide Metabolism:WP404
HMDB00283	Ch	Nucleotide Metabolism:WP404
HMDB00292	Ch	Nucleotide Metabolism:WP404
HMDB00034	Ch	Nucleotide Metabolism:WP404
HMDB03192	Ch	Nucleotide Metabolism:WP404
HMDB01057	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01052	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00695	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01011	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB02217	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01113	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01157	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00202	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01275	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01356	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01372	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB06865	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00023	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00962	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01041	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB06870	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00687	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01022	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB02054	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00883	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01269	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB02166	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00491	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00985	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00172	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01493	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB06868	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB06869	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB00019	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01243	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB06866	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB06867	Ch	Valine, leucine and isoleucine degradation:map00280
HMDB01206	Ch	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
HMDB03948	Ch	Mitochondrial LC-Fatty Acid Beta-Oxidation:WP368
HMDB01397	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00691	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00812	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00223	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00168	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB01096	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB03337	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00208	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB01254	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB06483	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00125	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB01049	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB01128	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB01062	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00536	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB01259	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00904	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00254	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00828	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB01301	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB03362	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00052	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00051	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00119	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB00112	Ch	Alanine, aspartate and glutamate metabolism:map00250
HMDB01248	Ch	Catalytic cycle of mammalian FMOs:WP688
HMDB00217	Ch	Catalytic cycle of mammalian FMOs:WP688
HMDB01377	Ch	Catalytic cycle of mammalian FMOs:WP688
HMDB00494	Ch	Catalytic cycle of mammalian FMOs:WP688
HMDB02111	Ch	Catalytic cycle of mammalian FMOs:WP688
HMDB00221	Ch	Catalytic cycle of mammalian FMOs:WP688
HMDB01491	Ch	Malate-Aspartate Shuttle:SMP00129
HMDB00744	Ch	Malate-Aspartate Shuttle:SMP00129
HMDB00586	Ch	Lactose Degradation:SMP00457
HMDB00588	Ch	Lactose Degradation:SMP00457
HMDB00143	Ch	Lactose Degradation:SMP00457
HMDB00186	Ch	Lactose Degradation:SMP00457
HMDB01498	Ch	RANKL/RANK Signaling Pathway:WP2018
HMDB00939	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01396	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01533	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00696	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01167	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01846	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00517	Ch	Glycine, serine and threonine metabolism:map00260
HMDB02134	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01426	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00243	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01451	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00187	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01252	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00161	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00167	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01352	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00043	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00064	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00005	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00128	Ch	Glycine, serine and threonine metabolism:map00260
HMDB06454	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00123	Ch	Glycine, serine and threonine metabolism:map00260
HMDB03406	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01967	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00807	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00272	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00271	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01022	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01024	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00742	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01149	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00214	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00097	Ch	Glycine, serine and threonine metabolism:map00260
HMDB01185	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00092	Ch	Glycine, serine and threonine metabolism:map00260
HMDB12210	Ch	Glycine, serine and threonine metabolism:map00260
HMDB13639	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00099	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00119	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00139	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00208	Ch	Glycine, serine and threonine metabolism:map00260
HMDB00058	Ch	Mitochondrial Gene Expression:WP391
HMDB01056	Ch	Fluoropyrimidine Activity:WP1601
HMDB01409	Ch	Fluoropyrimidine Activity:WP1601
HMDB00190	Ch	Glucose Homeostasis:WP661
HMDB00182	Ch	Glucose Homeostasis:WP661
HMDB00714	Ch	Glucose Homeostasis:WP661
HMDB00214	Ch	Glucose Homeostasis:WP661
HMDB00157	Ch	Glucose Homeostasis:WP661
HMDB00904	Ch	Glucose Homeostasis:WP661
HMDB00177	Ch	Glucose Homeostasis:WP661
HMDB00172	Ch	Glucose Homeostasis:WP661
HMDB00243	Ch	Glucose Homeostasis:WP661
HMDB00156	Ch	Glucose Homeostasis:WP661
HMDB00131	Ch	Glucose Homeostasis:WP661
HMDB00883	Ch	Glucose Homeostasis:WP661
HMDB00696	Ch	Glucose Homeostasis:WP661
HMDB00158	Ch	Glucose Homeostasis:WP661
HMDB00138	Ch	Glucose Homeostasis:WP661
HMDB00517	Ch	Glucose Homeostasis:WP661
HMDB00951	Ch	Glucose Homeostasis:WP661
HMDB00637	Ch	Glucose Homeostasis:WP661
HMDB00122	Ch	Glucose Homeostasis:WP661
HMDB00011	Ch	Glucose Homeostasis:WP661
HMDB00159	Ch	Glucose Homeostasis:WP661
HMDB00464	Ch	IL-1 signaling pathway:WP195
HMDB01586	Ch	Glucuronidation:WP698
HMDB00286	Ch	Glucuronidation:WP698
HMDB01487	Ch	Glucuronidation:WP698
HMDB00935	Ch	Glucuronidation:WP698
HMDB00494	Ch	Glucuronidation:WP698
HMDB00912	Ch	Glucuronidation:WP698
HMDB01401	Ch	Glucuronidation:WP698
HMDB00902	Ch	Glucuronidation:WP698
HMDB00538	Ch	Glucuronidation:WP698
HMDB02111	Ch	Glucuronidation:WP698
HMDB00061	Ch	Glucuronidation:WP698
HMDB01429	Ch	Glucuronidation:WP698
HMDB00295	Ch	Glucuronidation:WP698
HMDB00122	Ch	Glucuronidation:WP698
HMDB00285	Ch	Glucuronidation:WP698
HMDB00089	Ch	Pyrimidine metabolism:map00240
HMDB00079	Ch	Pyrimidine metabolism:map00240
HMDB00262	Ch	Pyrimidine metabolism:map00240
HMDB00082	Ch	Pyrimidine metabolism:map00240
HMDB01409	Ch	Pyrimidine metabolism:map00240
HMDB00226	Ch	Pyrimidine metabolism:map00240
HMDB00998	Ch	Pyrimidine metabolism:map00240
HMDB01191	Ch	Pyrimidine metabolism:map00240
HMDB01096	Ch	Pyrimidine metabolism:map00240
HMDB00300	Ch	Pyrimidine metabolism:map00240
HMDB01351	Ch	Pyrimidine metabolism:map00240
HMDB00288	Ch	Pyrimidine metabolism:map00240
HMDB00280	Ch	Pyrimidine metabolism:map00240
HMDB00026	Ch	Pyrimidine metabolism:map00240
HMDB00285	Ch	Pyrimidine metabolism:map00240
HMDB01342	Ch	Pyrimidine metabolism:map00240
HMDB03911	Ch	Pyrimidine metabolism:map00240
HMDB00273	Ch	Pyrimidine metabolism:map00240
HMDB01000	Ch	Pyrimidine metabolism:map00240
HMDB01274	Ch	Pyrimidine metabolism:map00240
HMDB00828	Ch	Pyrimidine metabolism:map00240
HMDB01227	Ch	Pyrimidine metabolism:map00240
HMDB01546	Ch	Pyrimidine metabolism:map00240
HMDB00095	Ch	Pyrimidine metabolism:map00240
HMDB01202	Ch	Pyrimidine metabolism:map00240
HMDB00218	Ch	Pyrimidine metabolism:map00240
HMDB01245	Ch	Pyrimidine metabolism:map00240
HMDB00056	Ch	Pyrimidine metabolism:map00240
HMDB02031	Ch	Pyrimidine metabolism:map00240
HMDB03349	Ch	Pyrimidine metabolism:map00240
HMDB00076	Ch	Pyrimidine metabolism:map00240
HMDB00014	Ch	Pyrimidine metabolism:map00240
HMDB00295	Ch	Pyrimidine metabolism:map00240
HMDB00012	Ch	Pyrimidine metabolism:map00240
HMDB00296	Ch	Pyrimidine metabolism:map00240
HMDB00058	Ch	Hypothetical Network for Drug Addiction:WP666
HMDB03339	Ch	Hypothetical Network for Drug Addiction:WP666
HMDB00464	Ch	Hypothetical Network for Drug Addiction:WP666
HMDB01043	Ch	PDGF Pathway:WP2526
HMDB01335	Ch	PDGF Pathway:WP2526
HMDB00058	Ch	PDGF Pathway:WP2526
HMDB01498	Ch	PDGF Pathway:WP2526
HMDB00016	Ch	ACE Inhibitor Pathway:WP554
HMDB04246	Ch	ACE Inhibitor Pathway:WP554
HMDB00464	Ch	ACE Inhibitor Pathway:WP554
HMDB00037	Ch	ACE Inhibitor Pathway:WP554
HMDB01035	Ch	ACE Inhibitor Pathway:WP554
HMDB01259	Ch	Glutamate Metabolism:SMP00072
HMDB01397	Ch	Glutamate Metabolism:SMP00072
HMDB01096	Ch	Glutamate Metabolism:SMP00072
HMDB03337	Ch	Glutamate Metabolism:SMP00072
HMDB00051	Ch	Glutamate Metabolism:SMP00072
HMDB01128	Ch	Glutamate Metabolism:SMP00072
HMDB01254	Ch	Glutamate Metabolism:SMP00072
HMDB01062	Ch	Glutamate Metabolism:SMP00072
HMDB03362	Ch	Glutamate Metabolism:SMP00072
HMDB00112	Ch	Glutamate Metabolism:SMP00072
HMDB00254	Ch	Glutamate Metabolism:SMP00072
HMDB00125	Ch	Glutamate Metabolism:SMP00072
HMDB01049	Ch	Glutamate Metabolism:SMP00072
HMDB01301	Ch	Glutamate Metabolism:SMP00072
HMDB00208	Ch	Glutamate Metabolism:SMP00072
HMDB00097	Ch	Betaine Metabolism:SMP00123
HMDB00939	Ch	Betaine Metabolism:SMP00123
HMDB01185	Ch	Betaine Metabolism:SMP00123
HMDB00092	Ch	Betaine Metabolism:SMP00123
HMDB01252	Ch	Betaine Metabolism:SMP00123
HMDB00696	Ch	Betaine Metabolism:SMP00123
HMDB01846	Ch	Betaine Metabolism:SMP00123
HMDB00043	Ch	Betaine Metabolism:SMP00123
HMDB00742	Ch	Betaine Metabolism:SMP00123
HMDB01396	Ch	Betaine Metabolism:SMP00123
HMDB03540	Ch	AMPK Signaling:WP1403
HMDB00058	Ch	AMPK Signaling:WP1403
HMDB00464	Ch	AMPK Signaling:WP1403
HMDB01532	Ch	AMPK Signaling:WP1403
HMDB01175	Ch	AMPK Signaling:WP1403
HMDB00122	Ch	AMPK Signaling:WP1403
HMDB03337	Ch	Glutathione metabolism:map00480
HMDB00123	Ch	Glutathione metabolism:map00480
HMDB01049	Ch	Glutathione metabolism:map00480
HMDB00267	Ch	Glutathione metabolism:map00480
HMDB00125	Ch	Glutathione metabolism:map00480
HMDB00574	Ch	Glutathione metabolism:map00480
HMDB00078	Ch	Glutathione metabolism:map00480
HMDB01512	Ch	Thiamine metabolism:map00730
HMDB00235	Ch	Thiamine metabolism:map00730
HMDB01372	Ch	Thiamine metabolism:map00730
HMDB02666	Ch	Thiamine metabolism:map00730
HMDB00259	Ch	Serotonin Receptor 2 and STAT3 Signaling:WP733
HMDB01341	Ch	Histidine metabolism:map00340
HMDB01534	Ch	Histidine metabolism:map00340
HMDB02024	Ch	Histidine metabolism:map00340
HMDB03905	Ch	Histidine metabolism:map00340
HMDB00854	Ch	Histidine metabolism:map00340
HMDB02820	Ch	Histidine metabolism:map00340
HMDB03125	Ch	Histidine metabolism:map00340
HMDB00301	Ch	Histidine metabolism:map00340
HMDB00177	Ch	Histidine metabolism:map00340
HMDB01014	Ch	Histidine metabolism:map00340
HMDB00870	Ch	Histidine metabolism:map00340
HMDB01846	Ch	Histidine metabolism:map00340
HMDB00898	Ch	Histidine metabolism:map00340
HMDB01967	Ch	Histidine metabolism:map00340
HMDB00221	Ch	Histidine metabolism:map00340
HMDB00033	Ch	Histidine metabolism:map00340
HMDB04181	Ch	Histidine metabolism:map00340
HMDB01555	Ch	Vitamin B6 metabolism:map00750
HMDB03344	Ch	Vitamin B6 metabolism:map00750
HMDB01545	Ch	Vitamin B6 metabolism:map00750
HMDB01491	Ch	Vitamin B6 metabolism:map00750
HMDB00239	Ch	Vitamin B6 metabolism:map00750
HMDB06954	Ch	Vitamin B6 metabolism:map00750
HMDB06955	Ch	Vitamin B6 metabolism:map00750
HMDB01319	Ch	Vitamin B6 metabolism:map00750
HMDB00017	Ch	Vitamin B6 metabolism:map00750
HMDB01431	Ch	Vitamin B6 metabolism:map00750
HMDB00119	Ch	Alanine Metabolism:SMP00055
HMDB04995	Ch	Codeine and Morphine Metabolism:WP1604
HMDB03939	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB06402	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB06272	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB06404	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03932	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03935	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03934	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03937	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03936	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03948	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB00220	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03945	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03946	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03712	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03942	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB03943	Ch	Fatty Acid Elongation In Mitochondria:SMP00054
HMDB01143	Ch	G Protein Signaling Pathways:WP35
HMDB00058	Ch	G Protein Signaling Pathways:WP35
HMDB00464	Ch	G Protein Signaling Pathways:WP35
HMDB00214	Ch	Urea Cycle:SMP00059
HMDB00052	Ch	Urea Cycle:SMP00059
HMDB00161	Ch	Urea Cycle:SMP00059
HMDB00595	Ch	Urea Cycle:SMP00059
HMDB00904	Ch	Urea Cycle:SMP00059
HMDB00223	Ch	Urea Cycle:SMP00059
HMDB00294	Ch	Urea Cycle:SMP00059
HMDB00050	Ch	Purine metabolism:map00230
HMDB01397	Ch	Purine metabolism:map00230
HMDB00797	Ch	Purine metabolism:map00230
HMDB01235	Ch	Purine metabolism:map00230
HMDB00085	Ch	Purine metabolism:map00230
HMDB01178	Ch	Purine metabolism:map00230
HMDB01554	Ch	Purine metabolism:map00230
HMDB02022	Ch	Purine metabolism:map00230
HMDB01273	Ch	Purine metabolism:map00230
HMDB01440	Ch	Purine metabolism:map00230
HMDB00189	Ch	Purine metabolism:map00230
HMDB00045	Ch	Purine metabolism:map00230
HMDB03335	Ch	Purine metabolism:map00230
