GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000151729	SLC25A4	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4 [Source:HGNC Symbol;Acc:HGNC:10990]	3	0.3	ENSG00000151729	Huntington's disease:KEGG-hsa05016 // Calcium signaling pathway:KEGG-hsa04020 // Parkinson's disease:KEGG-hsa05012
ENSG00000078668	VDAC3	voltage-dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]	3	0.3	ENSG00000078668	Huntington's disease:KEGG-hsa05016 // Calcium signaling pathway:KEGG-hsa04020 // Parkinson's disease:KEGG-hsa05012
ENSG00000179218	CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	2	0.2	ENSG00000179218	Protein processing in endoplasmic reticulum:KEGG-hsa04141 // Antigen processing and presentation:KEGG-hsa04612
ENSG00000168959	GRM5	glutamate receptor, metabotropic 5 [Source:HGNC Symbol;Acc:HGNC:4597]	2	0.2	ENSG00000168959	Huntington's disease:KEGG-hsa05016 // Calcium signaling pathway:KEGG-hsa04020
ENSG00000167004	PDIA3	protein disulfide isomerase family A, member 3 [Source:HGNC Symbol;Acc:HGNC:4606]	2	0.2	ENSG00000167004	Protein processing in endoplasmic reticulum:KEGG-hsa04141 // Antigen processing and presentation:KEGG-hsa04612
ENSG00000163902	RPN1	ribophorin I [Source:HGNC Symbol;Acc:HGNC:10381]	2	0.2	ENSG00000163902	N-Glycan biosynthesis:KEGG-hsa00510 // Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000127022	CANX	calnexin [Source:HGNC Symbol;Acc:HGNC:1473]	2	0.2	ENSG00000127022	Protein processing in endoplasmic reticulum:KEGG-hsa04141 // Antigen processing and presentation:KEGG-hsa04612
ENSG00000118705	RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]	2	0.2	ENSG00000118705	N-Glycan biosynthesis:KEGG-hsa00510 // Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000089597	GANAB	glucosidase, alpha; neutral AB [Source:HGNC Symbol;Acc:HGNC:4138]	2	0.2	ENSG00000089597	N-Glycan biosynthesis:KEGG-hsa00510 // Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000044574	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) [Source:HGNC Symbol;Acc:HGNC:5238]	2	0.2	ENSG00000044574	Protein processing in endoplasmic reticulum:KEGG-hsa04141 // Antigen processing and presentation:KEGG-hsa04612
ENSG00000239264	TXNDC5	thioredoxin domain containing 5 (endoplasmic reticulum) [Source:HGNC Symbol;Acc:HGNC:21073]	1	0.1	ENSG00000239264	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000234745	HLA-B	major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]	1	0.1	ENSG00000234745	Antigen processing and presentation:KEGG-hsa04612
ENSG00000185624	P4HB	prolyl 4-hydroxylase, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8548]	1	0.1	ENSG00000185624	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000169223	LMAN2	lectin, mannose-binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]	1	0.1	ENSG00000169223	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000168291	PDHB	pyruvate dehydrogenase (lipoamide) beta [Source:HGNC Symbol;Acc:HGNC:8808]	1	0.1	ENSG00000168291	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000166598	HSP90B1	heat shock protein 90kDa beta (Grp94), member 1 [Source:HGNC Symbol;Acc:HGNC:12028]	1	0.1	ENSG00000166598	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000155660	PDIA4	protein disulfide isomerase family A, member 4 [Source:HGNC Symbol;Acc:HGNC:30167]	1	0.1	ENSG00000155660	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000150768	DLAT	dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]	1	0.1	ENSG00000150768	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000149428	HYOU1	hypoxia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:16931]	1	0.1	ENSG00000149428	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000148660	CAMK2G	calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]	1	0.1	ENSG00000148660	Calcium signaling pathway:KEGG-hsa04020
ENSG00000146648	EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	1	0.1	ENSG00000146648	Calcium signaling pathway:KEGG-hsa04020
ENSG00000143870	PDIA6	protein disulfide isomerase family A, member 6 [Source:HGNC Symbol;Acc:HGNC:30168]	1	0.1	ENSG00000143870	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000136731	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15663]	1	0.1	ENSG00000136731	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000130175	PRKCSH	protein kinase C substrate 80K-H [Source:HGNC Symbol;Acc:HGNC:9411]	1	0.1	ENSG00000130175	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000123384	LRP1	low density lipoprotein receptor-related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]	1	0.1	ENSG00000123384	Alzheimer's disease:KEGG-hsa05010
ENSG00000113721	PDGFRB	platelet-derived growth factor receptor, beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8804]	1	0.1	ENSG00000113721	Calcium signaling pathway:KEGG-hsa04020
ENSG00000109743	BST1	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]	1	0.1	ENSG00000109743	Calcium signaling pathway:KEGG-hsa04020
ENSG00000105953	OGDH	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide) [Source:HGNC Symbol;Acc:HGNC:8124]	1	0.1	ENSG00000105953	Citrate cycle (TCA cycle):KEGG-hsa00020
ENSG00000089248	ERP29	endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:HGNC:13799]	1	0.1	ENSG00000089248	Protein processing in endoplasmic reticulum:KEGG-hsa04141
ENSG00000074695	LMAN1	lectin, mannose-binding, 1 [Source:HGNC Symbol;Acc:HGNC:6631]	1	0.1	ENSG00000074695	Protein processing in endoplasmic reticulum:KEGG-hsa04141
