GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000126524	SBDS	Shwachman-Bodian-Diamond syndrome [Source:HGNC Symbol;Acc:HGNC:19440]	ENSG00000126524	GO:0042330	taxis	SBDS	blue	En
ENSG00000131981	LGALS3	lectin, galactoside-binding, soluble, 3 [Source:HGNC Symbol;Acc:HGNC:6563]	ENSG00000131981	GO:0042330	taxis	LGALS3	blue	En
ENSG00000163220	S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	ENSG00000163220	GO:0042330	taxis	S100A9	blue	En
ENSG00000006451	RALA	v-ral simian leukemia viral oncogene homolog A (ras related) [Source:HGNC Symbol;Acc:HGNC:9839]	ENSG00000006451	GO:0042330	taxis	RALA	blue	En
ENSG00000181163	NPM1	nucleophosmin (nucleolar phosphoprotein B23, numatrin) [Source:HGNC Symbol;Acc:HGNC:7910]	ENSG00000181163	GO:0051494	negative regulation of cytoskeleton organization	NPM1	blue	En
ENSG00000172725	CORO1B	coronin, actin binding protein, 1B [Source:HGNC Symbol;Acc:HGNC:2253]	ENSG00000172725	GO:0051494	negative regulation of cytoskeleton organization	CORO1B	blue	En
ENSG00000173898	SPTBN2	spectrin, beta, non-erythrocytic 2 [Source:HGNC Symbol;Acc:HGNC:11276]	ENSG00000173898	GO:0051494	negative regulation of cytoskeleton organization	SPTBN2	blue	En
ENSG00000197694	SPTAN1	spectrin, alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]	ENSG00000197694	GO:0051494	negative regulation of cytoskeleton organization	SPTAN1	blue	En
ENSG00000115306	SPTBN1	spectrin, beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]	ENSG00000115306	GO:0051494	negative regulation of cytoskeleton organization	SPTBN1	blue	En
ENSG00000126524	SBDS	Shwachman-Bodian-Diamond syndrome [Source:HGNC Symbol;Acc:HGNC:19440]	ENSG00000126524	GO:0051494	negative regulation of cytoskeleton organization	SBDS	blue	En
ENSG00000116489	CAPZA1	capping protein (actin filament) muscle Z-line, alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]	ENSG00000116489	GO:0051494	negative regulation of cytoskeleton organization	CAPZA1	blue	En
ENSG00000101367	MAPRE1	microtubule-associated protein, RP/EB family, member 1 [Source:HGNC Symbol;Acc:HGNC:6890]	ENSG00000101367	GO:0051494	negative regulation of cytoskeleton organization	MAPRE1	blue	En
