GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000128050	PAICS	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase [Source:HGNC Symbol;Acc:HGNC:8587]	5	0.0375939849624	ENSG00000128050	cytosol // ATP binding // pigment biosynthetic process // IMP metabolic process // ligase activity
ENSG00000127955	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:4384]	5	0.0375939849624	ENSG00000127955	cell cycle // cytoplasm // cell division // microtubule organizing center // synaptic transmission
ENSG00000125814	NAPB	N-ethylmaleimide-sensitive factor attachment protein, beta [Source:HGNC Symbol;Acc:HGNC:15751]	5	0.0375939849624	ENSG00000125814	syntaxin binding // regulation of exocytosis // regulation of neurotransmitter secretion // SNARE complex // synaptic transmission
ENSG00000125730	C3	complement component 3 [Source:HGNC Symbol;Acc:HGNC:1318]	5	0.0375939849624	ENSG00000125730	regulation of phosphate metabolic process // regulation of molecular function // innate immune response // regulation of protein modification process // enzyme regulator activity
ENSG00000123416	TUBA1B	tubulin, alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]	5	0.0375939849624	ENSG00000123416	microtubule // 'de novo' posttranslational protein folding // protein polymerization // cell division // microtubule-based process
ENSG00000119318	RAD23B	RAD23 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:9813]	5	0.0375939849624	ENSG00000119318	regulation of proteasomal ubiquitin-dependent protein catabolic process // proteasome complex // ubiquitin-dependent protein catabolic process // cytoplasm // cellular response to DNA damage stimulus
ENSG00000116120	FARSB	phenylalanyl-tRNA synthetase, beta subunit [Source:HGNC Symbol;Acc:HGNC:17800]	5	0.0375939849624	ENSG00000116120	cytosol // ATP binding // cytoplasm // magnesium ion binding // ligase activity
ENSG00000115685	PPP1R7	protein phosphatase 1, regulatory subunit 7 [Source:HGNC Symbol;Acc:HGNC:9295]	5	0.0375939849624	ENSG00000115685	regulation of phosphate metabolic process // regulation of molecular function // cytoplasm // regulation of protein modification process // enzyme regulator activity
ENSG00000114520	SNX4	sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]	5	0.0375939849624	ENSG00000114520	endosomal transport // vesicle-mediated transport // phosphatidylinositol binding // microtubule associated complex // cytoplasm
ENSG00000112137	PHACTR1	phosphatase and actin regulator 1 [Source:HGNC Symbol;Acc:HGNC:20990]	5	0.0375939849624	ENSG00000112137	cell junction // cytosol // regulation of molecular function // synapse // enzyme regulator activity
