GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000174775	HRAS	Harvey rat sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:5173]	ENSG00000174775	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000142875	PRKACB	protein kinase, cAMP-dependent, catalytic, beta [Source:HGNC Symbol;Acc:HGNC:9381]	ENSG00000142875	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000126583	PRKCG	protein kinase C, gamma [Source:HGNC Symbol;Acc:HGNC:9402]	ENSG00000126583	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000166501	PRKCB	protein kinase C, beta [Source:HGNC Symbol;Acc:HGNC:9395]	ENSG00000166501	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000069966	GNB5	guanine nucleotide binding protein (G protein), beta 5 [Source:HGNC Symbol;Acc:HGNC:4401]	ENSG00000069966	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000128266	GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide [Source:HGNC Symbol;Acc:HGNC:4395]	ENSG00000128266	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000138814	PPP3CA	protein phosphatase 3, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:HGNC:9314]	ENSG00000138814	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000005249	PRKAR2B	protein kinase, cAMP-dependent, regulatory, type II, beta [Source:HGNC Symbol;Acc:HGNC:9392]	ENSG00000005249	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000176533	GNG7	guanine nucleotide binding protein (G protein), gamma 7 [Source:HGNC Symbol;Acc:HGNC:4410]	ENSG00000176533	G Protein Signaling Pathways:WP35	G Protein Signaling Pathways:WP35		black	En
ENSG00000010810	FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	ENSG00000010810	IL-3 Signaling Pathway:WP286	IL-3 Signaling Pathway:WP286		black	En
ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta [Source:HGNC Symbol;Acc:HGNC:12854]	ENSG00000134308	IL-3 Signaling Pathway:WP286	IL-3 Signaling Pathway:WP286		black	En
