GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000150093	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:HGNC:6153]	ENSG00000150093	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	ITGB1	yellow	En
ENSG00000170624	SGCD	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:HGNC:10807]	ENSG00000170624	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	SGCD	yellow	En
ENSG00000091409	ITGA6	integrin, alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	ENSG00000091409	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	ITGA6	yellow	En
ENSG00000138448	ITGAV	integrin, alpha V [Source:HGNC Symbol;Acc:HGNC:6150]	ENSG00000138448	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	Hypertrophic cardiomyopathy (HCM):KEGG-hsa05410	ITGAV	yellow	En
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	ENSG00000206503	Graft-versus-host disease:KEGG-hsa05332	Graft-versus-host disease:KEGG-hsa05332	HLA-A	yellow	En
ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	ENSG00000204287	Graft-versus-host disease:KEGG-hsa05332	Graft-versus-host disease:KEGG-hsa05332	HLA-DRA	yellow	En
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	ENSG00000196126	Graft-versus-host disease:KEGG-hsa05332	Graft-versus-host disease:KEGG-hsa05332	HLA-DRB1	yellow	En
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	ENSG00000206503	Antigen processing and presentation:KEGG-hsa04612	Antigen processing and presentation:KEGG-hsa04612	HLA-A	yellow	En
ENSG00000204287	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	ENSG00000204287	Antigen processing and presentation:KEGG-hsa04612	Antigen processing and presentation:KEGG-hsa04612	HLA-DRA	yellow	En
ENSG00000196126	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	ENSG00000196126	Antigen processing and presentation:KEGG-hsa04612	Antigen processing and presentation:KEGG-hsa04612	HLA-DRB1	yellow	En
ENSG00000126803	HSPA2	heat shock 70kDa protein 2 [Source:HGNC Symbol;Acc:HGNC:5235]	ENSG00000126803	Antigen processing and presentation:KEGG-hsa04612	Antigen processing and presentation:KEGG-hsa04612	HSPA2	yellow	En
ENSG00000100911	PSME2	proteasome (prosome, macropain) activator subunit 2 (PA28 beta) [Source:HGNC Symbol;Acc:HGNC:9569]	ENSG00000100911	Antigen processing and presentation:KEGG-hsa04612	Antigen processing and presentation:KEGG-hsa04612	PSME2	yellow	En
ENSG00000164171	ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:HGNC:6137]	ENSG00000164171	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGA2	yellow	En
ENSG00000135424	ITGA7	integrin, alpha 7 [Source:HGNC Symbol;Acc:HGNC:6143]	ENSG00000135424	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGA7	yellow	En
ENSG00000170558	CDH2	cadherin 2, type 1, N-cadherin (neuronal) [Source:HGNC Symbol;Acc:HGNC:1759]	ENSG00000170558	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	CDH2	yellow	En
ENSG00000005884	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) [Source:HGNC Symbol;Acc:HGNC:6139]	ENSG00000005884	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGA3	yellow	En
ENSG00000161638	ITGA5	integrin, alpha 5 (fibronectin receptor, alpha polypeptide) [Source:HGNC Symbol;Acc:HGNC:6141]	ENSG00000161638	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC):KEGG-hsa05412	ITGA5	yellow	En
