GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000089050	RBBP9	retinoblastoma binding protein 9 [Source:HGNC Symbol;Acc:HGNC:9892]	ENSG00000089050	GO:0005634	nucleus	RBBP9	greenyellow	En
ENSG00000108039	XPNPEP1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble [Source:HGNC Symbol;Acc:HGNC:12822]	ENSG00000108039	GO:0008237	metallopeptidase activity	XPNPEP1	greenyellow	En
ENSG00000172009	THOP1	thimet oligopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:11793]	ENSG00000172009	GO:0008237	metallopeptidase activity	THOP1	greenyellow	En
ENSG00000141279	NPEPPS	aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]	ENSG00000141279	GO:0008237	metallopeptidase activity	NPEPPS	greenyellow	En
ENSG00000124299	PEPD	peptidase D [Source:HGNC Symbol;Acc:HGNC:8840]	ENSG00000124299	GO:0008237	metallopeptidase activity	PEPD	greenyellow	En
ENSG00000178802	MPI	mannose phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:7216]	ENSG00000178802	GO:0018130	heterocycle biosynthetic process	MPI	greenyellow	En
ENSG00000099810	MTAP	methylthioadenosine phosphorylase [Source:HGNC Symbol;Acc:HGNC:7413]	ENSG00000099810	GO:0018130	heterocycle biosynthetic process	MTAP	greenyellow	En
ENSG00000196290	NIF3L1	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13390]	ENSG00000196290	GO:0018130	heterocycle biosynthetic process	NIF3L1	greenyellow	En
ENSG00000109971	HSPA8	heat shock 70kDa protein 8 [Source:HGNC Symbol;Acc:HGNC:5241]	ENSG00000109971	GO:0018130	heterocycle biosynthetic process	HSPA8	greenyellow	En
ENSG00000149925	ALDOA	aldolase A, fructose-bisphosphate [Source:HGNC Symbol;Acc:HGNC:414]	ENSG00000149925	GO:0018130	heterocycle biosynthetic process	ALDOA	greenyellow	En
ENSG00000166228	PCBD1	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha [Source:HGNC Symbol;Acc:HGNC:8646]	ENSG00000166228	GO:0018130	heterocycle biosynthetic process	PCBD1	greenyellow	En
ENSG00000175792	RUVBL1	RuvB-like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]	ENSG00000175792	GO:0018130	heterocycle biosynthetic process	RUVBL1	greenyellow	En
ENSG00000011052	NME2	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]	ENSG00000011052	GO:0018130	heterocycle biosynthetic process	NME1-NME2	greenyellow	En
ENSG00000185651	UBE2L3	ubiquitin-conjugating enzyme E2L 3 [Source:HGNC Symbol;Acc:HGNC:12488]	ENSG00000185651	GO:0018130	heterocycle biosynthetic process	UBE2L3	greenyellow	En
ENSG00000198242	RPL23A	ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]	ENSG00000198242	GO:0018130	heterocycle biosynthetic process	RPL23A	greenyellow	En
ENSG00000108439	PNPO	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]	ENSG00000108439	GO:0018130	heterocycle biosynthetic process	PNPO	greenyellow	En
ENSG00000148834	GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]	ENSG00000148834	GO:0006767	water-soluble vitamin metabolic process	GSTO1	greenyellow	En
ENSG00000108439	PNPO	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]	ENSG00000108439	GO:0006767	water-soluble vitamin metabolic process	PNPO	greenyellow	En
ENSG00000130988	RGN	regucalcin [Source:HGNC Symbol;Acc:HGNC:9989]	ENSG00000130988	GO:0006767	water-soluble vitamin metabolic process	RGN	greenyellow	En
ENSG00000057608	GDI2	GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]	ENSG00000057608	GO:0005092	GDP-dissociation inhibitor activity	GDI2	greenyellow	En
