GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000070214	SLC44A1	solute carrier family 44 (choline transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	2	0.031746031746	ENSG00000070214	integral component of membrane // plasma membrane
ENSG00000050165	DKK3	dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]	2	0.031746031746	ENSG00000050165	extracellular space // extracellular region
ENSG00000021355	SERPINB1	serpin peptidase inhibitor, clade B (ovalbumin), member 1 [Source:HGNC Symbol;Acc:HGNC:3311]	2	0.031746031746	ENSG00000021355	extracellular space // regulation of proteolysis
ENSG00000254986	DPP3	dipeptidyl-peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]	1	0.015873015873	ENSG00000254986	plasma membrane
ENSG00000184117	NIPSNAP1	nipsnap homolog 1 (C. elegans) [Source:HGNC Symbol;Acc:HGNC:7827]	1	0.015873015873	ENSG00000184117	neurological system process
ENSG00000167996	FTH1	ferritin, heavy polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:3976]	1	0.015873015873	ENSG00000167996	negative regulation of cell proliferation
ENSG00000157445	CACNA2D3	calcium channel, voltage-dependent, alpha 2/delta subunit 3 [Source:HGNC Symbol;Acc:HGNC:15460]	1	0.015873015873	ENSG00000157445	integral component of membrane
ENSG00000148468	FAM171A1	family with sequence similarity 171, member A1 [Source:HGNC Symbol;Acc:HGNC:23522]	1	0.015873015873	ENSG00000148468	integral component of membrane
ENSG00000141540	TTYH2	tweety family member 2 [Source:HGNC Symbol;Acc:HGNC:13877]	1	0.015873015873	ENSG00000141540	plasma membrane
ENSG00000119655	NPC2	Niemann-Pick disease, type C2 [Source:HGNC Symbol;Acc:HGNC:14537]	1	0.015873015873	ENSG00000119655	cholesterol transport
ENSG00000117154	IGSF21	immunoglobin superfamily, member 21 [Source:HGNC Symbol;Acc:HGNC:28246]	1	0.015873015873	ENSG00000117154	extracellular region
ENSG00000095713	CRTAC1	cartilage acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:14882]	1	0.015873015873	ENSG00000095713	proteinaceous extracellular matrix
