GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000005893	LAMP2	lysosomal-associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	ENSG00000005893	GO:0005770	late endosome	LAMP2	yellow	En
ENSG00000185896	LAMP1	lysosomal-associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	ENSG00000185896	GO:0005770	late endosome	LAMP1	yellow	En
ENSG00000164111	ANXA5	annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]	ENSG00000164111	GO:0005544	calcium-dependent phospholipid binding	ANXA5	yellow	En
ENSG00000122359	ANXA11	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	ENSG00000122359	GO:0005544	calcium-dependent phospholipid binding	ANXA11	yellow	En
ENSG00000085719	CPNE3	copine III [Source:HGNC Symbol;Acc:HGNC:2316]	ENSG00000085719	GO:0005544	calcium-dependent phospholipid binding	CPNE3	yellow	En
ENSG00000196975	ANXA4	annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]	ENSG00000196975	GO:0005544	calcium-dependent phospholipid binding	ANXA4	yellow	En
ENSG00000135046	ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]	ENSG00000135046	GO:0005544	calcium-dependent phospholipid binding	ANXA1	yellow	En
ENSG00000164171	ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:HGNC:6137]	ENSG00000164171	GO:0009612	response to mechanical stimulus	ITGA2	yellow	En
ENSG00000151929	BAG3	BCL2-associated athanogene 3 [Source:HGNC Symbol;Acc:HGNC:939]	ENSG00000151929	GO:0009612	response to mechanical stimulus	BAG3	yellow	En
ENSG00000150093	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:HGNC:6153]	ENSG00000150093	GO:0009612	response to mechanical stimulus	ITGB1	yellow	En
ENSG00000108821	COL1A1	collagen, type I, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2197]	ENSG00000108821	GO:0009612	response to mechanical stimulus	COL1A1	yellow	En
ENSG00000152661	GJA1	gap junction protein, alpha 1, 43kDa [Source:HGNC Symbol;Acc:HGNC:4274]	ENSG00000152661	GO:0009612	response to mechanical stimulus	GJA1	yellow	En
ENSG00000041982	TNC	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	ENSG00000041982	GO:0009612	response to mechanical stimulus	TNC	yellow	En
ENSG00000087460	GNAS	GNAS complex locus [Source:HGNC Symbol;Acc:HGNC:4392]	ENSG00000087460	GO:0034694	response to prostaglandin	GNAS	yellow	En
ENSG00000041982	TNC	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	ENSG00000041982	GO:0034694	response to prostaglandin	TNC	yellow	En
ENSG00000196139	AKR1C3	aldo-keto reductase family 1, member C3 [Source:HGNC Symbol;Acc:HGNC:386]	ENSG00000196139	GO:0034694	response to prostaglandin	AKR1C3	yellow	En
ENSG00000150093	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) [Source:HGNC Symbol;Acc:HGNC:6153]	ENSG00000150093	GO:0034698	response to gonadotropin	ITGB1	yellow	En
ENSG00000090339	ICAM1	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]	ENSG00000090339	GO:0034698	response to gonadotropin	ICAM1	yellow	En
ENSG00000005884	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor) [Source:HGNC Symbol;Acc:HGNC:6139]	ENSG00000005884	GO:0034698	response to gonadotropin	ITGA3	yellow	En
ENSG00000122359	ANXA11	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	ENSG00000122359	GO:0046872	metal ion binding	ANXA11	yellow	En
ENSG00000117115	PADI2	peptidyl arginine deiminase, type II [Source:HGNC Symbol;Acc:HGNC:18341]	ENSG00000117115	GO:0046872	metal ion binding	PADI2	yellow	En
ENSG00000136167	LCP1	lymphocyte cytosolic protein 1 (L-plastin) [Source:HGNC Symbol;Acc:HGNC:6528]	ENSG00000136167	GO:0046872	metal ion binding	LCP1	yellow	En
