GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000149257	SERPINH1	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1) [Source:HGNC Symbol;Acc:HGNC:1546]	ENSG00000149257	GO:0044432	endoplasmic reticulum part		green	En
ENSG00000117862	TXNDC12	thioredoxin domain containing 12 (endoplasmic reticulum) [Source:HGNC Symbol;Acc:HGNC:24626]	ENSG00000117862	GO:0044432	endoplasmic reticulum part		green	En
ENSG00000118705	RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]	ENSG00000118705	GO:0044432	endoplasmic reticulum part		green	En
ENSG00000163956	LRPAP1	low density lipoprotein receptor-related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]	ENSG00000163956	GO:0044432	endoplasmic reticulum part		green	En
ENSG00000136026	CKAP4	cytoskeleton-associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	ENSG00000136026	GO:0044432	endoplasmic reticulum part		green	En
ENSG00000169504	CLIC4	chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]	ENSG00000169504	GO:0016363	nuclear matrix		green	En
ENSG00000175792	RUVBL1	RuvB-like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]	ENSG00000175792	GO:0016363	nuclear matrix		green	En
ENSG00000183207	RUVBL2	RuvB-like AAA ATPase 2 [Source:HGNC Symbol;Acc:HGNC:10475]	ENSG00000183207	GO:0016363	nuclear matrix		green	En
ENSG00000146648	EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	ENSG00000146648	GO:0001948	glycoprotein binding		green	En
ENSG00000044574	HSPA5	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) [Source:HGNC Symbol;Acc:HGNC:5238]	ENSG00000044574	GO:0001948	glycoprotein binding		green	En
ENSG00000091583	APOH	apolipoprotein H (beta-2-glycoprotein I) [Source:HGNC Symbol;Acc:HGNC:616]	ENSG00000091583	GO:0001948	glycoprotein binding		green	En
ENSG00000026025	VIM	vimentin [Source:HGNC Symbol;Acc:HGNC:12692]	ENSG00000026025	GO:0001948	glycoprotein binding		green	En
ENSG00000169223	LMAN2	lectin, mannose-binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]	ENSG00000169223	GO:0001948	glycoprotein binding		green	En
ENSG00000179218	CALR	calreticulin [Source:HGNC Symbol;Acc:HGNC:1455]	ENSG00000179218	GO:0001948	glycoprotein binding		green	En
ENSG00000127022	CANX	calnexin [Source:HGNC Symbol;Acc:HGNC:1473]	ENSG00000127022	GO:0001948	glycoprotein binding		green	En
ENSG00000116661	FBXO2	F-box protein 2 [Source:HGNC Symbol;Acc:HGNC:13581]	ENSG00000116661	GO:0001948	glycoprotein binding		green	En
ENSG00000000971	CFH	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	ENSG00000000971	GO:0001948	glycoprotein binding		green	En
ENSG00000081237	PTPRC	protein tyrosine phosphatase, receptor type, C [Source:HGNC Symbol;Acc:HGNC:9666]	ENSG00000081237	GO:0001948	glycoprotein binding		green	En
