GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000108679	LGALS3BP	lectin, galactoside-binding, soluble, 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]	ENSG00000108679	GO:0022610	biological adhesion	LGALS3BP	magenta	En
ENSG00000172260	NEGR1	neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]	ENSG00000172260	GO:0022610	biological adhesion	NEGR1	magenta	En
ENSG00000198910	L1CAM	L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]	ENSG00000198910	GO:0022610	biological adhesion	L1CAM	magenta	En
ENSG00000163531	NFASC	neurofascin [Source:HGNC Symbol;Acc:HGNC:29866]	ENSG00000163531	GO:0022610	biological adhesion	NFASC	magenta	En
ENSG00000168036	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa [Source:HGNC Symbol;Acc:HGNC:2514]	ENSG00000168036	GO:0022610	biological adhesion	CTNNB1	magenta	En
ENSG00000133026	MYH10	myosin, heavy chain 10, non-muscle [Source:HGNC Symbol;Acc:HGNC:7568]	ENSG00000133026	GO:0022610	biological adhesion	MYH10	magenta	En
ENSG00000134121	CHL1	cell adhesion molecule L1-like [Source:HGNC Symbol;Acc:HGNC:1939]	ENSG00000134121	GO:0022610	biological adhesion	CHL1	magenta	En
ENSG00000182667	NTM	neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941]	ENSG00000182667	GO:0022610	biological adhesion	NTM	magenta	En
ENSG00000170017	ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	ENSG00000170017	GO:0022610	biological adhesion	ALCAM	magenta	En
ENSG00000144381	HSPD1	heat shock 60kDa protein 1 (chaperonin) [Source:HGNC Symbol;Acc:HGNC:5261]	ENSG00000144381	GO:0022610	biological adhesion	HSPD1	magenta	En
ENSG00000018236	CNTN1	contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]	ENSG00000018236	GO:0022610	biological adhesion	CNTN1	magenta	En
ENSG00000196569	LAMA2	laminin, alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	ENSG00000196569	GO:0022610	biological adhesion	LAMA2	magenta	En
ENSG00000154654	NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	ENSG00000154654	GO:0022610	biological adhesion	NCAM2	magenta	En
ENSG00000132702	HAPLN2	hyaluronan and proteoglycan link protein 2 [Source:HGNC Symbol;Acc:HGNC:17410]	ENSG00000132702	GO:0022610	biological adhesion	HAPLN2	magenta	En
ENSG00000105767	CADM4	cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]	ENSG00000105767	GO:0022610	biological adhesion	CADM4	magenta	En
ENSG00000166086	JAM3	junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]	ENSG00000166086	GO:0022610	biological adhesion	JAM3	magenta	En
ENSG00000021645	NRXN3	neurexin 3 [Source:HGNC Symbol;Acc:HGNC:8010]	ENSG00000021645	GO:0022610	biological adhesion	NRXN3	magenta	En
ENSG00000110651	CD81	CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701]	ENSG00000110651	GO:0022610	biological adhesion	CD81	magenta	En
ENSG00000091129	NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	ENSG00000091129	GO:0022610	biological adhesion	NRCAM	magenta	En
ENSG00000038427	VCAN	versican [Source:HGNC Symbol;Acc:HGNC:2464]	ENSG00000038427	GO:0022610	biological adhesion	VCAN	magenta	En
ENSG00000010278	CD9	CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709]	ENSG00000010278	GO:0022610	biological adhesion	CD9	magenta	En
ENSG00000204655	MOG	myelin oligodendrocyte glycoprotein [Source:HGNC Symbol;Acc:HGNC:7197]	ENSG00000204655	GO:0022610	biological adhesion	MOG	magenta	En
ENSG00000198053	SIRPA	signal-regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]	ENSG00000198053	GO:0022610	biological adhesion	SIRPA	magenta	En
