GeneID	Symbol	Description	UID-str	parent GOID	GO Name	SystemCode	ME	NA
ENSG00000147684	NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa [Source:HGNC Symbol;Acc:HGNC:7704]	ENSG00000147684	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000172115	CYCS	cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]	ENSG00000172115	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000119421	NDUFA8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa [Source:HGNC Symbol;Acc:HGNC:7692]	ENSG00000119421	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000073578	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:HGNC Symbol;Acc:HGNC:10680]	ENSG00000073578	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000145494	NDUFS6	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7713]	ENSG00000145494	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000128609	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 [Source:HGNC Symbol;Acc:HGNC:7688]	ENSG00000128609	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000168653	NDUFS5	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7712]	ENSG00000168653	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000139180	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa [Source:HGNC Symbol;Acc:HGNC:7693]	ENSG00000139180	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000165637	VDAC2	voltage-dependent anion channel 2 [Source:HGNC Symbol;Acc:HGNC:12672]	ENSG00000165637	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000158864	NDUFS2	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:HGNC:7708]	ENSG00000158864	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000178127	NDUFV2	NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa [Source:HGNC Symbol;Acc:HGNC:7717]	ENSG00000178127	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000131495	NDUFA2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa [Source:HGNC Symbol;Acc:HGNC:7685]	ENSG00000131495	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000005022	SLC25A5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 [Source:HGNC Symbol;Acc:HGNC:10991]	ENSG00000005022	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000126267	COX6B1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous) [Source:HGNC Symbol;Acc:HGNC:2280]	ENSG00000126267	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000140990	NDUFB10	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa [Source:HGNC Symbol;Acc:HGNC:7696]	ENSG00000140990	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000010256	UQCRC1	ubiquinol-cytochrome c reductase core protein I [Source:HGNC Symbol;Acc:HGNC:12585]	ENSG00000010256	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000169021	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]	ENSG00000169021	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000130414	NDUFA10	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 10, 42kDa [Source:HGNC Symbol;Acc:HGNC:7684]	ENSG00000130414	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000156467	UQCRB	ubiquinol-cytochrome c reductase binding protein [Source:HGNC Symbol;Acc:HGNC:12582]	ENSG00000156467	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000131143	COX4I1	cytochrome c oxidase subunit IV isoform 1 [Source:HGNC Symbol;Acc:HGNC:2265]	ENSG00000131143	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000135940	COX5B	cytochrome c oxidase subunit Vb [Source:HGNC Symbol;Acc:HGNC:2269]	ENSG00000135940	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000169100	SLC25A6	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6 [Source:HGNC Symbol;Acc:HGNC:10992]	ENSG00000169100	Huntington's disease:KEGG-hsa05016	Huntington's disease:KEGG-hsa05016		turquoise	En
ENSG00000179091	CYC1	cytochrome c-1 [Source:HGNC Symbol;Acc:HGNC:2579]	ENSG00000179091	Parkinson's disease:KEGG-hsa05012	Parkinson's disease:KEGG-hsa05012		turquoise	En
