GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
ENSG00000156011	PSD3	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]	6	0.048	ENSG00000156011	cell junction // positive regulation of GTPase activity // regulation of signaling // regulation of cell communication // synapse part // neuron differentiation
ENSG00000152642	GPD1L	glycerol-3-phosphate dehydrogenase 1-like [Source:HGNC Symbol;Acc:HGNC:28956]	6	0.048	ENSG00000152642	regulation of signaling // regulation of cell communication // cytoplasm // negative regulation of phosphorus metabolic process // regulation of sodium ion transmembrane transport // channel regulator activity
ENSG00000152495	CAMK4	calcium/calmodulin-dependent protein kinase IV [Source:HGNC Symbol;Acc:HGNC:1464]	6	0.048	ENSG00000152495	ERBB signaling pathway // synaptic transmission // cytoplasm // neurotrophin signaling pathway // regulation of protein export from nucleus // fibroblast growth factor receptor signaling pathway
ENSG00000150672	DLG2	discs, large homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2901]	6	0.048	ENSG00000150672	cell junction // regulation of dephosphorylation // synaptic transmission // negative regulation of phosphorus metabolic process // synapse part // neuron part
ENSG00000139116	KIF21A	kinesin family member 21A [Source:HGNC Symbol;Acc:HGNC:19349]	6	0.048	ENSG00000139116	microtubule motor activity // microtubule // microtubule associated complex // cytoplasm // tubulin binding // microtubule-based process
ENSG00000138768	USO1	USO1 vesicle transport factor [Source:HGNC Symbol;Acc:HGNC:30904]	6	0.048	ENSG00000138768	Golgi stack // vesicle docking // cell cycle // perinuclear region of cytoplasm // cytoplasm // Golgi vesicle transport
ENSG00000137845	ADAM10	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]	6	0.048	ENSG00000137845	protein kinase binding // protein domain specific binding // ERBB signaling pathway // cytoplasm // synapse part // regulation of cell growth
ENSG00000136928	GABBR2	gamma-aminobutyric acid (GABA) B receptor, 2 [Source:HGNC Symbol;Acc:HGNC:4507]	6	0.048	ENSG00000136928	cell junction // synaptic transmission // cytoplasm // negative regulation of phosphorus metabolic process // synapse part // neuron part
ENSG00000134308	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta [Source:HGNC Symbol;Acc:HGNC:12854]	6	0.048	ENSG00000134308	protein domain specific binding // intracellular signal transduction // regulation of signaling // regulation of cell communication // cytoplasm // regulation of establishment of protein localization to mitochondrion
ENSG00000130402	ACTN4	actinin, alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]	6	0.048	ENSG00000130402	cell junction // perinuclear region of cytoplasm // cytoplasm // actin filament bundle assembly // regulation of sodium ion transmembrane transport // neuron part
ENSG00000128266	GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide [Source:HGNC Symbol;Acc:HGNC:4395]	6	0.048	ENSG00000128266	GTPase activity // intracellular signal transduction // guanosine-containing compound catabolic process // G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger // guanyl nucleotide binding // G-protein coupled receptor binding
ENSG00000125814	NAPB	N-ethylmaleimide-sensitive factor attachment protein, beta [Source:HGNC Symbol;Acc:HGNC:15751]	6	0.048	ENSG00000125814	SNARE binding // synaptic transmission // regulation of signaling // regulation of cell communication // regulation of exocytosis // SNARE complex
ENSG00000125746	EML2	echinoderm microtubule associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:18035]	6	0.048	ENSG00000125746	negative regulation of microtubule polymerization or depolymerization // protein C-terminus binding // microtubule // microtubule associated complex // cytoplasm // tubulin binding
ENSG00000116675	DNAJC6	DnaJ (Hsp40) homolog, subfamily C, member 6 [Source:HGNC Symbol;Acc:HGNC:15469]	6	0.048	ENSG00000116675	protein dephosphorylation // protein domain specific binding // phosphoprotein phosphatase activity // synapse // protein depolymerization // Golgi vesicle transport
ENSG00000113758	DBN1	drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]	6	0.048	ENSG00000113758	cell junction // regulation of signaling // regulation of cell communication // cytoplasm // neuron part // nervous system development
ENSG00000112640	PPP2R5D	protein phosphatase 2, regulatory subunit B', delta [Source:HGNC Symbol;Acc:HGNC:9312]	6	0.048	ENSG00000112640	intracellular signal transduction // protein phosphatase regulator activity // phosphoprotein phosphatase activity // phosphatase complex // neurotrophin signaling pathway // nervous system development
ENSG00000109339	MAPK10	mitogen-activated protein kinase 10 [Source:HGNC Symbol;Acc:HGNC:6872]	6	0.048	ENSG00000109339	MAP kinase kinase activity // intracellular signal transduction // regulation of protein serine/threonine kinase activity // regulation of signaling // regulation of cell communication // cytoplasm
ENSG00000108100	CCNY	cyclin Y [Source:HGNC Symbol;Acc:HGNC:23354]	6	0.048	ENSG00000108100	protein kinase binding // regulation of protein serine/threonine kinase activity // regulation of signaling // regulation of cell communication // cell cycle process // cell division
ENSG00000106636	YKT6	YKT6 v-SNARE homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:16959]	6	0.048	ENSG00000106636	vesicle docking // endosomal transport // SNAP receptor activity // cytoplasm // SNARE complex // Golgi vesicle transport
ENSG00000105401	CDC37	cell division cycle 37 [Source:HGNC Symbol;Acc:HGNC:1735]	6	0.048	ENSG00000105401	protein kinase binding // regulation of protein serine/threonine kinase activity // regulation of signaling // regulation of cell communication // cytoplasm // regulation of response to interferon-gamma
ENSG00000101557	USP14	ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) [Source:HGNC Symbol;Acc:HGNC:12612]	6	0.048	ENSG00000101557	protein modification by small protein removal // synaptic transmission // cytoplasm // ubiquitin-like protein-specific protease activity // synapse // proteasome binding
ENSG00000100519	PSMC6	proteasome (prosome, macropain) 26S subunit, ATPase, 6 [Source:HGNC Symbol;Acc:HGNC:9553]	6	0.048	ENSG00000100519	binding, bridging // intracellular signal transduction // cell cycle // cytoplasm // inclusion body // cell cycle process
ENSG00000100280	AP1B1	adaptor-related protein complex 1, beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:554]	6	0.048	ENSG00000100280	membrane coat // AP-type membrane coat adaptor complex // protein kinase binding // antigen processing and presentation of peptide or polysaccharide antigen via MHC class II // Golgi vesicle transport // regulation of defense response to virus by virus
ENSG00000099942	CRKL	v-crk avian sarcoma virus CT10 oncogene homolog-like [Source:HGNC Symbol;Acc:HGNC:2363]	6	0.048	ENSG00000099942	binding, bridging // intracellular signal transduction // regulation of signaling // regulation of cell communication // cytoplasm // neurotrophin signaling pathway
